상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2019-02-01,03관,"09:30,  뺑반(디지털),  7,000원","12:20,  뺑반(디지털),  11,000원","15:10,  뺑반(디지털),  11,000원","18:00,  뺑반(디지털),  9,000원","20:50,  뺑반(디지털),  11,000원",,,249
2019-02-01,04관,"09:40,  극한직업(디지털),  7,000원","12:15,  극한직업(디지털),  11,000원","14:45,  극한직업(디지털),  11,000원","17:15,  극한직업(디지털),  11,000원","19:45,  극한직업(디지털),  11,000원",,,249
2019-02-01,05관,"10:30,  뺑반(디지털),  9,000원","13:20,  뺑반(디지털),  11,000원","16:10,  뺑반(디지털),  11,000원","19:00,  뺑반(디지털),  9,000원",,,,74
2019-02-01,06관,"10:20,  극한직업(디지털),  7,000원","12:50,  극한직업(디지털),  11,000원","15:20,  극한직업(디지털),  11,000원","17:50,  극한직업(디지털),  11,000원","20:20,  극한직업(디지털),  11,000원",,,54
2019-02-01,07관,"10:10,  말모이(디지털),  7,000원","13:00,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","14:55,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  11,000원","16:50,  말모이(디지털),  8,000원","19:40,  말모이(디지털),  11,000원",,,74
2019-02-01,08관,"11:30,  뺑반(디지털),  8,000원","14:20,  뺑반(디지털),  11,000원","17:10,  뺑반(디지털),  11,000원","20:00,  뺑반(디지털),  11,000원",,,,55
2019-02-01,09관,"10:50,  드래곤 길들이기 3(디지털더빙),  7,000원","13:10,  드래곤 길들이기 3(디지털더빙),  6,500원","15:30,  드래곤 길들이기 3(디지털더빙),  9,000원","17:50,  드래곤 길들이기 3(디지털),  11,000원","20:10,  드래곤 길들이기 3(디지털),  11,000원",,,64
2019-02-01,10관,"10:20,  내안의 그놈(디지털),  7,000원","12:55,  그린 북(디지털),  11,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털),  5,000원","18:05,  내안의 그놈(디지털),  11,000원","20:40,  그린 북(디지털),  9,000원",,,35
2019-02-02,01관,"11:00,  극한직업(디지털),  9,000원","13:30,  극한직업(디지털),  11,000원","16:00,  극한직업(디지털),  11,000원","18:30,  극한직업(디지털),  11,000원","21:00,  극한직업(디지털),  11,000원",,,249
2019-02-02,02관,"10:15,  극한직업(디지털),  8,000원","12:45,  극한직업(디지털),  11,000원","15:15,  극한직업(디지털),  11,000원","17:45,  극한직업(디지털),  11,000원","20:15,  극한직업(디지털),  11,000원",,,249
2019-02-02,03관,"10:30,  뺑반(디지털),  7,000원","13:20,  뺑반(디지털),  11,000원","16:10,  뺑반(디지털),  11,000원","19:00,  뺑반(디지털),  11,000원","21:50,  뺑반(디지털),  11,000원",,,249
2019-02-02,04관,"09:30,  극한직업(디지털),  8,000원","12:00,  극한직업(디지털),  11,000원","14:30,  극한직업(디지털),  11,000원","17:00,  극한직업(디지털),  11,000원","19:30,  극한직업(디지털),  11,000원","22:00,  극한직업(디지털),  11,000원",,249
2019-02-02,05관,"09:40,  뺑반(디지털),  8,000원","12:30,  뺑반(디지털),  11,000원","15:20,  뺑반(디지털),  11,000원","18:10,  뺑반(디지털),  11,000원","21:00,  뺑반(디지털),  11,000원",,,74
2019-02-02,06관,"09:40,  말모이(디지털),  7,000원","12:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  11,000원","14:25,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  11,000원","16:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  11,000원","18:15,  말모이(디지털),  11,000원","21:05,  말모이(디지털),  11,000원",,54
2019-02-02,07관,"09:50,  드래곤 길들이기 3(디지털),  7,000원","12:10,  드래곤 길들이기 3(디지털),  11,000원","14:30,  드래곤 길들이기 3(디지털),  11,000원","16:50,  드래곤 길들이기 3(디지털),  11,000원","19:10,  드래곤 길들이기 3(디지털),  11,000원","21:30,  드래곤 길들이기 3(디지털),  11,000원",,74
2019-02-02,08관,"11:30,  뺑반(디지털),  11,000원","14:20,  뺑반(디지털),  11,000원","17:10,  뺑반(디지털),  11,000원","20:00,  뺑반(디지털),  11,000원",,,,55
2019-02-02,09관,"10:50,  드래곤 길들이기 3(디지털더빙),  9,000원","13:10,  드래곤 길들이기 3(디지털더빙),  11,000원","15:30,  드래곤 길들이기 3(디지털더빙),  11,000원","17:50,  드래곤 길들이기 3(디지털),  11,000원","20:10,  드래곤 길들이기 3(디지털),  11,000원",,,64
2019-02-02,10관,"10:00,  내안의 그놈(디지털),  7,000원","12:35,  그린 북(디지털),  11,000원","15:20,  주먹왕 랄프 2: 인터넷 속으로(디지털),  11,000원","17:45,  내안의 그놈(디지털),  11,000원","20:20,  그린 북(디지털),  11,000원",,,35
