상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2019-04-12,만화영화상영관,"11:20,  신데렐라:마법 반지의 비밀(디지털더빙)","15:20,  신데렐라:마법 반지의 비밀(디지털더빙)",,,,,,386
2019-04-13,만화영화상영관,"10:45,  레고 무비2(디지털더빙),  7,000원","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-04-14,만화영화상영관,"10:45,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-04-24,만화영화상영관,"12:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-08,만화영화상영관,"14:30,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-09,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-10,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원","14:30,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,386
2019-05-14,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-16,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-17,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-21,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-23,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-25,만화영화상영관,"11:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-28,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-05-30,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-06-27,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-07-04,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-07-09,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-07-12,만화영화상영관,"11:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-07-31,만화영화상영관,"11:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-08-10,만화영화상영관,"11:00,  다영씨(디지털)",,,,,,,386
2019-08-11,만화영화상영관,"10:30,  살아남은 아이(디지털)",,,,,,,386
2019-08-24,만화영화상영관,"11:00,  엄마의 공책(디지털),  0원",,,,,,,386
2019-08-25,만화영화상영관,"11:00,  족구왕(디지털),  0원",,,,,,,386
2019-09-03,만화영화상영관,"12:50,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-09-05,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원","14:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,386
2019-09-07,만화영화상영관,"13:00,  소중한 날의 꿈(디지털),  0원",,,,,,,386
2019-09-08,만화영화상영관,"13:00,  개를 훔치는 완벽한 방법(디지털),  0원",,,,,,,386
2019-09-10,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-09-14,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원","14:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원","15:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","16:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)",,,,386
2019-09-15,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","14:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","15:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","16:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)",,,,386
2019-09-17,만화영화상영관,"12:50,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-09-19,만화영화상영관,"13:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-09-21,만화영화상영관,"13:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","14:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","15:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털)","16:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,386
