상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2015-02-07,01관,"10:10,  최강전사 미니특공대 : 새로운 악당의 습격(디지털),  5,000원","11:30,  주피터 어센딩(3D 디지털),  8,000원","14:00,  빅 히어로(디지털더빙),  5,000원","16:10,  내 심장을 쏴라(디지털),  5,000원","18:20,  주피터 어센딩(3D 디지털),  8,000원","20:50,  쎄시봉(디지털),  5,000원",,,,,,57
2015-02-07,02관,"10:30,  빅 히어로(디지털더빙),  5,000원","12:40,  내 심장을 쏴라(디지털),  5,000원","14:40,  최강전사 미니특공대 : 새로운 악당의 습격(디지털),  5,000원","15:50,  쎄시봉(디지털),  5,000원","18:10,  허삼관(디지털),  5,000원","20:40,  강남 1970(디지털),  5,000원",,,,,,41
2015-02-08,01관,"11:20,  주피터 어센딩(3D 디지털),  8,000원","13:50,  쎄시봉(디지털),  5,000원","16:10,  빅 히어로(디지털더빙),  5,000원","18:20,  주피터 어센딩(3D 디지털),  8,000원","20:50,  쎄시봉(디지털),  5,000원",,,,,,,57
2015-02-08,02관,"10:30,  빅 히어로(디지털더빙),  5,000원","12:30,  내 심장을 쏴라(디지털),  5,000원","14:40,  최강전사 미니특공대 : 새로운 악당의 습격(디지털),  5,000원","16:00,  허삼관(디지털),  5,000원","18:30,  내 심장을 쏴라(디지털),  5,000원","20:30,  강남 1970(디지털),  5,000원",,,,,,41
2015-02-09,01관,"11:00,  쎄시봉(디지털),  5,000원","13:20,  주피터 어센딩(3D 디지털),  8,000원","15:50,  허삼관(디지털),  5,000원","18:20,  주피터 어센딩(3D 디지털),  8,000원","20:50,  쎄시봉(디지털),  5,000원",,,,,,,57
2015-02-09,02관,"10:30,  최강전사 미니특공대 : 새로운 악당의 습격(디지털)","11:50,  내 심장을 쏴라(디지털)","13:50,  쎄시봉(디지털),  5,000원","16:20,  빅 히어로(디지털더빙),  5,000원","18:30,  내 심장을 쏴라(디지털)","20:30,  강남 1970(디지털)",,,,,,41
2015-02-10,01관,"10:30,  쎄시봉(디지털),  5,000원","13:00,  주피터 어센딩(3D 디지털),  8,000원","15:20,  허삼관(디지털),  5,000원","17:40,  주피터 어센딩(3D 디지털),  8,000원","20:20,  쎄시봉(디지털),  5,000원",,,,,,,57
2015-02-10,02관,"10:00,  빅 히어로(디지털더빙),  5,000원","12:10,  내 심장을 쏴라(디지털)","14:10,  쎄시봉(디지털),  5,000원","16:40,  최강전사 미니특공대 : 새로운 악당의 습격(디지털더빙),  5,000원","18:30,  내 심장을 쏴라(디지털)","20:40,  강남 1970(디지털),  5,000원",,,,,,41
2015-02-11,01관,"11:00,  주피터 어센딩(3D 디지털)","13:20,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","15:50,  주피터 어센딩(3D 디지털),  8,000원","18:20,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","20:50,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원",,,,,,,57
2015-02-11,02관,"10:00,  빅 히어로(디지털더빙),  5,000원","12:10,  내 심장을 쏴라(디지털)","14:10,  쎄시봉(디지털),  5,000원","16:40,  최강전사 미니특공대 : 새로운 악당의 습격(디지털더빙),  5,000원","18:20,  쎄시봉(디지털),  5,000원","20:40,  강남 1970(디지털),  5,000원",,,,,,41
2015-02-12,01관,"12:00,  오즈의 마법사: 돌아온 도로시(3D 더빙),  8,000원","13:50,  주피터 어센딩(3D 디지털),  8,000원","16:20,  오즈의 마법사: 돌아온 도로시(3D 더빙),  8,000원","18:20,  주피터 어센딩(3D 디지털),  8,000원","20:50,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원",,,,,,,57
2015-02-12,02관,"10:30,  최강전사 미니특공대 : 새로운 악당의 습격(디지털더빙),  5,000원","11:40,  내 심장을 쏴라(디지털),  5,000원","13:40,  쎄시봉(디지털),  5,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","18:20,  쎄시봉(디지털),  5,000원","20:40,  강남 1970(디지털),  5,000원",,,,,,41
2015-02-13,01관,"10:20,  오즈의 마법사: 돌아온 도로시(3D 더빙),  8,000원","12:10,  주피터 어센딩(3D 디지털),  8,000원","14:30,  오즈의 마법사: 돌아온 도로시(3D 더빙),  8,000원","16:20,  주피터 어센딩(3D 디지털),  8,000원","18:50,  내 심장을 쏴라(디지털),  5,000원","20:50,  주피터 어센딩(3D 디지털),  8,000원",,,,,,57
2015-02-13,02관,"11:00,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","13:20,  쎄시봉(디지털),  5,000원","15:40,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","18:10,  쎄시봉(디지털),  5,000원","20:40,  강남 1970(디지털),  5,000원",,,,,,,41
2015-02-14,01관,"10:00,  오즈의 마법사: 돌아온 도로시(3D 더빙),  8,000원","11:50,  내 심장을 쏴라(디지털),  5,000원","13:50,  주피터 어센딩(3D 디지털),  8,000원","16:20,  오즈의 마법사: 돌아온 도로시(3D 더빙),  8,000원","18:20,  주피터 어센딩(3D 디지털),  8,000원","20:50,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원",,,,,,57
2015-02-14,02관,"10:10,  최강전사 미니특공대 : 새로운 악당의 습격(디지털더빙),  5,000원","11:20,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","13:40,  쎄시봉(디지털),  5,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털),  5,000원","18:20,  쎄시봉(디지털),  5,000원","20:40,  강남 1970(디지털),  5,000원",,,,,,41
