상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,좌석수
2019-04-14,01관(Cine de Chef),"11:00,  미성년(디지털)","14:20,  돈(디지털),  10,000원","17:10,  헬보이(디지털),  10,000원","20:40,  미성년(디지털),  10,000원",,,,,,,,,,,,,64
2019-04-14,02관(Cine de Chef-TEMPUR Cinema),"09:50,  바이스(디지털),  10,000원","12:50,  헬보이(디지털),  10,000원","15:50,  바이스(디지털),  10,000원","19:00,  샤잠!(디지털),  10,000원","22:00,  바이스(디지털),  10,000원",,,,,,,,,,,,50
2019-04-15,01관(Cine de Chef),"11:00,  생일(디지털)","14:20,  미성년(디지털),  9,000원","17:00,  돈(디지털),  9,000원","20:30,  미성년(디지털),  9,000원",,,,,,,,,,,,,64
2019-04-15,02관(Cine de Chef-TEMPUR Cinema),"10:30,  미성년(디지털),  9,000원","13:10,  바이스(디지털),  9,000원","16:10,  미성년(디지털),  9,000원","18:40,  바이스(디지털),  9,000원","21:40,  바이스(디지털),  9,000원",,,,,,,,,,,,50
2019-04-16,01관(Cine de Chef),"11:00,  생일(디지털),  9,000원","14:20,  미성년(디지털),  9,000원","17:00,  돈(디지털),  9,000원","20:30,  미성년(디지털),  9,000원",,,,,,,,,,,,,64
2019-04-16,02관(Cine de Chef-TEMPUR Cinema),"10:30,  미성년(디지털)","13:00,  바이스(디지털),  9,000원","16:00,  미성년(디지털),  9,000원","18:50,  바이스(디지털),  9,000원","21:50,  바이스(디지털),  9,000원",,,,,,,,,,,,50
2019-04-17,01관(Cine de Chef),"11:00,  생일(디지털),  9,000원","13:50,  미성년(디지털)","16:20,  생일(디지털),  9,000원","19:10,  미성년(디지털)","21:30,  돈(디지털),  9,000원",,,,,,,,,,,,64
2019-04-17,02관(Cine de Chef-TEMPUR Cinema),"10:30,  미성년(디지털)","13:00,  바이스(디지털),  9,000원","16:00,  그린 북(디지털),  9,000원","19:00,  바이스(디지털),  9,000원","22:00,  바이스(디지털)",,,,,,,,,,,,50
2019-04-18,01관(Cine de Chef),"11:00,  다시, 봄(디지털),  9,000원","13:50,  미성년(디지털),  9,000원","16:10,  생일(디지털)","18:50,  돈(디지털),  9,000원","21:30,  미성년(디지털)",,,,,,,,,,,,64
2019-04-18,02관(Cine de Chef-TEMPUR Cinema),"10:30,  그린 북(디지털)","13:30,  바이스(디지털),  9,000원","16:30,  미성년(디지털),  9,000원","19:00,  바이스(디지털),  9,000원","22:00,  바이스(디지털)",,,,,,,,,,,,50
2019-04-19,01관(Cine de Chef),"11:00,  바이스(디지털),  10,000원","14:00,  생일(디지털)","16:40,  미성년(디지털)","19:30,  바이스(디지털),  10,000원",,,,,,,,,,,,,64
2019-04-19,02관(Cine de Chef-TEMPUR Cinema),"10:20,  생일(디지털),  10,000원","13:00,  바이스(디지털),  10,000원","16:00,  캡틴 마블(디지털),  10,000원","19:00,  미성년(디지털),  10,000원","21:30,  바이스(디지털),  10,000원",,,,,,,,,,,,50
2019-04-20,01관(Cine de Chef),"10:20,  생일(디지털),  10,000원","13:20,  미성년(디지털),  10,000원","15:40,  캡틴 마블(디지털),  10,000원","19:00,  미성년(디지털)","21:30,  미성년(디지털),  10,000원",,,,,,,,,,,,64
2019-04-20,02관(Cine de Chef-TEMPUR Cinema),"10:00,  그린 북(디지털)","13:00,  바이스(디지털),  10,000원","16:00,  미성년(디지털),  10,000원","18:40,  바이스(디지털),  10,000원","21:50,  바이스(디지털),  10,000원",,,,,,,,,,,,50
2019-04-21,01관(Cine de Chef),"09:40,  그린 북(디지털)","12:40,  생일(디지털),  10,000원","15:40,  바이스(디지털)","19:00,  캡틴 마블(디지털),  10,000원","22:00,  바이스(디지털)",,,,,,,,,,,,64
2019-04-21,02관(Cine de Chef-TEMPUR Cinema),"10:00,  캡틴 마블(디지털),  10,000원","13:00,  바이스(디지털),  10,000원","16:00,  미성년(디지털),  10,000원","18:40,  바이스(디지털),  10,000원","21:50,  미성년(디지털),  10,000원",,,,,,,,,,,,50
2019-04-22,01관(Cine de Chef),"11:00,  다시, 봄(디지털),  9,000원","13:30,  미성년(디지털),  9,000원","16:10,  생일(디지털)","19:00,  미성년(디지털),  9,000원","21:30,  돈(디지털)",,,,,,,,,,,,64
2019-04-22,02관(Cine de Chef-TEMPUR Cinema),"10:20,  미성년(디지털),  9,000원","12:50,  바이스(디지털),  9,000원","15:50,  그린 북(디지털),  9,000원","18:50,  캡틴 마블(디지털),  9,000원","21:50,  바이스(디지털),  9,000원",,,,,,,,,,,,50
2019-04-23,01관(Cine de Chef),"11:00,  다시, 봄(디지털),  9,000원","13:30,  미성년(디지털),  9,000원","16:10,  생일(디지털),  9,000원","19:00,  미성년(디지털)","21:30,  바이스(디지털)",,,,,,,,,,,,64
2019-04-23,02관(Cine de Chef-TEMPUR Cinema),"10:20,  미성년(디지털)","12:50,  바이스(디지털)","15:50,  그린 북(디지털),  9,000원","18:50,  바이스(디지털),  9,000원","21:50,  캡틴 마블(디지털),  9,000원",,,,,,,,,,,,50
2019-04-24,01관(Cine de Chef),"09:50,  어벤져스: 엔드게임(디지털),  9,000원","13:50,  어벤져스: 엔드게임(디지털),  9,000원","19:10,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,,64
2019-04-24,02관(Cine de Chef-TEMPUR Cinema),"10:50,  어벤져스: 엔드게임(디지털),  9,000원","15:00,  어벤져스: 엔드게임(디지털),  9,000원","19:40,  어벤져스: 엔드게임(디지털),  9,000원","23:40,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-04-25,01관(Cine de Chef),"10:30,  어벤져스: 엔드게임(디지털),  9,000원","14:40,  어벤져스: 엔드게임(디지털),  9,000원","19:10,  어벤져스: 엔드게임(디지털),  9,000원","23:10,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-04-25,02관(Cine de Chef-TEMPUR Cinema),"10:50,  어벤져스: 엔드게임(디지털),  9,000원","15:00,  어벤져스: 엔드게임(디지털),  9,000원","19:30,  어벤져스: 엔드게임(디지털),  9,000원","23:50,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-04-26,01관(Cine de Chef),"10:40,  어벤져스: 엔드게임(디지털),  10,000원",,"17:00,  어벤져스: 엔드게임(디지털),  10,000원","20:49,  라스트 미션(디지털),  10,000원",,,,,,,,,,,,,64
2019-04-26,02관(Cine de Chef-TEMPUR Cinema),"11:00,  어벤져스: 엔드게임(디지털),  10,000원","15:00,  어벤져스: 엔드게임(디지털),  10,000원","19:20,  어벤져스: 엔드게임(디지털),  10,000원","23:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,50
2019-04-27,01관(Cine de Chef),"09:30,  어벤져스: 엔드게임(디지털),  10,000원","13:30,  어벤져스: 엔드게임(디지털),  10,000원","17:30,  어벤져스: 엔드게임(디지털),  10,000원","21:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-04-27,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  10,000원","14:30,  어벤져스: 엔드게임(디지털),  10,000원","18:40,  어벤져스: 엔드게임(디지털),  10,000원","22:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,50
2019-04-28,01관(Cine de Chef),"09:30,  어벤져스: 엔드게임(디지털),  10,000원","13:30,  어벤져스: 엔드게임(디지털),  10,000원","17:30,  어벤져스: 엔드게임(디지털),  10,000원","21:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-04-28,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  10,000원","14:30,  어벤져스: 엔드게임(디지털),  10,000원","18:40,  어벤져스: 엔드게임(디지털),  10,000원","22:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,50
2019-04-29,01관(Cine de Chef),"11:00,  어벤져스: 엔드게임(디지털),  9,000원","15:00,  어벤져스: 엔드게임(디지털),  9,000원","19:30,  어벤져스: 엔드게임(디지털),  9,000원","23:30,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-04-29,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:20,  어벤져스: 엔드게임(디지털),  9,000원","18:20,  어벤져스: 엔드게임(디지털),  9,000원","22:20,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-04-30,01관(Cine de Chef),"10:30,  어벤져스: 엔드게임(디지털),  9,000원","15:00,  어벤져스: 엔드게임(디지털),  9,000원","20:00,  어벤져스: 엔드게임(디지털),  9,000원","24:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-04-30,02관(Cine de Chef-TEMPUR Cinema),"11:00,  어벤져스: 엔드게임(디지털),  9,000원","15:00,  어벤져스: 엔드게임(디지털),  9,000원","19:00,  어벤져스: 엔드게임(디지털),  9,000원","23:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-01,01관(Cine de Chef),"10:30,  어벤져스: 엔드게임(디지털),  9,000원","14:40,  어벤져스: 엔드게임(디지털),  9,000원","19:00,  어벤져스: 엔드게임(디지털),  9,000원","23:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-01,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:20,  어벤져스: 엔드게임(디지털),  9,000원","18:40,  어벤져스: 엔드게임(디지털),  9,000원","22:40,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-02,01관(Cine de Chef),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:20,  어벤져스: 엔드게임(디지털),  9,000원","19:00,  어벤져스: 엔드게임(디지털),  9,000원","23:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-02,02관(Cine de Chef-TEMPUR Cinema),"10:30,  어벤져스: 엔드게임(디지털),  9,000원","14:40,  어벤져스: 엔드게임(디지털),  9,000원","18:40,  어벤져스: 엔드게임(디지털),  9,000원","22:40,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-03,01관(Cine de Chef),"10:20,  어벤져스: 엔드게임(디지털),  10,000원","14:40,  어벤져스: 엔드게임(디지털),  10,000원","19:00,  어벤져스: 엔드게임(디지털),  10,000원","23:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-03,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  10,000원","12:00,  어벤져스: 엔드게임(디지털),  10,000원","16:00,  어벤져스: 엔드게임(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","24:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-04,01관(Cine de Chef),"09:40,  어벤져스: 엔드게임(디지털),  10,000원","14:20,  어벤져스: 엔드게임(디지털),  10,000원","18:40,  어벤져스: 엔드게임(디지털),  10,000원","22:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-04,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  10,000원","12:00,  어벤져스: 엔드게임(디지털),  10,000원","16:00,  어벤져스: 엔드게임(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","24:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-05,01관(Cine de Chef),"10:00,  어벤져스: 엔드게임(디지털),  10,000원","14:00,  어벤져스: 엔드게임(디지털),  10,000원","18:40,  어벤져스: 엔드게임(디지털),  10,000원","22:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-05,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  10,000원","12:00,  어벤져스: 엔드게임(디지털),  10,000원","16:00,  어벤져스: 엔드게임(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","24:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-06,01관(Cine de Chef),"10:20,  어벤져스: 엔드게임(디지털),  10,000원","14:40,  어벤져스: 엔드게임(디지털),  10,000원","18:50,  어벤져스: 엔드게임(디지털),  10,000원","22:50,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-06,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  10,000원","12:00,  어벤져스: 엔드게임(디지털),  10,000원","16:00,  어벤져스: 엔드게임(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","24:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-07,01관(Cine de Chef),"10:30,  어벤져스: 엔드게임(디지털),  9,000원","15:00,  어벤져스: 엔드게임(디지털),  9,000원","19:00,  어벤져스: 엔드게임(디지털),  9,000원","23:00,  어벤져스: 엔드게임(디지털)",,,,,,,,,,,,,64
2019-05-07,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:00,  어벤져스: 엔드게임(디지털),  9,000원","18:40,  어벤져스: 엔드게임(디지털),  9,000원","22:40,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-08,01관(Cine de Chef),"10:40,  나의 특별한 형제(디지털),  9,000원","13:20,  어벤져스: 엔드게임(디지털)","17:50,  어벤져스: 엔드게임(디지털),  9,000원","21:50,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-08,02관(Cine de Chef-TEMPUR Cinema),"10:20,  어벤져스: 엔드게임(디지털),  9,000원","14:20,  어벤져스: 엔드게임(디지털),  9,000원","18:30,  어벤져스: 엔드게임(디지털),  9,000원","22:30,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-09,01관(Cine de Chef),"10:40,  나의 특별한 형제(디지털)","13:40,  어벤져스: 엔드게임(디지털),  9,000원","17:40,  어벤져스: 엔드게임(디지털),  9,000원","21:40,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-09,02관(Cine de Chef-TEMPUR Cinema),"10:10,  어벤져스: 엔드게임(디지털),  9,000원","14:10,  어벤져스: 엔드게임(디지털),  9,000원","18:10,  어벤져스: 엔드게임(디지털),  9,000원","22:10,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-10,01관(Cine de Chef),"10:50,  어벤져스: 엔드게임(디지털),  10,000원","14:50,  어벤져스: 엔드게임(디지털),  10,000원","19:00,  어벤져스: 엔드게임(디지털),  10,000원","23:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-10,02관(Cine de Chef-TEMPUR Cinema),"10:20,  어벤져스: 엔드게임(디지털),  10,000원","14:30,  어벤져스: 엔드게임(디지털),  10,000원","19:30,  어벤져스: 엔드게임(디지털),  10,000원","23:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,50
2019-05-11,01관(Cine de Chef),"10:00,  어벤져스: 엔드게임(디지털),  10,000원","14:00,  어벤져스: 엔드게임(디지털),  10,000원","18:30,  어벤져스: 엔드게임(디지털),  10,000원","22:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-11,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  10,000원","12:00,  어벤져스: 엔드게임(디지털),  10,000원","16:00,  어벤져스: 엔드게임(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","24:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-12,01관(Cine de Chef),"09:40,  어벤져스: 엔드게임(디지털),  10,000원","13:40,  어벤져스: 엔드게임(디지털),  10,000원","17:40,  어벤져스: 엔드게임(디지털),  10,000원","21:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-12,02관(Cine de Chef-TEMPUR Cinema),"10:10,  어벤져스: 엔드게임(디지털),  10,000원","14:20,  어벤져스: 엔드게임(디지털),  10,000원","18:40,  어벤져스: 엔드게임(디지털),  10,000원","22:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,50
2019-05-13,01관(Cine de Chef),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:10,  어벤져스: 엔드게임(디지털),  9,000원","18:20,  어벤져스: 엔드게임(디지털),  9,000원","22:20,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-13,02관(Cine de Chef-TEMPUR Cinema),"10:30,  어벤져스: 엔드게임(디지털),  9,000원","14:30,  어벤져스: 엔드게임(디지털),  9,000원","19:29,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,,50
2019-05-14,01관(Cine de Chef),"10:20,  나의 특별한 형제(디지털)","13:00,  어벤져스: 엔드게임(디지털),  9,000원","19:00,  어벤져스: 엔드게임(디지털),  9,000원","23:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-14,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:00,  어벤져스: 엔드게임(디지털),  9,000원","18:00,  어벤져스: 엔드게임(디지털),  9,000원","22:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-15,01관(Cine de Chef),"10:00,  나의 특별한 형제(디지털),  9,000원","12:50,  배심원들(디지털),  9,000원","15:30,  어벤져스: 엔드게임(디지털),  9,000원","19:30,  어벤져스: 엔드게임(디지털),  9,000원","23:20,  악인전(디지털),  9,000원",,,,,,,,,,,,64
2019-05-15,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  9,000원","12:00,  어벤져스: 엔드게임(디지털),  9,000원","16:00,  어벤져스: 엔드게임(디지털),  9,000원","20:20,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-16,01관(Cine de Chef),"10:20,  배심원들(디지털)","13:10,  걸캅스(디지털),  9,000원","16:00,  배심원들(디지털),  9,000원","18:40,  어벤져스: 엔드게임(디지털),  9,000원","22:30,  악인전(디지털),  9,000원",,,,,,,,,,,,64
2019-05-16,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:00,  어벤져스: 엔드게임(디지털),  9,000원","18:00,  어벤져스: 엔드게임(디지털),  9,000원","22:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-17,01관(Cine de Chef),"10:00,  어벤져스: 엔드게임(디지털),  10,000원","13:50,  걸캅스(디지털),  10,000원","16:20,  악인전(디지털)","19:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,,64
2019-05-17,02관(Cine de Chef-TEMPUR Cinema),"09:40,  배심원들(디지털)","12:30,  어벤져스: 엔드게임(디지털),  10,000원","16:40,  배심원들(디지털),  10,000원","19:20,  어벤져스: 엔드게임(디지털),  10,000원","23:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-18,01관(Cine de Chef),"09:40,  나의 특별한 형제(디지털),  10,000원","12:30,  어벤져스: 엔드게임(디지털),  10,000원","16:30,  배심원들(디지털),  10,000원","19:20,  어벤져스: 엔드게임(디지털),  10,000원","23:20,  악인전(디지털),  10,000원",,,,,,,,,,,,64
2019-05-18,02관(Cine de Chef-TEMPUR Cinema),"09:00,  어벤져스: 엔드게임(디지털),  10,000원","13:00,  어벤져스: 엔드게임(디지털),  10,000원","17:00,  악인전(디지털),  10,000원","19:40,  어벤져스: 엔드게임(디지털),  10,000원","23:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-19,01관(Cine de Chef),"09:40,  어벤져스: 엔드게임(디지털),  10,000원","13:30,  나의 특별한 형제(디지털),  10,000원","16:10,  배심원들(디지털),  10,000원","19:00,  어벤져스: 엔드게임(디지털),  10,000원","23:00,  악인전(디지털),  10,000원",,,,,,,,,,,,64
2019-05-19,02관(Cine de Chef-TEMPUR Cinema),"08:00,  어벤져스: 엔드게임(디지털),  10,000원","12:00,  어벤져스: 엔드게임(디지털),  10,000원","15:50,  어벤져스: 엔드게임(디지털),  10,000원","19:50,  악인전(디지털),  10,000원","22:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-20,01관(Cine de Chef),"10:20,  악인전(디지털)","13:00,  배심원들(디지털),  9,000원","16:00,  악인전(디지털)","19:00,  배심원들(디지털),  9,000원","21:40,  악인전(디지털),  9,000원",,,,,,,,,,,,64
2019-05-20,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:00,  어벤져스: 엔드게임(디지털),  9,000원","18:00,  어벤져스: 엔드게임(디지털),  9,000원","22:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-21,01관(Cine de Chef),"10:20,  걸캅스(디지털),  9,000원","13:30,  악인전(디지털)",,"19:00,  악인전(디지털),  9,000원","21:40,  악인전(디지털),  9,000원",,,,,,,,,,,,64
2019-05-21,02관(Cine de Chef-TEMPUR Cinema),"10:00,  어벤져스: 엔드게임(디지털),  9,000원","14:00,  어벤져스: 엔드게임(디지털),  9,000원","18:00,  어벤져스: 엔드게임(디지털),  9,000원","22:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,50
2019-05-22,01관(Cine de Chef),"10:20,  어벤져스: 엔드게임(디지털),  9,000원","14:30,  어벤져스: 엔드게임(디지털),  9,000원","18:50,  악인전(디지털),  9,000원","21:30,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,,64
2019-05-22,02관(Cine de Chef-TEMPUR Cinema),"10:30,  어린 의뢰인(디지털),  9,000원","13:20,  악인전(디지털),  9,000원","16:00,  걸캅스(디지털),  9,000원","19:10,  배심원들(디지털),  9,000원","22:00,  악인전(디지털),  9,000원",,,,,,,,,,,,50
2019-05-23,01관(Cine de Chef),"10:00,  알라딘(디지털),  9,000원","13:00,  어벤져스: 엔드게임(디지털),  9,000원","16:50,  걸캅스(디지털)","19:50,  악인전(디지털),  9,000원","22:30,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,64
2019-05-23,02관(Cine de Chef-TEMPUR Cinema),"10:50,  걸캅스(디지털),  9,000원","13:30,  악인전(디지털),  9,000원","16:30,  악인전(디지털),  9,000원","19:30,  배심원들(디지털),  9,000원","22:10,  악인전(디지털),  9,000원",,,,,,,,,,,,50
2019-05-24,01관(Cine de Chef),,"11:00,  악인전(디지털),  10,000원","14:40,  걸캅스(디지털),  10,000원","19:30,  악인전(디지털),  10,000원","22:10,  악인전(디지털),  10,000원",,,,,,,,,,,,64
2019-05-24,02관(Cine de Chef-TEMPUR Cinema),"10:20,  어벤져스: 엔드게임(디지털),  10,000원",,"15:50,  악인전(디지털),  10,000원","18:40,  어벤져스: 엔드게임(디지털),  10,000원","22:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-25,01관(Cine de Chef),"09:50,  알라딘(디지털),  10,000원","12:50,  어벤져스: 엔드게임(디지털),  10,000원","17:00,  어벤져스: 엔드게임(디지털),  10,000원",,"22:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,64
2019-05-25,02관(Cine de Chef-TEMPUR Cinema),"10:10,  걸캅스(디지털),  10,000원","13:00,  악인전(디지털),  10,000원","15:40,  악인전(디지털),  10,000원","18:30,  어벤져스: 엔드게임(디지털),  10,000원","22:30,  악인전(디지털),  10,000원",,,,,,,,,,,,50
2019-05-26,01관(Cine de Chef),"10:00,  걸캅스(디지털)","13:00,  어린 의뢰인(디지털),  10,000원","16:40,  어벤져스: 엔드게임(디지털),  10,000원",,"20:40,  알라딘(디지털),  10,000원",,,,,,,,,,,,64
2019-05-26,02관(Cine de Chef-TEMPUR Cinema),"09:40,  어벤져스: 엔드게임(디지털),  10,000원","13:40,  악인전(디지털),  10,000원","16:20,  악인전(디지털),  10,000원","19:00,  악인전(디지털),  10,000원","21:40,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,50
2019-05-27,01관(Cine de Chef),"10:40,  알라딘(디지털),  9,000원","13:50,  어벤져스: 엔드게임(디지털),  9,000원",,"17:50,  어벤져스: 엔드게임(디지털),  9,000원","21:40,  알라딘(디지털),  9,000원",,,,,,,,,,,,64
2019-05-27,02관(Cine de Chef-TEMPUR Cinema),"10:30,  걸캅스(디지털),  9,000원","13:20,  악인전(디지털),  9,000원","16:00,  알라딘(디지털),  9,000원","19:00,  알라딘(디지털),  9,000원","22:00,  악인전(디지털),  9,000원",,,,,,,,,,,,50
2019-05-28,01관(Cine de Chef),"10:00,  걸캅스(디지털),  9,000원","12:40,  악인전(디지털),  9,000원","15:20,  나의 특별한 형제(디지털),  9,000원","18:20,  악인전(디지털),  9,000원","21:00,  악인전(디지털),  9,000원",,,,,,,,,,,,64
2019-05-28,02관(Cine de Chef-TEMPUR Cinema),"09:40,  알라딘(디지털),  9,000원","13:00,  알라딘(디지털),  9,000원","16:00,  알라딘(디지털),  9,000원","19:00,  알라딘(디지털),  9,000원","22:00,  어벤져스: 엔드게임(디지털),  9,000원",,,,,,,,,,,,50
2019-05-29,01관(Cine de Chef),"11:00,  걸캅스(디지털)","13:40,  악인전(디지털),  9,000원","16:20,  걸캅스(디지털),  9,000원","19:10,  악인전(디지털),  9,000원","21:40,  악인전(디지털),  9,000원",,,,,,,,,,,,64
2019-05-29,02관(Cine de Chef-TEMPUR Cinema),"09:50,  알라딘(디지털),  9,000원","12:50,  고질라: 킹 오브 몬스터(디지털),  9,000원","15:50,  알라딘(디지털),  9,000원","18:50,  알라딘(디지털),  9,000원","22:00,  알라딘(디지털),  9,000원",,,,,,,,,,,,50
2019-05-30,01관(Cine de Chef),"10:10,  알라딘(디지털)","13:10,  알라딘(디지털),  9,000원","16:10,  알라딘(디지털),  9,000원","19:30,  악인전(디지털),  9,000원","22:20,  기생충(디지털),  9,000원",,,,,,,,,,,,64
2019-05-30,02관(Cine de Chef-TEMPUR Cinema),"09:50,  기생충(디지털),  9,000원","12:50,  기생충(디지털),  9,000원","15:50,  기생충(디지털),  9,000원","19:00,  기생충(디지털),  9,000원","22:00,  기생충(디지털),  9,000원",,,,,,,,,,,,50
2019-05-31,01관(Cine de Chef),"09:30,  알라딘(디지털),  10,000원","12:30,  기생충(디지털),  10,000원","15:30,  알라딘(디지털),  10,000원","19:40,  기생충(디지털),  10,000원","22:40,  기생충(디지털),  10,000원",,,,,,,,,,,,64
2019-05-31,02관(Cine de Chef-TEMPUR Cinema),"10:00,  기생충(디지털),  10,000원","13:00,  걸캅스(디지털)","15:40,  기생충(디지털),  10,000원","19:00,  기생충(디지털),  10,000원","22:10,  기생충(디지털),  10,000원",,,,,,,,,,,,50
2019-06-01,01관(Cine de Chef),"09:50,  기생충(디지털),  10,000원","12:50,  기생충(디지털),  10,000원","15:50,  기생충(디지털),  10,000원","18:50,  기생충(디지털),  10,000원","21:50,  어벤져스: 엔드게임(디지털),  10,000원",,,,,,,,,,,,64
