1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-05,59
"00:05,  서유기3: 월광보합 리턴즈(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-06,59
"00:05,  서유기3: 월광보합 리턴즈(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,,01관,2017-02-07,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-08,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-09,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-10,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-11,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-12,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-13,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-14,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-15,59
"10:30,  무현, 두 도시 이야기(디지털)","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-16,59
"10:30,  무현, 두 도시 이야기(디지털)","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-17,59
"10:30,  맨체스터 바이 더 씨(디지털)","13:00,  맨체스터 바이 더 씨(디지털),  10,000원","18:00,  맨체스터 바이 더 씨(디지털),  10,000원","20:30,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,01관,2017-02-18,59
"10:30,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","12:00,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","16:40,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,01관,2017-02-19,59
"10:30,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","16:45,  맨체스터 바이 더 씨(디지털)","19:15,  맨체스터 바이 더 씨(디지털),  10,000원","21:45,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,01관,2017-02-20,59
"00:05,  딸의 친구 - 무삭제판(디지털),  2,000원","16:35,  맨체스터 바이 더 씨(디지털)","19:05,  맨체스터 바이 더 씨(디지털),  10,000원","21:35,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,01관,2017-02-21,59
"00:05,  더 소노 시온: 소노 시온이라는 생물(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","13:25,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,01관,2017-02-22,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","13:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-02-23,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","12:35,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,,01관,2017-02-24,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:25,  터닝메카드W: 블랙미러의 부활(디지털)","12:50,  터닝메카드W: 블랙미러의 부활(디지털)","14:15,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,01관,2017-02-25,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:25,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","12:50,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,01관,2017-02-26,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털)","13:20,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-02-27,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","14:35,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,,01관,2017-02-28,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","13:20,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,01관,2017-03-01,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:25,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","12:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-03-02,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:50,  터닝메카드W: 블랙미러의 부활(디지털)","18:00,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-03-03,59
"00:05,  아메리칸 초밥왕(디지털)","12:25,  터닝메카드W: 블랙미러의 부활(디지털)","13:50,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원",,,,,,01관,2017-03-04,59
"00:05,  아메리칸 초밥왕(디지털)","12:25,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","13:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-03-05,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","17:40,  맨체스터 바이 더 씨(디지털)","20:10,  맨체스터 바이 더 씨(디지털)",,,,,01관,2017-03-06,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털)","17:40,  맨체스터 바이 더 씨(디지털),  10,000원","20:10,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,01관,2017-03-07,59
"00:05,  실종 : 택시 납치 사건(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털)","17:40,  맨체스터 바이 더 씨(디지털),  10,000원","20:10,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,01관,2017-03-08,59
"00:05,  포에트리 브로셀(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털)","20:10,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-09,59
"00:05,  포에트리 브로셀(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털)","20:10,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-10,59
"00:05,  포에트리 브로셀(디지털),  2,000원","19:40,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,,01관,2017-03-11,59
"00:05,  포에트리 브로셀(디지털),  2,000원","11:55,  터닝메카드W: 블랙미러의 부활(디지털),  10,000원","20:10,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-12,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","15:35,  델마와 루이스 (디지털),  10,000원",,,,,,,01관,2017-03-13,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","15:35,  델마와 루이스 (디지털)",,,,,,,01관,2017-03-14,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","15:35,  델마와 루이스 (디지털),  10,000원",,,,,,,01관,2017-03-15,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","14:15,  델마와 루이스 (디지털),  10,000원",,,,,,,01관,2017-03-16,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","14:00,  델마와 루이스 (디지털),  10,000원",,,,,,,01관,2017-03-17,59
"00:05,  천하무림불패(디지털),  2,000원","14:05,  델마와 루이스 (디지털),  10,000원",,,,,,,01관,2017-03-18,59
"00:05,  천하무림불패(디지털),  2,000원","16:30,  델마와 루이스 (디지털),  10,000원","21:10,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-19,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","15:50,  델마와 루이스 (디지털),  10,000원","20:40,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-20,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","15:50,  델마와 루이스 (디지털),  10,000원","20:40,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-21,59
"00:05,  쥬라기 파크: 아마존 어드벤쳐(디지털),  2,000원","15:50,  델마와 루이스 (디지털),  10,000원","20:40,  맨체스터 바이 더 씨(디지털)",,,,,,01관,2017-03-22,59
"00:05,  천하무림불패(디지털),  2,000원","15:50,  델마와 루이스 (필름)","20:40,  맨체스터 바이 더 씨(디지털)",,,,,,01관,2017-03-23,59
"00:05,  천하무림불패(디지털),  2,000원","15:50,  델마와 루이스 (필름)","20:40,  맨체스터 바이 더 씨(디지털)",,,,,,01관,2017-03-24,59
"00:05,  천하무림불패(디지털),  2,000원","12:15,  델마와 루이스 (필름)","14:30,  델마와 루이스 (필름)","16:45,  델마와 루이스 (필름),  10,000원",,,,,01관,2017-03-25,59
"00:05,  천하무림불패(디지털),  2,000원","15:50,  델마와 루이스 (필름),  10,000원","20:40,  맨체스터 바이 더 씨(디지털)",,,,,,01관,2017-03-26,59
"00:05,  천하무림불패(디지털),  2,000원","15:50,  델마와 루이스 (디지털)",,,,,,,01관,2017-03-27,59
"00:05,  천하무림불패(디지털),  2,000원",,,,,,,,01관,2017-03-28,59
"00:05,  천하무림불패(디지털),  2,000원","15:45,  델마와 루이스 (디지털),  10,000원","20:40,  맨체스터 바이 더 씨(디지털),  10,000원",,,,,,01관,2017-03-29,59
"00:05,  슬립리스: 크리미널 나이트(디지털),  2,000원",,,,,,,,01관,2017-03-30,59
"00:05,  슬립리스: 크리미널 나이트(디지털),  2,000원",,,,,,,,01관,2017-03-31,59
"00:05,  슬립리스: 크리미널 나이트(디지털),  2,000원",,,,,,,,01관,2017-04-01,59
"00:05,  슬립리스: 크리미널 나이트(디지털),  2,000원","12:40,  아빠는 나의 여신(디지털)",,,,,,,01관,2017-04-02,59
"00:05,  슬립리스: 크리미널 나이트(디지털),  2,000원","12:40,  아빠는 나의 여신(디지털)",,,,,,,01관,2017-04-03,59
"00:05,  강호의 무림신공(디지털),  2,000원","12:40,  아빠는 나의 여신(디지털)",,,,,,,01관,2017-04-04,59
"00:05,  강호의 무림신공(디지털),  2,000원",,,,,,,,01관,2017-04-05,59
"00:05,  강호의 무림신공(디지털),  2,000원",,,,,,,,01관,2017-04-06,59
"00:05,  강호의 무림신공(디지털),  2,000원",,,,,,,,01관,2017-04-07,59
"00:05,  강호의 무림신공(디지털),  2,000원",,,,,,,,01관,2017-04-08,59
"00:05,  강호의 무림신공(디지털),  2,000원",,,,,,,,01관,2017-04-09,59
"00:05,  강호의 무림신공(디지털),  2,000원","18:05,  원스텝(디지털),  2,000원",,,,,,,01관,2017-04-10,59
"00:05,  강호의 무림신공(디지털),  2,000원","18:05,  원스텝(디지털),  2,000원",,,,,,,01관,2017-04-11,59
"00:05,  강호의 무림신공(디지털),  2,000원","18:05,  원스텝(디지털)",,,,,,,01관,2017-04-12,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-04-13,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-04-14,59
"00:05,  소곤소곤 별(디지털),  2,000원",,,,,,,,01관,2017-04-15,59
"00:05,  소곤소곤 별(디지털),  2,000원",,,,,,,,01관,2017-04-16,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","20:50,  사일런스(디지털),  10,000원",,,,,,,01관,2017-04-17,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","19:45,  사일런스(디지털),  10,000원",,,,,,,01관,2017-04-18,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","19:45,  사일런스(디지털)",,,,,,,01관,2017-04-19,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","19:55,  콜로설(디지털)","21:55,  콜로설(디지털)",,,,,,01관,2017-04-20,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","13:25,  사일런스(디지털),  10,000원",,,,,,,01관,2017-04-21,59
"00:05,  소곤소곤 별(디지털),  2,000원","15:40,  콜로설(디지털)",,,,,,,01관,2017-04-22,59
"00:05,  소곤소곤 별(디지털),  2,000원","15:40,  콜로설(디지털)",,,,,,,01관,2017-04-23,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","15:40,  존 윅 - 리로드(디지털),  10,000원","21:20,  콜로설(디지털),  10,000원",,,,,,01관,2017-04-24,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","06:05,  골드(디지털),  2,000원","21:20,  콜로설(디지털),  10,000원",,,,,,01관,2017-04-25,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","15:40,  존 윅 - 리로드(디지털),  10,000원","21:20,  콜로설(디지털),  10,000원",,,,,,01관,2017-04-26,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","19:40,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-04-27,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","19:40,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-04-28,59
"00:05,  허니문 호텔 살인사건(디지털),  2,000원",,,,,,,,01관,2017-04-29,59
"00:05,  허니문 호텔 살인사건(디지털),  2,000원",,,,,,,,01관,2017-04-30,59
"00:05,  허니문 호텔 살인사건(디지털)",,,,,,,,01관,2017-05-01,59
"00:05,  허니문 호텔 살인사건(디지털)",,,,,,,,01관,2017-05-02,59
"00:05,  허니문 호텔 살인사건(디지털)","01:45,  콜로설(디지털),  2,000원",,,,,,,01관,2017-05-03,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","20:55,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-05-04,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","20:55,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-05-05,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","20:55,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-05-06,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","20:55,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-05-07,59
"00:05,  허니문 호텔 살인사건(디지털)","10:30,  콜로설(디지털),  10,000원",,,,,,,01관,2017-05-08,59
"00:05,  허니문 호텔 살인사건(디지털)","10:30,  콜로설(디지털),  10,000원",,,,,,,01관,2017-05-09,59
"00:05,  허니문 호텔 살인사건(디지털)","10:20,  콜로설(디지털),  10,000원",,,,,,,01관,2017-05-10,59
"00:05,  익스트랙션(디지털),  2,000원","17:30,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-05-11,59
"00:05,  익스트랙션(디지털),  2,000원","21:20,  존 윅 - 리로드(디지털),  10,000원",,,,,,,01관,2017-05-12,59
"00:05,  익스트랙션(디지털),  2,000원","21:20,  존 윅 - 리로드(디지털)",,,,,,,01관,2017-05-13,59
"00:05,  익스트랙션(디지털),  2,000원","21:20,  존 윅 - 리로드(디지털)",,,,,,,01관,2017-05-14,59
"00:05,  추격자: 침묵의 살인(디지털)",,,,,,,,01관,2017-05-15,59
"00:05,  추격자: 침묵의 살인(디지털)",,,,,,,,01관,2017-05-16,59
"00:05,  추격자: 침묵의 살인(디지털)",,,,,,,,01관,2017-05-17,59
"00:05,  무적의 청룡언월도(디지털),  2,000원","21:25,  존 윅 - 리로드(디지털)",,,,,,,01관,2017-05-18,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","20:10,  히데, 정크 스토리(디지털),  10,000원",,,,,,,01관,2017-05-19,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-20,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","16:20,  서서평, 천천히 평온하게(디지털)",,,,,,,01관,2017-05-21,59
"00:05,  썸 - 은밀한 이야기 : 무삭제판(디지털),  2,000원","18:30,  서서평, 천천히 평온하게(디지털),  10,000원",,,,,,,01관,2017-05-22,59
"00:05,  천하무림장사: 석용(디지털)","18:30,  서서평, 천천히 평온하게(디지털)",,,,,,,01관,2017-05-23,59
"00:05,  천하무림장사: 석용(디지털)","18:30,  서서평, 천천히 평온하게(디지털),  10,000원",,,,,,,01관,2017-05-24,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-25,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-26,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-27,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","13:00,  히데, 정크 스토리(디지털)","15:30,  히데, 정크 스토리(디지털)",,,,,,01관,2017-05-28,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-29,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-30,59
"00:05,  존 윅 - 리로드(디지털),  2,000원",,,,,,,,01관,2017-05-31,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","15:35,  이월화개(디지털),  10,000원",,,,,,,01관,2017-06-01,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","15:45,  이월화개(디지털),  10,000원",,,,,,,01관,2017-06-02,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","15:45,  이월화개(디지털),  10,000원","17:40,  이월화개(디지털)",,,,,,01관,2017-06-03,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","15:45,  이월화개(디지털),  10,000원","17:40,  이월화개(디지털)",,,,,,01관,2017-06-04,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","16:00,  이월화개(디지털),  9,000원","17:40,  이월화개(디지털),  10,000원",,,,,,01관,2017-06-05,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","16:00,  이월화개(디지털),  10,000원","17:40,  이월화개(디지털),  10,000원",,,,,,01관,2017-06-06,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","16:00,  이월화개(디지털),  10,000원","17:40,  이월화개(디지털),  10,000원",,,,,,01관,2017-06-07,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","13:45,  이월화개(디지털)",,,,,,,01관,2017-06-08,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","13:45,  이월화개(디지털)",,,,,,,01관,2017-06-09,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","13:45,  이월화개(디지털),  10,000원",,,,,,,01관,2017-06-10,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","13:45,  이월화개(디지털),  10,000원",,,,,,,01관,2017-06-11,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","17:30,  서서평, 천천히 평온하게(디지털),  10,000원",,,,,,,01관,2017-06-12,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","17:30,  서서평, 천천히 평온하게(디지털)",,,,,,,01관,2017-06-13,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","17:30,  서서평, 천천히 평온하게(디지털),  10,000원",,,,,,,01관,2017-06-14,59
"00:05,  존 윅 - 리로드(디지털),  2,000원","19:50,  이월화개(디지털),  10,000원",,,,,,,01관,2017-06-15,59
"00:05,  티켓 다방 - 무삭제판(디지털),  2,000원","19:50,  이월화개(디지털),  10,000원",,,,,,,01관,2017-06-16,59
"00:05,  왕좌의 전쟁(디지털),  2,000원","20:30,  우리들의 일기(디지털)",,,,,,,01관,2017-06-17,59
"00:05,  왕좌의 전쟁(디지털),  2,000원","19:50,  이월화개(디지털)",,,,,,,01관,2017-06-18,59
"00:05,  왕좌의 전쟁(디지털)","18:00,  고려 아리랑: 천산의 디바(디지털)",,,,,,,01관,2017-06-19,59
"00:05,  왕좌의 전쟁(디지털)","18:00,  고려 아리랑: 천산의 디바(디지털)",,,,,,,01관,2017-06-20,59
"00:05,  왕좌의 전쟁(디지털)","18:00,  고려 아리랑: 천산의 디바(디지털),  10,000원",,,,,,,01관,2017-06-21,59
"00:05,  왕좌의 전쟁(디지털),  2,000원","17:45,  위 아 엑스(디지털)",,,,,,,01관,2017-06-22,59
"00:05,  레전드 갱스터 크레이스 형제(디지털),  2,000원","14:15,  서서평, 천천히 평온하게(디지털)",,,,,,,01관,2017-06-23,59
"11:00,  고려 아리랑: 천산의 디바(디지털)","14:15,  서서평, 천천히 평온하게(디지털)",,,,,,,01관,2017-06-24,59
"11:00,  고려 아리랑: 천산의 디바(디지털)","14:15,  서서평, 천천히 평온하게(디지털)",,,,,,,01관,2017-06-25,59
"00:05,  섹스메이트(디지털),  2,000원",,,,,,,,01관,2017-06-26,59
"00:05,  맛있는 섹스 그리고 여친(디지털),  2,000원","14:20,  고려 아리랑: 천산의 디바(디지털)",,,,,,,01관,2017-06-27,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","13:30,  서서평, 천천히 평온하게(디지털)","19:30,  악녀(디지털 가치봄),  10,000원",,,,,,01관,2017-06-28,59
"00:05,  넘버원 전화사기단(디지털),  2,000원","12:20,  옥자(디지털),  10,000원","14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","21:40,  옥자(디지털),  10,000원",,,01관,2017-06-29,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","14:20,  시칠리아 햇빛아래(디지털),  10,000원",,"17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","21:40,  옥자(디지털),  10,000원","23:55,  옥자(디지털),  10,000원",,01관,2017-06-30,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원",,"14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","21:40,  옥자(디지털),  10,000원","23:55,  옥자(디지털),  10,000원",,01관,2017-07-01,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원",,"14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","21:40,  옥자(디지털),  10,000원",,,01관,2017-07-02,59
"00:05,  알파치노의 은밀한 관계(디지털)","16:20,  옥자(디지털),  10,000원","21:10,  옥자(디지털),  10,000원",,,,,,01관,2017-07-03,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","15:20,  옥자(디지털),  10,000원","17:40,  옥자(디지털),  10,000원","20:00,  옥자(디지털),  10,000원",,,,,01관,2017-07-04,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","12:20,  옥자(디지털),  10,000원","14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","21:40,  옥자(디지털),  10,000원",,,01관,2017-07-05,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","12:20,  옥자(디지털),  10,000원","14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","23:30,  옥자(디지털),  10,000원",,,01관,2017-07-06,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","12:20,  옥자(디지털),  10,000원","14:40,  옥자(디지털),  10,000원","18:50,  옥자(디지털),  10,000원","21:10,  옥자(디지털),  10,000원","23:30,  옥자(디지털),  10,000원",,,01관,2017-07-07,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","12:20,  옥자(디지털),  10,000원","14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원","23:30,  옥자(디지털),  10,000원",,,01관,2017-07-08,59
"00:05,  알파치노의 은밀한 관계(디지털),  2,000원","12:20,  옥자(디지털),  10,000원","14:40,  옥자(디지털),  10,000원","17:00,  옥자(디지털),  10,000원","19:20,  옥자(디지털),  10,000원",,,,01관,2017-07-09,59
"00:05,  알파치노의 은밀한 관계(디지털)","16:25,  악녀(디지털)","20:20,  그 후(디지털)",,,,,,01관,2017-07-10,59
"00:05,  알파치노의 은밀한 관계(디지털)","15:55,  그 후(디지털)","17:35,  그 후(디지털),  10,000원",,,,,,01관,2017-07-11,59
"11:30,  악녀(디지털)","17:40,  그 후(디지털)","19:10,  그 후(디지털),  10,000원",,,,,,01관,2017-07-12,59
"00:05,  비스티걸스(디지털),  2,000원","16:20,  옥자(디지털),  10,000원","18:45,  옥자(디지털),  10,000원","21:10,  옥자(디지털),  10,000원",,,,,01관,2017-07-13,59
"00:05,  육체인터뷰(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-14,59
"00:05,  덫(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-15,59
"00:05,  덫(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-16,59
"00:05,  덫(디지털),  2,000원","14:15,  올 리브 올리브(디지털)","21:00,  그 후(디지털)",,,,,,01관,2017-07-17,59
"00:05,  덫(디지털),  2,000원","14:15,  올 리브 올리브(디지털)","21:00,  그 후(디지털)",,,,,,01관,2017-07-18,59
"00:05,  덫(디지털),  2,000원","18:35,  그 후(디지털)","20:20,  그 후(디지털)",,,,,,01관,2017-07-19,59
"02:20,  엄마의 직업(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-20,59
"00:05,  덫(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-21,59
"00:05,  덫(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-22,59
"00:05,  덫(디지털),  2,000원","14:15,  옥자(디지털),  10,000원","16:40,  옥자(디지털),  10,000원","19:05,  옥자(디지털),  10,000원","21:30,  옥자(디지털),  10,000원",,,,01관,2017-07-23,59
"00:05,  덫(디지털),  2,000원","14:15,  올 리브 올리브(디지털)","19:30,  그 후(디지털)",,,,,,01관,2017-07-24,59
"00:05,  덫(디지털),  2,000원","14:15,  올 리브 올리브(디지털)","19:30,  그 후(디지털),  10,000원",,,,,,01관,2017-07-25,59
"00:05,  덫(디지털),  2,000원","14:15,  올 리브 올리브(디지털)","19:30,  그 후(디지털),  10,000원",,,,,,01관,2017-07-26,59
"00:05,  스페셜포스: 블러드마운틴(디지털),  2,000원","14:35,  군함도(디지털)","17:00,  군함도(디지털)","19:25,  군함도(디지털),  10,000원",,,,,01관,2017-07-27,59
"11:30,  군함도(디지털)","14:00,  군함도(디지털)","16:30,  군함도(디지털)","19:00,  군함도(디지털)","21:30,  군함도(디지털),  10,000원",,,,01관,2017-07-28,59
"00:05,  스페셜포스: 블러드마운틴(디지털),  2,000원","18:10,  옥자(디지털),  10,000원",,,,,,,01관,2017-07-29,59
"00:05,  스페셜포스: 블러드마운틴(디지털),  2,000원","15:50,  옥자(디지털),  10,000원","18:15,  옥자(디지털),  10,000원",,"20:40,  군함도(디지털),  10,000원",,,,01관,2017-07-30,59
