상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2015-01-10,06관,"10:10,  테이큰 3(디지털),  6,000원","12:35,  님아, 그 강을 건너지 마오(디지털),  10,000원","14:35,  테이큰 3(디지털),  10,000원","17:00,  님아, 그 강을 건너지 마오(디지털),  10,000원","19:00,  테이큰 3(디지털),  10,000원","21:25,  테이큰 3(디지털),  10,000원","23:50,  테이큰 3(디지털),  8,000원",,,,,132
2015-01-11,03관,"09:10,  마다가스카의 펭귄(디지털더빙),  6,000원","11:20,  마다가스카의 펭귄(디지털더빙),  10,000원","13:30,  마다가스카의 펭귄(디지털더빙),  10,000원","15:40,  국제시장(디지털),  10,000원","18:20,  국제시장(디지털),  10,000원","21:00,  국제시장(디지털),  10,000원",,,,,,184
2015-01-11,04관,"09:00,  국제시장(디지털),  6,000원","11:35,  국제시장(디지털),  10,000원","14:10,  국제시장(디지털),  10,000원","16:45,  국제시장(디지털),  10,000원","19:20,  국제시장(디지털),  10,000원","21:50,  국제시장(디지털),  10,000원",,,,,,184
2015-01-11,05관,"09:30,  언브로큰(디지털),  6,000원","12:15,  국제시장(디지털),  10,000원","14:55,  패딩턴(디지털더빙),  10,000원","17:00,  언브로큰(디지털),  10,000원","19:05,  패딩턴(디지털더빙),  10,000원","21:35,  언브로큰(디지털),  10,000원",,,,,,121
2015-01-11,06관,"10:00,  테이큰 3(디지털),  6,000원","12:25,  님아, 그 강을 건너지 마오(디지털),  10,000원","14:25,  테이큰 3(디지털),  10,000원","16:50,  님아, 그 강을 건너지 마오(디지털),  10,000원","18:50,  테이큰 3(디지털),  10,000원","21:15,  테이큰 3(디지털),  10,000원",,,,,,132
2015-01-12,03관,"09:30,  마다가스카의 펭귄(디지털더빙),  6,000원","11:30,  마다가스카의 펭귄(디지털더빙),  9,000원","13:30,  마다가스카의 펭귄(디지털더빙),  9,000원","15:30,  국제시장(디지털),  9,000원","18:05,  국제시장(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원",,,,,,184
2015-01-12,04관,"09:40,  국제시장(디지털),  6,000원","12:15,  님아, 그 강을 건너지 마오(디지털),  9,000원","14:10,  국제시장(디지털),  9,000원","16:45,  국제시장(디지털),  9,000원","19:20,  국제시장(디지털),  9,000원","21:50,  국제시장(디지털),  9,000원",,,,,,184
2015-01-12,05관,"09:50,  패딩턴(디지털더빙),  6,000원","11:50,  패딩턴(디지털더빙),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:45,  패딩턴(디지털더빙),  9,000원","17:45,  마다가스카의 펭귄(디지털더빙),  9,000원","19:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:40,  언브로큰(디지털),  9,000원",,,,,121
2015-01-12,06관,"09:45,  테이큰 3(디지털),  6,000원","12:05,  언브로큰(디지털),  9,000원","14:50,  테이큰 3(디지털),  9,000원","17:10,  테이큰 3(디지털),  9,000원","19:30,  테이큰 3(디지털),  9,000원","21:50,  테이큰 3(디지털),  9,000원",,,,,,132
2015-01-13,03관,"09:30,  마다가스카의 펭귄(디지털더빙),  6,000원","11:30,  마다가스카의 펭귄(디지털더빙),  9,000원","13:30,  마다가스카의 펭귄(디지털더빙),  9,000원","15:30,  국제시장(디지털),  9,000원","18:05,  국제시장(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원",,,,,,184
2015-01-13,04관,"09:40,  국제시장(디지털),  6,000원","12:15,  님아, 그 강을 건너지 마오(디지털),  9,000원","14:10,  국제시장(디지털),  9,000원","16:45,  국제시장(디지털),  9,000원","19:20,  국제시장(디지털),  9,000원","21:50,  국제시장(디지털),  9,000원",,,,,,184
2015-01-13,05관,"09:50,  패딩턴(디지털더빙),  6,000원","11:50,  패딩턴(디지털더빙),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:45,  패딩턴(디지털더빙),  9,000원","17:45,  마다가스카의 펭귄(디지털더빙),  9,000원","19:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:40,  언브로큰(디지털),  9,000원",,,,,121
2015-01-13,06관,"09:45,  테이큰 3(디지털),  6,000원","12:05,  언브로큰(디지털),  9,000원","14:50,  테이큰 3(디지털),  9,000원","17:10,  테이큰 3(디지털),  9,000원","19:30,  테이큰 3(디지털),  9,000원","21:50,  테이큰 3(디지털),  9,000원",,,,,,132
