상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,좌석수
2016-04-27,02관,"10:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","14:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","16:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:30,  캡틴 아메리카: 시빌 워(디지털),  5,000원","22:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,,117
2016-04-28,01관,"09:50,  캡틴 아메리카: 시빌 워(디지털),  6,000원","12:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","20:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:35,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,211
2016-04-28,02관,"10:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","14:00,  대배우(디지털 가치봄),  5,000원","16:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:30,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,,117
2016-04-29,01관,"09:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","20:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:35,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,211
2016-04-29,02관,"10:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","14:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","16:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:30,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,,117
2016-04-30,01관,"10:10,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,211
2016-04-30,02관,"08:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","17:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-01,01관,"10:10,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,211
2016-05-01,02관,"08:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:35,  캡틴 아메리카: 시빌 워(디지털),  7,000원","14:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","17:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-02,01관,"10:10,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,211
2016-05-02,02관,"08:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","17:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-03,01관,"10:10,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:10,  캡틴 아메리카: 시빌 워(디지털),  6,000원","23:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,211
2016-05-03,02관,"08:50,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:20,  캡틴 아메리카: 시빌 워(디지털),  7,000원","17:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:50,  캡틴 아메리카: 시빌 워(디지털),  6,000원","22:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-04,01관,"09:40,  탐정 홍길동: 사라진 마을(디지털)","11:55,  다이노X 탐험대(디지털)","13:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원","16:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:30,  탐정 홍길동: 사라진 마을(디지털),  8,000원","23:45,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,211
2016-05-04,02관,"09:20,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","17:35,  탐정 홍길동: 사라진 마을(디지털),  6,000원","19:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:35,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-05,01관,"08:50,  탐정 홍길동: 사라진 마을(디지털),  5,000원","11:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","13:50,  다이노X 탐험대(디지털),  8,000원","15:10,  탐정 홍길동: 사라진 마을(디지털),  8,000원","17:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","20:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,211
2016-05-05,02관,"09:20,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:05,  다이노X 탐험대(디지털),  8,000원","13:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","16:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:40,  탐정 홍길동: 사라진 마을(디지털),  8,000원","23:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,117
2016-05-06,01관,"09:30,  탐정 홍길동: 사라진 마을(디지털),  5,000원","11:50,  다이노X 탐험대(디지털),  8,000원","13:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원","16:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:45,  탐정 홍길동: 사라진 마을(디지털),  8,000원","21:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:50,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,211
2016-05-06,02관,"09:20,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:50,  탐정 홍길동: 사라진 마을(디지털),  8,000원","17:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-07,01관,"09:10,  탐정 홍길동: 사라진 마을(디지털),  5,000원","11:30,  다이노X 탐험대(디지털),  8,000원","12:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,211
2016-05-07,02관,"09:00,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:30,  캡틴 아메리카: 시빌 워(디지털),  9,000원","17:15,  탐정 홍길동: 사라진 마을(디지털),  8,000원","19:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:30,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-08,01관,"09:30,  탐정 홍길동: 사라진 마을(디지털),  5,000원","11:50,  다이노X 탐험대(디지털),  8,000원","13:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원","16:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:45,  탐정 홍길동: 사라진 마을(디지털),  8,000원","21:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:50,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,211
2016-05-08,02관,"09:20,  캡틴 아메리카: 시빌 워(디지털),  5,000원","12:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:50,  탐정 홍길동: 사라진 마을(디지털),  8,000원","17:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-09,01관,"09:20,  탐정 홍길동: 사라진 마을(디지털),  5,000원","11:40,  다이노X 탐험대(디지털)","13:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:50,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:35,  탐정 홍길동: 사라진 마을(디지털),  8,000원","20:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:40,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,211
2016-05-09,02관,"09:10,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:55,  캡틴 아메리카: 시빌 워(디지털),  5,000원","14:40,  탐정 홍길동: 사라진 마을(디지털),  0원","17:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:45,  캡틴 아메리카: 시빌 워(디지털),  8,000원","22:30,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-10,01관,"09:20,  탐정 홍길동: 사라진 마을(디지털)","11:40,  다이노X 탐험대(디지털)","13:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:50,  캡틴 아메리카: 시빌 워(디지털)","18:35,  탐정 홍길동: 사라진 마을(디지털),  8,000원","20:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:40,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,211
2016-05-10,02관,"09:10,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:40,  탐정 홍길동: 사라진 마을(디지털),  8,000원","17:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:45,  캡틴 아메리카: 시빌 워(디지털),  6,000원","22:30,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,117
2016-05-11,01관,"09:50,  캡틴 아메리카: 시빌 워(디지털)","12:35,  캡틴 아메리카: 시빌 워(디지털)","15:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:05,  곡성(디지털),  8,000원","20:55,  곡성(디지털),  8,000원","23:45,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-11,02관,"09:00,  탐정 홍길동: 사라진 마을(디지털)","11:20,  캡틴 아메리카: 시빌 워(디지털)","14:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","17:00,  캡틴 아메리카: 시빌 워(디지털),  6,000원","19:45,  캡틴 아메리카: 시빌 워(디지털),  9,000원","22:30,  캡틴 아메리카: 시빌 워(디지털),  8,000원",,,,,,,,117
2016-05-12,01관,"09:00,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:45,  캡틴 아메리카: 시빌 워(디지털),  0원","14:30,  곡성(디지털),  8,000원","17:20,  곡성(디지털),  8,000원","20:10,  곡성(디지털),  8,000원","23:00,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-12,02관,"09:50,  곡성(디지털),  5,000원","12:40,  곡성(디지털),  8,000원","15:30,  캡틴 아메리카: 시빌 워(디지털),  8,000원","18:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원","21:00,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:45,  캡틴 아메리카: 시빌 워(디지털),  6,000원",,,,,,,,117
2016-05-13,01관,"09:30,  곡성(디지털),  5,000원","12:20,  곡성(디지털),  8,000원","15:10,  캡틴 아메리카: 시빌 워(디지털),  8,000원","17:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","20:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","23:25,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-13,02관,"10:30,  캡틴 아메리카: 시빌 워(디지털),  5,000원","14:00,  해어화(디지털 가치봄),  5,000원","16:20,  곡성(디지털),  8,000원","19:20,  곡성(디지털),  8,000원","22:20,  곡성(디지털),  8,000원",,,,,,,,,117
2016-05-14,01관,"09:40,  곡성(디지털),  5,000원","12:30,  곡성(디지털),  8,000원","15:20,  곡성(디지털),  8,000원","18:10,  곡성(디지털),  8,000원","21:00,  곡성(디지털),  8,000원","23:50,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-14,02관,"09:00,  캡틴 아메리카: 시빌 워(디지털),  5,000원","11:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:25,  곡성(디지털),  8,000원","17:15,  캡틴 아메리카: 시빌 워(디지털),  8,000원","20:00,  곡성(디지털),  8,000원","22:50,  곡성(디지털),  8,000원",,,,,,,,117
2016-05-15,01관,"09:40,  곡성(디지털),  5,000원","12:30,  곡성(디지털),  8,000원","15:20,  곡성(디지털),  8,000원","18:10,  곡성(디지털),  8,000원","21:00,  곡성(디지털),  8,000원","23:50,  곡성(디지털),  9,000원",,,,,,,,211
2016-05-15,02관,"09:00,  캡틴 아메리카: 시빌 워(디지털),  6,000원","11:40,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:20,  곡성(디지털),  8,000원","17:05,  캡틴 아메리카: 시빌 워(디지털),  8,000원","19:50,  곡성(디지털),  8,000원","22:35,  곡성(디지털),  8,000원",,,,,,,,117
2016-05-16,01관,"09:30,  곡성(디지털),  5,000원","12:20,  캡틴 아메리카: 시빌 워(디지털)","15:05,  곡성(디지털),  8,000원","17:55,  캡틴 아메리카: 시빌 워(디지털),  8,000원","20:40,  곡성(디지털),  8,000원","23:30,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-16,02관,"10:50,  곡성(디지털),  5,000원","13:40,  곡성(디지털),  8,000원","16:30,  곡성(디지털),  8,000원","19:20,  곡성(디지털),  8,000원","22:10,  곡성(디지털),  8,000원",,,,,,,,,117
2016-05-17,01관,"09:30,  곡성(디지털),  5,000원","12:20,  캡틴 아메리카: 시빌 워(디지털),  8,000원","15:05,  곡성(디지털),  8,000원","17:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원","20:40,  곡성(디지털),  8,000원","23:30,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-17,02관,"10:50,  곡성(디지털),  5,000원","13:40,  곡성(디지털),  8,000원","16:30,  곡성(디지털),  8,000원","19:20,  곡성(디지털),  8,000원","22:10,  곡성(디지털),  8,000원",,,,,,,,,117
2016-05-18,01관,"09:30,  곡성(디지털),  5,000원","12:20,  캡틴 아메리카: 시빌 워(디지털),  5,000원","15:05,  곡성(디지털),  8,000원","17:55,  캡틴 아메리카: 시빌 워(디지털),  6,000원","20:40,  곡성(디지털),  8,000원","23:30,  곡성(디지털),  6,000원",,,,,,,,211
2016-05-18,02관,"10:50,  곡성(디지털),  5,000원","13:40,  곡성(디지털),  8,000원","16:30,  곡성(디지털),  8,000원","19:20,  곡성(디지털),  8,000원","22:10,  곡성(디지털),  8,000원",,,,,,,,,117
2016-05-19,01관,"09:20,  계춘할망(디지털),  5,000원","11:25,  캡틴 아메리카: 시빌 워(디지털),  8,000원","14:05,  곡성(디지털),  8,000원","16:55,  계춘할망(디지털),  8,000원","19:30,  곡성(디지털),  8,000원","22:20,  곡성(디지털),  8,000원",,,,,,,,211
2016-05-19,02관,"09:40,  곡성(디지털),  5,000원","12:30,  곡성(디지털),  8,000원","15:20,  곡성(디지털),  8,000원","18:10,  곡성(디지털),  8,000원","20:55,  곡성(디지털),  8,000원","23:45,  곡성(디지털),  6,000원",,,,,,,,117
