상영일자,상영관,1회,2회,3회,좌석수
2018-01-11,01관,"19:30,  다운사이징(디지털),  20,000원","22:00,  다운사이징(디지털),  20,000원",,200
2018-01-11,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-12,01관,"19:30,  다운사이징(디지털),  20,000원","22:00,  다운사이징(디지털),  20,000원",,200
2018-01-12,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-13,01관,"19:30,  신과함께-죄와 벌(디지털),  20,000원","22:10,  신과함께-죄와 벌(디지털),  20,000원",,200
2018-01-13,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  다운사이징(디지털),  20,000원",,120
2018-01-14,01관,"19:30,  신과함께-죄와 벌(디지털),  20,000원","22:10,  신과함께-죄와 벌(디지털),  20,000원",,200
2018-01-14,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  다운사이징(디지털),  20,000원",,120
2018-01-15,01관,"19:30,  신과함께-죄와 벌(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,200
2018-01-15,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  다운사이징(디지털),  20,000원",,120
2018-01-16,01관,"19:30,  신과함께-죄와 벌(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,200
2018-01-16,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  다운사이징(디지털),  20,000원",,120
2018-01-17,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-17,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-18,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-18,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-19,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-19,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-20,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-20,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-21,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-21,02관,"19:40,  쥬만지: 새로운 세계(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-22,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-22,02관,"19:30,  신과함께-죄와 벌(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-23,01관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,200
2018-01-23,02관,"19:30,  신과함께-죄와 벌(디지털),  20,000원","22:00,  신과함께-죄와 벌(디지털),  20,000원",,120
2018-01-24,01관,"19:40,  1급기밀(디지털),  20,000원","21:50,  1급기밀(디지털),  20,000원",,200
2018-01-24,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-25,01관,"19:40,  1급기밀(디지털),  20,000원","21:50,  1급기밀(디지털),  20,000원",,200
2018-01-25,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-26,01관,"19:40,  1급기밀(디지털),  20,000원","21:50,  1급기밀(디지털),  20,000원",,200
2018-01-26,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-27,01관,"19:40,  1급기밀(디지털),  20,000원","21:50,  1급기밀(디지털),  20,000원",,200
2018-01-27,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-28,01관,"19:40,  1급기밀(디지털),  20,000원","21:50,  1급기밀(디지털),  20,000원",,200
2018-01-28,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-29,01관,"19:40,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,200
2018-01-29,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  20,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-30,01관,"19:40,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,200
2018-01-30,02관,"19:30,  메이즈 러너: 데스 큐어(디지털),  12,000원","22:00,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-01-31,01관,"19:40,  염력(디지털),  20,000원","21:40,  염력(디지털),  20,000원",,200
2018-01-31,02관,"19:30,  1급기밀(디지털),  20,000원","21:30,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-02-01,01관,"19:40,  염력(디지털),  20,000원","21:40,  염력(디지털),  20,000원",,200
2018-02-01,02관,"20:20,  1급기밀(디지털),  20,000원","22:10,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-02-02,01관,"19:40,  염력(디지털),  20,000원","21:40,  염력(디지털),  20,000원",,200
2018-02-02,02관,"19:30,  1급기밀(디지털),  20,000원","21:30,  메이즈 러너: 데스 큐어(디지털),  20,000원",,120
2018-02-03,01관,"19:35,  염력(디지털),  20,000원","21:45,  염력(디지털),  20,000원",,200
2018-02-03,02관,"19:30,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,120
2018-02-04,01관,"19:35,  염력(디지털),  20,000원","21:45,  염력(디지털),  20,000원",,200
2018-02-04,02관,"19:30,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,120
2018-02-05,01관,"19:35,  염력(디지털),  20,000원","21:45,  염력(디지털),  20,000원",,200
2018-02-05,02관,"19:30,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,120
2018-02-06,01관,"19:35,  염력(디지털),  20,000원","21:45,  염력(디지털),  20,000원",,200
2018-02-06,02관,"19:30,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,120
2018-02-07,01관,"19:30,  염력(디지털),  20,000원","21:30,  염력(디지털),  20,000원",,200
2018-02-07,02관,"19:40,  1급기밀(디지털),  20,000원","21:40,  1급기밀(디지털),  20,000원",,120
2018-02-08,01관,"19:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","21:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,200
2018-02-08,02관,"19:40,  1급기밀(디지털),  20,000원","21:40,  염력(디지털),  20,000원",,120
2018-02-09,01관,"19:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","21:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,200
2018-02-09,02관,"19:40,  1급기밀(디지털),  20,000원","21:40,  염력(디지털),  20,000원",,120
2018-02-10,01관,"19:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","22:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,200
2018-02-10,02관,"19:20,  염력(디지털),  20,000원","21:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-11,01관,"19:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","22:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,200
2018-02-11,02관,"19:20,  염력(디지털),  20,000원","21:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-12,01관,"19:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","22:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,200
2018-02-12,02관,"19:20,  염력(디지털),  20,000원","21:15,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-13,01관,"19:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","22:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,200
2018-02-13,02관,"19:20,  염력(디지털),  20,000원","21:15,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-14,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-14,02관,"19:40,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-15,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-15,02관,"19:40,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-16,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-16,02관,"19:40,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-17,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-17,02관,"19:00,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","20:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","23:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",120
2018-02-18,01관,"19:00,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","20:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","23:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",200
2018-02-18,02관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,120
2018-02-19,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-19,02관,"19:40,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-20,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-20,02관,"19:40,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-21,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-21,02관,"19:40,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-22,01관,"19:10,  환절기(디지털),  20,000원","21:00,  환절기(디지털),  20,000원","22:50,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원",200
2018-02-22,02관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-23,01관,"19:10,  환절기(디지털),  20,000원","21:00,  환절기(디지털),  20,000원","22:50,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원",200
2018-02-23,02관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원",,120
2018-02-24,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-24,02관,"19:10,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","23:10,  환절기(디지털),  20,000원",120
2018-02-25,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-25,02관,"19:10,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","23:10,  환절기(디지털),  20,000원",120
2018-02-26,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-26,02관,"19:30,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","23:30,  환절기(디지털),  20,000원",120
2018-02-27,01관,"19:30,  블랙 팬서(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,200
2018-02-27,02관,"19:30,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원","21:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  20,000원","23:30,  환절기(디지털),  20,000원",120
2018-02-28,01관,"19:30,  리틀 포레스트(디지털),  20,000원","21:30,  리틀 포레스트(디지털),  20,000원","23:20,  흥부: 글로 세상을 바꾼 자(디지털),  20,000원",200
2018-02-28,02관,"19:20,  블랙 팬서(디지털),  20,000원","21:50,  레드 스패로(디지털),  20,000원",,120
2018-03-01,01관,"19:40,  리틀 포레스트(디지털),  20,000원","21:50,  리틀 포레스트(디지털),  20,000원",,200
2018-03-01,02관,"19:20,  레드 스패로(디지털),  20,000원","22:00,  블랙 팬서(디지털),  20,000원",,120
2018-03-02,01관,"19:40,  리틀 포레스트(디지털),  20,000원","21:50,  리틀 포레스트(디지털),  20,000원",,200
2018-03-02,02관,"19:20,  블랙 팬서(디지털),  20,000원","22:00,  레드 스패로(디지털),  20,000원",,120
2018-03-03,01관,"19:40,  리틀 포레스트(디지털),  20,000원","21:50,  리틀 포레스트(디지털),  20,000원",,200
2018-03-03,02관,"19:20,  블랙 팬서(디지털),  20,000원","22:00,  레드 스패로(디지털),  20,000원",,120
2018-03-04,01관,"19:30,  리틀 포레스트(디지털),  20,000원","21:40,  리틀 포레스트(디지털),  20,000원",,200
2018-03-04,02관,"19:20,  블랙 팬서(디지털),  20,000원","22:00,  레드 스패로(디지털),  20,000원",,120
2018-03-05,01관,"19:30,  리틀 포레스트(디지털),  20,000원","21:40,  리틀 포레스트(디지털),  20,000원",,200
2018-03-05,02관,"19:20,  블랙 팬서(디지털),  20,000원","22:00,  레드 스패로(디지털),  20,000원",,120
2018-03-06,01관,"19:30,  리틀 포레스트(디지털),  20,000원","21:40,  리틀 포레스트(디지털),  20,000원",,200
2018-03-06,02관,"19:20,  블랙 팬서(디지털),  20,000원","22:00,  레드 스패로(디지털),  20,000원",,120
2018-03-07,01관,"19:35,  사라진 밤(디지털),  20,000원","21:45,  사라진 밤(디지털),  20,000원",,200
2018-03-07,02관,"19:40,  리틀 포레스트(디지털),  20,000원","21:40,  레드 스패로(디지털),  20,000원",,120
2018-03-08,01관,"19:35,  사라진 밤(디지털),  20,000원","21:45,  사라진 밤(디지털),  20,000원",,200
2018-03-08,02관,"19:40,  리틀 포레스트(디지털),  20,000원","21:40,  레드 스패로(디지털),  20,000원",,120
2018-03-09,01관,"19:35,  사라진 밤(디지털),  20,000원","21:45,  사라진 밤(디지털),  20,000원",,200
2018-03-09,02관,"19:40,  리틀 포레스트(디지털),  20,000원","21:40,  레드 스패로(디지털),  20,000원",,120
2018-03-10,01관,"19:35,  사라진 밤(디지털),  20,000원","21:45,  사라진 밤(디지털),  20,000원",,200
2018-03-10,02관,"19:40,  리틀 포레스트(디지털),  20,000원","21:40,  레드 스패로(디지털),  20,000원",,120
2018-03-11,01관,"19:40,  사라진 밤(디지털),  20,000원","21:50,  사라진 밤(디지털),  20,000원",,200
2018-03-11,02관,"19:30,  리틀 포레스트(디지털),  20,000원","21:30,  레드 스패로(디지털),  20,000원",,120
2018-03-12,01관,"19:35,  사라진 밤(디지털),  20,000원","21:40,  사라진 밤(디지털),  20,000원",,200
2018-03-12,02관,"19:30,  리틀 포레스트(디지털),  20,000원","21:30,  레드 스패로(디지털),  20,000원",,120
