1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"09:30,  어벤져스: 엔드게임(디지털),  8,000원","13:00,  어벤져스: 엔드게임(디지털),  12,000원","16:30,  어벤져스: 엔드게임(디지털),  12,000원","20:00,  어벤져스: 엔드게임(디지털),  12,000원","23:30,  어벤져스: 엔드게임(디지털),  12,000원",,,,샤롯데,2019-05-06,30
"09:30,  어벤져스: 엔드게임(디지털),  7,000원","13:00,  어벤져스: 엔드게임(디지털),  10,000원","16:30,  어벤져스: 엔드게임(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","23:30,  어벤져스: 엔드게임(디지털),  10,000원",,,,샤롯데,2019-05-07,30
"10:30,  어벤져스: 엔드게임(디지털),  9,000원",,"17:40,  어벤져스: 엔드게임(디지털),  10,000원","21:10,  어벤져스: 엔드게임(디지털),  10,000원",,,,,샤롯데,2019-05-08,30
"09:20,  어벤져스: 엔드게임(디지털),  7,000원","12:50,  어벤져스: 엔드게임(디지털),  9,000원",,"19:50,  어벤져스: 엔드게임(디지털),  10,000원","23:20,  어벤져스: 엔드게임(디지털),  10,000원",,,,샤롯데,2019-05-09,30
"10:40,  걸캅스(디지털),  11,000원","13:00,  어벤져스: 엔드게임(디지털),  12,000원","16:30,  어벤져스: 엔드게임(디지털),  12,000원","20:00,  걸캅스(디지털),  10,000원","22:20,  어벤져스: 엔드게임(디지털),  12,000원",,,,샤롯데,2019-05-10,30
"09:20,  어벤져스: 엔드게임(디지털),  8,000원","12:50,  어벤져스: 엔드게임(디지털),  11,000원","16:20,  어벤져스: 엔드게임(디지털),  12,000원","19:50,  어벤져스: 엔드게임(디지털),  12,000원","23:20,  어벤져스: 엔드게임(디지털),  12,000원",,,,샤롯데,2019-05-11,30
"09:00,  어벤져스: 엔드게임(디지털),  8,000원","12:30,  어벤져스: 엔드게임(디지털),  11,000원",,"19:40,  어벤져스: 엔드게임(디지털),  12,000원",,,,,샤롯데,2019-05-12,30
"10:30,  걸캅스(디지털),  9,000원","12:45,  어벤져스: 엔드게임(디지털),  9,000원","16:15,  어벤져스: 엔드게임(디지털),  10,000원","19:45,  어벤져스: 엔드게임(디지털),  10,000원","23:15,  걸캅스(디지털),  10,000원",,,,샤롯데,2019-05-13,30
"10:30,  걸캅스(디지털),  9,000원","12:45,  어벤져스: 엔드게임(디지털),  9,000원","16:15,  어벤져스: 엔드게임(디지털),  10,000원","19:45,  어벤져스: 엔드게임(디지털),  10,000원",,,,,샤롯데,2019-05-14,30
,,"11:45,  악인전(디지털),  9,000원","17:40,  어벤져스: 엔드게임(디지털),  10,000원","21:10,  악인전(디지털),  10,000원",,,,샤롯데,2019-05-15,30
"10:30,  악인전(디지털),  9,000원","12:45,  어벤져스: 엔드게임(디지털),  9,000원","16:15,  악인전(디지털),  10,000원","18:30,  악인전(디지털),  10,000원","20:45,  어벤져스: 엔드게임(디지털),  10,000원","24:15,  악인전(디지털),  9,000원",,,샤롯데,2019-05-16,30
"10:30,  악인전(디지털),  11,000원","12:45,  어벤져스: 엔드게임(디지털),  11,000원","16:15,  악인전(디지털),  12,000원","18:30,  악인전(디지털),  12,000원","20:45,  어벤져스: 엔드게임(디지털),  12,000원","24:15,  악인전(디지털),  10,000원",,,샤롯데,2019-05-17,30
"09:50,  악인전(디지털),  8,000원","12:10,  어벤져스: 엔드게임(디지털),  11,000원","15:40,  악인전(디지털),  12,000원","18:00,  배심원들(디지털),  12,000원","20:20,  어벤져스: 엔드게임(디지털),  12,000원","23:50,  악인전(디지털),  12,000원",,,샤롯데,2019-05-18,30
"10:10,  어벤져스: 엔드게임(디지털),  11,000원","13:40,  악인전(디지털),  12,000원","16:00,  스페이드의 여왕(디지털),  0원","19:40,  어벤져스: 엔드게임(디지털),  12,000원","23:10,  어벤져스: 엔드게임(디지털),  12,000원",,,,샤롯데,2019-05-19,30
,"14:10,  어벤져스: 엔드게임(디지털),  10,000원","17:40,  악인전(디지털),  9,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원","23:30,  악인전(디지털),  10,000원",,,,샤롯데,2019-05-20,30
,"11:50,  악인전(디지털),  9,000원","14:10,  어벤져스: 엔드게임(디지털),  10,000원","17:40,  악인전(디지털),  10,000원","20:00,  어벤져스: 엔드게임(디지털),  10,000원",,,,샤롯데,2019-05-21,30
,,"17:40,  악인전(디지털),  10,000원","20:00,  악인전(디지털),  10,000원","22:20,  어벤져스: 엔드게임(디지털),  10,000원","11:40,  악인전(디지털),  7,000원",,,샤롯데,2019-05-22,30
,,"15:10,  알라딘(디지털),  10,000원","17:45,  알라딘(디지털),  10,000원","20:20,  알라딘(디지털),  10,000원","22:55,  악인전(디지털),  10,000원",,,샤롯데,2019-05-23,30
"10:00,  알라딘(디지털),  8,000원","12:35,  알라딘(디지털),  11,000원","15:10,  알라딘(디지털),  12,000원","17:45,  알라딘(디지털),  10,000원","20:20,  알라딘(디지털),  12,000원","22:55,  알라딘(디지털),  12,000원",,,샤롯데,2019-05-24,30
"09:30,  알라딘(디지털),  8,000원","12:10,  알라딘(디지털),  11,000원","14:50,  알라딘(디지털),  12,000원","17:30,  알라딘(디지털),  12,000원","20:10,  알라딘(디지털),  12,000원","22:50,  악인전(디지털),  12,000원",,,샤롯데,2019-05-25,30
"10:50,  알라딘(디지털),  11,000원","13:25,  알라딘(디지털),  12,000원","16:00,  스페이드의 여왕(디지털),  0원","19:40,  알라딘(디지털),  12,000원","22:15,  알라딘(디지털),  12,000원",,,,샤롯데,2019-05-26,30
,"13:55,  알라딘(디지털),  8,000원",,,"19:20,  알라딘(디지털),  10,000원",,,,샤롯데,2019-05-27,30
,,"15:50,  알라딘(디지털),  8,000원","18:25,  알라딘(디지털),  10,000원","21:00,  알라딘(디지털),  9,000원","23:35,  알라딘(디지털),  10,000원",,,샤롯데,2019-05-28,30
"11:25,  알라딘(디지털),  8,000원",,"17:40,  알라딘(디지털),  10,000원","20:15,  알라딘(디지털),  10,000원",,,,,샤롯데,2019-05-29,30
"08:50,  기생충(디지털),  7,000원","11:30,  기생충(디지털),  9,000원","14:10,  기생충(디지털),  10,000원","16:50,  기생충(디지털),  10,000원","19:30,  기생충(디지털),  10,000원","22:10,  기생충(디지털),  10,000원",,,샤롯데,2019-05-30,30
"09:40,  기생충(디지털),  8,000원","12:20,  기생충(디지털),  11,000원","15:00,  기생충(디지털),  12,000원","17:40,  기생충(디지털),  12,000원","20:20,  기생충(디지털),  12,000원","23:00,  기생충(디지털),  12,000원",,,샤롯데,2019-05-31,30
"09:40,  기생충(디지털),  8,000원","12:20,  기생충(디지털),  11,000원","15:00,  기생충(디지털),  12,000원","17:40,  기생충(디지털),  12,000원","20:20,  기생충(디지털),  12,000원","23:00,  기생충(디지털),  12,000원",,,샤롯데,2019-06-01,30
"10:40,  기생충(디지털),  11,000원","13:20,  기생충(디지털),  12,000원",,"19:30,  기생충(디지털),  12,000원","22:10,  기생충(디지털),  12,000원",,,,샤롯데,2019-06-02,30
"09:40,  기생충(디지털),  7,000원","12:20,  알라딘(디지털),  7,000원","15:00,  기생충(디지털),  10,000원","17:40,  알라딘(디지털),  10,000원","20:20,  기생충(디지털),  10,000원",,,,샤롯데,2019-06-03,30
"09:40,  기생충(디지털),  7,000원",,"15:00,  기생충(디지털),  10,000원","17:40,  기생충(디지털),  10,000원","20:20,  기생충(디지털),  10,000원","23:00,  기생충(디지털),  8,000원",,,샤롯데,2019-06-04,30
,,,"19:50,  기생충(디지털),  10,000원","17:10,  기생충(디지털),  10,000원","22:30,  엑스맨: 다크 피닉스(디지털),  10,000원",,,샤롯데,2019-06-05,30
"09:10,  기생충(디지털),  8,000원","12:00,  엑스맨: 다크 피닉스(디지털),  11,000원","14:30,  기생충(디지털),  12,000원","17:10,  알라딘(디지털),  12,000원","19:50,  기생충(디지털),  12,000원","22:30,  기생충(디지털),  12,000원",,,샤롯데,2019-06-06,30
"09:30,  기생충(디지털),  8,000원","12:10,  알라딘(디지털),  11,000원","14:50,  기생충(디지털),  12,000원","17:30,  엑스맨: 다크 피닉스(디지털),  10,000원","20:10,  기생충(디지털),  12,000원","22:50,  엑스맨: 다크 피닉스(디지털),  9,000원",,,샤롯데,2019-06-07,30
"10:00,  알라딘(디지털),  8,000원","12:40,  엑스맨: 다크 피닉스(디지털),  11,000원","15:15,  기생충(디지털),  12,000원","17:55,  기생충(디지털),  12,000원","20:35,  알라딘(디지털),  12,000원","23:10,  알라딘(디지털),  12,000원",,,샤롯데,2019-06-08,30
"10:45,  알라딘(디지털),  9,000원","13:20,  기생충(디지털),  12,000원",,"19:10,  기생충(디지털),  12,000원","21:50,  알라딘(디지털),  12,000원",,,,샤롯데,2019-06-09,30
"10:00,  알라딘(디지털),  7,000원",,"15:15,  알라딘(디지털),  10,000원","17:50,  기생충(디지털),  10,000원","20:30,  알라딘(디지털),  10,000원","23:05,  기생충(디지털),  10,000원",,,샤롯데,2019-06-10,30
,,"15:15,  알라딘(디지털),  10,000원",,"20:30,  알라딘(디지털),  10,000원","23:05,  기생충(디지털),  10,000원",,,샤롯데,2019-06-11,30
,,"11:40,  맨 인 블랙: 인터내셔널(디지털),  9,000원",,"19:45,  맨 인 블랙: 인터내셔널(디지털),  10,000원","22:05,  알라딘(디지털),  10,000원",,,샤롯데,2019-06-12,30
,"13:00,  맨 인 블랙: 인터내셔널(디지털),  10,000원","15:20,  알라딘(디지털),  10,000원","17:55,  맨 인 블랙: 인터내셔널(디지털),  10,000원",,,,,샤롯데,2019-06-13,30
"10:40,  맨 인 블랙: 인터내셔널(디지털),  11,000원",,"15:20,  알라딘(디지털),  12,000원","17:55,  알라딘(디지털),  12,000원","20:30,  알라딘(디지털),  12,000원","23:05,  알라딘(디지털),  12,000원",,,샤롯데,2019-06-14,30
"10:25,  알라딘(디지털),  11,000원","13:00,  맨 인 블랙: 인터내셔널(디지털),  12,000원","15:25,  맨 인 블랙: 인터내셔널(디지털),  12,000원","17:55,  맨 인 블랙: 인터내셔널(디지털),  12,000원","20:15,  맨 인 블랙: 인터내셔널(디지털),  12,000원","22:40,  맨 인 블랙: 인터내셔널(디지털),  12,000원",,,샤롯데,2019-06-15,30
"10:45,  기생충(디지털),  11,000원","13:25,  알라딘(디지털),  12,000원","16:00,  라 트라비아타(디지털),  0원","19:10,  맨 인 블랙: 인터내셔널(디지털),  12,000원","21:30,  기생충(디지털),  12,000원","24:10,  맨 인 블랙: 인터내셔널(디지털),  8,000원",,,샤롯데,2019-06-16,30
"10:30,  기생충(디지털),  9,000원",,"15:30,  알라딘(디지털),  10,000원",,,"23:05,  알라딘(디지털),  10,000원",,,샤롯데,2019-06-17,30
"10:30,  기생충(디지털),  7,000원",,"15:30,  알라딘(디지털),  10,000원",,"20:45,  맨 인 블랙: 인터내셔널(디지털),  10,000원","23:05,  알라딘(디지털),  10,000원",,,샤롯데,2019-06-18,30
,,"17:10,  맨 인 블랙: 인터내셔널(디지털),  10,000원","19:30,  알라딘(디지털),  10,000원",,,,,샤롯데,2019-06-19,30
"10:25,  기생충(디지털),  9,000원","13:00,  알라딘(디지털),  10,000원",,"18:10,  알라딘(디지털),  10,000원","20:45,  알라딘(디지털),  10,000원",,,,샤롯데,2019-06-20,30
"10:25,  기생충(디지털),  11,000원","13:00,  알라딘(디지털),  10,000원","15:35,  알라딘(디지털),  12,000원","18:10,  알라딘(디지털),  12,000원","20:45,  알라딘(디지털),  12,000원","23:20,  알라딘(디지털),  12,000원",,,샤롯데,2019-06-21,30
"10:00,  알라딘(디지털),  8,000원","12:35,  토이 스토리 4(디지털),  11,000원","14:40,  알라딘(디지털),  12,000원","17:15,  토이 스토리 4(디지털),  12,000원","19:20,  알라딘(디지털),  12,000원","21:55,  알라딘(디지털),  12,000원",,,샤롯데,2019-06-22,30
"11:00,  롱 리브 더 킹: 목포 영웅(디지털),  11,000원","13:25,  알라딘(디지털),  12,000원",,"19:10,  알라딘(디지털),  12,000원","21:45,  알라딘(디지털),  12,000원",,,,샤롯데,2019-06-23,30
,"13:10,  알라딘(디지털),  10,000원","15:50,  롱 리브 더 킹: 목포 영웅(디지털),  10,000원",,"20:55,  알라딘(디지털),  10,000원",,,,샤롯데,2019-06-24,30
,"13:30,  롱 리브 더 킹: 목포 영웅(디지털),  8,000원","15:55,  알라딘(디지털),  9,000원","18:30,  알라딘(디지털),  10,000원","21:05,  알라딘(디지털),  10,000원",,,,샤롯데,2019-06-25,30
,,,"19:45,  알라딘(디지털),  10,000원","22:20,  기생충(디지털),  10,000원",,,,샤롯데,2019-06-26,30
"10:30,  알라딘(디지털),  9,000원","13:05,  존 윅 3: 파라벨룸(디지털),  10,000원",,,"20:55,  알라딘(디지털),  10,000원",,,,샤롯데,2019-06-27,30
"10:30,  알라딘(디지털),  11,000원",,"15:45,  알라딘(디지털),  12,000원","18:20,  알라딘(디지털),  12,000원","20:55,  존 윅 3: 파라벨룸(디지털),  12,000원","23:35,  존 윅 3: 파라벨룸(디지털),  12,000원",,,샤롯데,2019-06-28,30
"10:30,  알라딘(디지털),  11,000원","13:05,  존 윅 3: 파라벨룸(디지털),  12,000원","15:45,  알라딘(디지털),  12,000원","18:20,  알라딘(디지털),  12,000원","20:55,  존 윅 3: 파라벨룸(디지털),  12,000원",,,,샤롯데,2019-06-29,30
"10:45,  존 윅 3: 파라벨룸(디지털),  11,000원","13:25,  알라딘(디지털),  12,000원",,"19:10,  알라딘(디지털),  12,000원",,,,,샤롯데,2019-06-30,30
,"13:05,  존 윅 3: 파라벨룸(디지털),  10,000원","15:45,  알라딘(디지털),  10,000원","18:20,  알라딘(디지털),  10,000원","20:55,  존 윅 3: 파라벨룸(디지털),  10,000원","23:35,  알라딘(디지털),  10,000원",,,샤롯데,2019-07-01,30
"10:20,  스파이더맨: 파 프롬 홈(디지털),  9,000원","12:55,  스파이더맨: 파 프롬 홈(디지털),  9,000원","15:30,  스파이더맨: 파 프롬 홈(디지털),  10,000원","18:05,  스파이더맨: 파 프롬 홈(디지털),  10,000원","20:40,  스파이더맨: 파 프롬 홈(디지털),  10,000원","23:15,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,샤롯데,2019-07-02,30
,"12:55,  스파이더맨: 파 프롬 홈(디지털),  9,000원","15:30,  스파이더맨: 파 프롬 홈(디지털),  10,000원","18:05,  스파이더맨: 파 프롬 홈(디지털),  10,000원","20:40,  스파이더맨: 파 프롬 홈(디지털),  10,000원","23:15,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,샤롯데,2019-07-03,30
"10:15,  스파이더맨: 파 프롬 홈(디지털),  9,000원","12:55,  스파이더맨: 파 프롬 홈(디지털),  9,000원","15:35,  스파이더맨: 파 프롬 홈(디지털),  10,000원","18:15,  스파이더맨: 파 프롬 홈(디지털),  10,000원","20:55,  스파이더맨: 파 프롬 홈(디지털),  10,000원","23:35,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,샤롯데,2019-07-04,30
"10:20,  스파이더맨: 파 프롬 홈(디지털),  11,000원","12:55,  스파이더맨: 파 프롬 홈(디지털),  11,000원","15:30,  스파이더맨: 파 프롬 홈(디지털),  12,000원","18:05,  스파이더맨: 파 프롬 홈(디지털),  12,000원","20:40,  스파이더맨: 파 프롬 홈(디지털),  12,000원","23:15,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,,샤롯데,2019-07-05,30
"10:00,  스파이더맨: 파 프롬 홈(디지털),  8,000원","12:40,  스파이더맨: 파 프롬 홈(디지털),  11,000원","15:20,  스파이더맨: 파 프롬 홈(디지털),  12,000원","18:00,  스파이더맨: 파 프롬 홈(디지털),  12,000원","20:40,  스파이더맨: 파 프롬 홈(디지털),  12,000원","23:20,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,,샤롯데,2019-07-06,30
"09:40,  스파이더맨: 파 프롬 홈(디지털),  8,000원","12:20,  스파이더맨: 파 프롬 홈(디지털),  11,000원","15:00,  스파이더맨: 파 프롬 홈(디지털),  12,000원","17:40,  스파이더맨: 파 프롬 홈(디지털),  12,000원","20:20,  스파이더맨: 파 프롬 홈(디지털),  12,000원","23:00,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,,샤롯데,2019-07-07,30
,"12:55,  스파이더맨: 파 프롬 홈(디지털),  8,000원","15:30,  스파이더맨: 파 프롬 홈(디지털),  8,000원","18:05,  스파이더맨: 파 프롬 홈(디지털),  10,000원","20:40,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,,샤롯데,2019-07-08,30
"10:20,  스파이더맨: 파 프롬 홈(디지털),  9,000원",,"15:30,  스파이더맨: 파 프롬 홈(디지털),  10,000원","18:05,  스파이더맨: 파 프롬 홈(디지털),  10,000원","20:40,  스파이더맨: 파 프롬 홈(디지털),  10,000원","23:15,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,샤롯데,2019-07-09,30
,,"16:10,  스파이더맨: 파 프롬 홈(디지털),  10,000원","18:50,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,,,샤롯데,2019-07-10,30
"10:30,  스파이더맨: 파 프롬 홈(디지털),  9,000원",,"15:50,  스파이더맨: 파 프롬 홈(디지털),  10,000원","18:30,  스파이더맨: 파 프롬 홈(디지털),  10,000원","21:10,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,,샤롯데,2019-07-11,30
"10:30,  스파이더맨: 파 프롬 홈(디지털),  9,000원","13:10,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,"18:30,  스파이더맨: 파 프롬 홈(디지털),  12,000원","21:10,  스파이더맨: 파 프롬 홈(디지털),  12,000원","23:50,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,,샤롯데,2019-07-12,30
"09:30,  스파이더맨: 파 프롬 홈(디지털),  7,000원","12:10,  스파이더맨: 파 프롬 홈(디지털),  11,000원","14:50,  스파이더맨: 파 프롬 홈(디지털),  12,000원","17:30,  스파이더맨: 파 프롬 홈(디지털),  12,000원","20:10,  스파이더맨: 파 프롬 홈(디지털),  12,000원","22:50,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,,샤롯데,2019-07-13,30
"09:30,  스파이더맨: 파 프롬 홈(디지털),  8,000원","12:10,  스파이더맨: 파 프롬 홈(디지털),  11,000원","14:50,  스파이더맨: 파 프롬 홈(디지털),  12,000원","17:30,  스파이더맨: 파 프롬 홈(디지털),  12,000원","20:10,  스파이더맨: 파 프롬 홈(디지털),  12,000원",,,,샤롯데,2019-07-14,30
,"12:40,  알라딘(디지털),  9,000원",,,"20:40,  알라딘(디지털),  10,000원",,,,샤롯데,2019-07-15,30
,"12:50,  스파이더맨: 파 프롬 홈(디지털),  9,000원","15:30,  알라딘(디지털),  10,000원","18:10,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,"23:30,  스파이더맨: 파 프롬 홈(디지털),  10,000원",,,샤롯데,2019-07-16,30
"10:30,  라이온 킹(디지털),  9,000원",,"15:30,  라이온 킹(디지털),  10,000원","18:00,  라이온 킹(디지털),  10,000원","20:30,  라이온 킹(디지털),  10,000원",,,,샤롯데,2019-07-17,30
,"12:30,  라이온 킹(디지털),  9,000원","15:00,  라이온 킹(디지털),  10,000원","17:30,  라이온 킹(디지털),  10,000원","20:00,  라이온 킹(디지털),  10,000원","22:30,  라이온 킹(디지털),  9,000원",,,샤롯데,2019-07-18,30
