companyCd,companyNm,companyPartNm,movieCd
20153568,(주)스톰픽쳐스코리아,제공,20172964
20156490,주식회사 영화사 시선,제작사,20174142
20100545,(주)명필름,제작사,20174142
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20174142
20139617,(주)리틀빅픽쳐스,배급사,20174142
20139617,(주)리틀빅픽쳐스,제공,20174142
20139617,(주)리틀빅픽쳐스,해외세일즈사,20174142
20175702,이야기秀CUT ,제작사,20160503
20156408,무브먼트,배급사,20160503
20100851,(주)화인컷,해외세일즈사,20160503
20114875,KBS,제작사,20178647
20100929,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),배급사,20178647
20173643,소나무필름,제작사,20169463
20169528,(주)프로섬,제작사,20169463
20111582,(주)엣나인필름,배급사,20169463
20188981,카고 필름 앤 릴리징,해외세일즈사,20169463
20111482,(주)레드로버,제작사,20171817
20122995,툰박스 엔터테인먼트,제작사,20171817
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20171817
20175685,(주)싸이런픽쳐스,제작사,20165450
20110854,씨제이이앤엠(주),배급사,20165450
20110854,씨제이이앤엠(주),제공,20165450
20100109,씨제이엔터테인먼트,해외세일즈사,20165450
20063279,(주)홍필름,제작사,20172742
20138935,(주)비에이엔터테인먼트,제작사,20172742
20141469,메가박스중앙(주)플러스엠,배급사,20172742
20161861,(주)키위미디어그룹,배급사,20172742
20161861,(주)키위미디어그룹,제공,20172742
20161681,주식회사 키위컴퍼니,공동제공,20172742
20114832,미시간벤처캐피탈(주),공동제공,20172742
20139455,유니온투자파트너스(주),공동제공,20172742
20162101,(주)노버스미디어코프,공동제공,20172742
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20172742
20155348,(주)영화사 신세계,제작사,20154907
20100558,(주)바른손이앤에이,제작사,20154907
20100103,(주)쇼박스,배급사,20154907
20100103,(주)쇼박스,제공,20154907
20100103,(주)쇼박스,해외세일즈사,20154907
20154628,(주)영화사 사계절,제작사,20172963
20154628,(주)영화사 사계절,배급사,20172963
20176041,BPM 엔터테인먼트,제작사,20174641
20176042,동아방송예술대학교산학협력단,제작사,20174641
20176061,HATCH FILM ,제작사,20174641
20188621,(주)미디어테라스,제작사,20174641
20100827,(주)에스와이코마드,배급사,20174641
20100827,(주)에스와이코마드,제공,20174641
20138935,(주)비에이엔터테인먼트,제작사,20164424
20142929,(주)무비스퀘어,제작사,20164424
20168728,씨네그루(주)키다리이엔티,배급사,20164424
20161681,주식회사 키위컴퍼니,배급사,20164424
20161681,주식회사 키위컴퍼니,제공,20164424
20137277,IBK 기업은행,공동제공,20164424
20161861,(주)키위미디어그룹,공동제공,20164424
20168728,씨네그루(주)키다리이엔티,공동제공,20164424
20114832,미시간벤처캐피탈(주),공동제공,20164424
20162101,(주)노버스미디어코프,공동제공,20164424
20125575,대성창업투자(주),공동제공,20164424
20110875,KDB Capital,공동제공,20164424
20061365,이수창업투자(주),공동제공,20164424
20100851,(주)화인컷,해외세일즈사,20164424
20130061,준필름,제작사,20164481
20139617,(주)리틀빅픽쳐스,배급사,20164481
20139617,(주)리틀빅픽쳐스,제공,20164481
20100851,(주)화인컷,해외세일즈사,20164481
20100036,㈜인디스토리,배급사,20173965
20142068,주식회사 단유필름,제작사,20174645
20063002,(주)인디플러그,배급사,20174645
20175362,(주)글러브엔터테인먼트,제작사,20175208
20063188,씨제이 씨지브이(CJ CGV)(주),배급사,20175208
20100536,푸른영상,제작사,20178461
20123217,(주)시네마달,배급사,20178461
20123217,(주)시네마달,해외세일즈사,20178461
20100103,(주)쇼박스,제작사,20175484
20141409,(주)더블유픽처스,제작사,20175484
20123235,(주)그린피쉬,제작사,20175484
20130188,영화사 이창,제작사,20175484
20100103,(주)쇼박스,배급사,20175484
20100103,(주)쇼박스,제공,20175484
20063278,(주)패뷸러스,제작사,20171885
20063278,(주)패뷸러스,배급사,20171885
20125955,(주)타이거시네마,제작사,20174301
20158092,DGC,제작사,20174301
20100904,(주)엠라인디스트리뷰션,제작사,20174301
20061718,찬란,배급사,20174301
20061718,찬란,제공,20174301
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174301
20173321,영화사 님아 주식회사,제작사,20172404
20102327,CGV아트하우스,배급사,20172404
20136955,캣앤독스,해외세일즈사,20172404
20174201,(주)와호엔터테인먼트,제작사,20177342
20157988,(재)CBS,제작사,20177342
20174583,(주)비엠컬쳐스,배급사,20177342
20174201,(주)와호엔터테인먼트,제공,20177342
20157988,(재)CBS,제공,20177342
20156368,모베터필름 주식회사,제작사,20173612
20111582,(주)엣나인필름,배급사,20173612
20111582,(주)엣나인필름,제공,20173612
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20173612
20137896,(주)용필름,제작사,20169643
20110854,씨제이이앤엠(주),배급사,20169643
20110854,씨제이이앤엠(주),제공,20169643
20100109,씨제이엔터테인먼트,해외세일즈사,20169643
20063279,(주)홍필름,제작사,20172603
20100340,(주)수필름,제작사,20172603
20141469,메가박스중앙(주)플러스엠,배급사,20172603
20142968,(주)콘텐츠판다,해외세일즈사,20172603
20175021,프로젝트 잉여,제작사,20170386
20156408,무브먼트,배급사,20170386
20124237,(주)엠씨엠씨,제공,20170386
20175021,프로젝트 잉여,공동제공,20170386
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20170386
20175021,프로젝트 잉여,제작사,20155324
20156408,무브먼트,배급사,20155324
20175021,프로젝트 잉여,제공,20155324
20124237,(주)엠씨엠씨,공동제공,20155324
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20155324
20176081,다큐서울 ,제작사,20174983
20143338,(주)드림팩트엔터테인먼트,배급사,20174983
20154448,(주)26컴퍼니,제작사,20175441
20100410,오퍼스픽쳐스(유),배급사,20175441
20100410,오퍼스픽쳐스(유),제공,20175441
20100410,오퍼스픽쳐스(유),해외세일즈사,20175441
20186701,(주)영화사 소중한,제작사,20161681
20168728,씨네그루(주)키다리이엔티,배급사,20161681
20168728,씨네그루(주)키다리이엔티,제공,20161681
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20161681
20100545,(주)명필름,제작사,20168754
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20168754
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20168754
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20168754
20175941,52DAYS FILM,제작사,20175047
20175941,52DAYS FILM,배급사,20175047
20101097,(주) 루스이소니도스,제작사,20173932
20101097,(주) 루스이소니도스,배급사,20173932
20101097,(주) 루스이소니도스,제공,20173932
20100410,오퍼스픽쳐스(유),해외세일즈사,20173932
20158292,(주)영화사두둥,제작사,20165748
20100103,(주)쇼박스,배급사,20165748
20100103,(주)쇼박스,제공,20165748
20100103,(주)쇼박스,해외세일즈사,20165748
20139616,밀크픽처스,제작사,20177845
20139616,밀크픽처스,배급사,20177845
20062550,(주)아우라픽처스,제작사,20174643
20062550,(주)아우라픽처스,배급사,20174643
20063300,(주)마이더스필름,제작사,20176061
20143338,(주)드림팩트엔터테인먼트,배급사,20176061
20100572,한국영화아카데미,제작사,20160522
20102327,CGV아트하우스,배급사,20160522
20100548,영화진흥위원회,제공,20160522
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20160522
20175741,Picsso,제작사,20173903
20130105,(주)원픽쳐스,제작사,20173903
20153568,(주)스톰픽쳐스코리아,배급사,20173903
20153568,(주)스톰픽쳐스코리아,제공,20173903
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20173903
20062097,(주)에이디사공육,제작사,20161762
20142551,씨네주 유한회사,제작사,20161762
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20161762
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20161762
20142968,(주)콘텐츠판다,해외세일즈사,20161762
20138935,(주)비에이엔터테인먼트,제작사,20173581
20141469,메가박스중앙(주)플러스엠,배급사,20173581
20161681,주식회사 키위컴퍼니,배급사,20173581
20161681,주식회사 키위컴퍼니,제공,20173581
20141469,메가박스중앙(주)플러스엠,제공,20173581
20161861,(주)키위미디어그룹,공동제공,20173581
20169468,(주)제이콘텐트리,공동제공,20173581
20139455,유니온투자파트너스(주),공동제공,20173581
20114832,미시간벤처캐피탈(주),공동제공,20173581
20125155,(주)미디어로그,공동제공,20173581
20162101,(주)노버스미디어코프,공동제공,20173581
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20173581
20176221,씨네마캣 픽쳐스,제작사,20162986
20156508,레드무비,배급사,20162986
20173902,(주)영화공장,제작사,20174199
20143338,(주)드림팩트엔터테인먼트,배급사,20174199
20160862,리얼곤시네마,제작사,20163906
20100827,(주)에스와이코마드,배급사,20163906
20169189,글뫼 주식회사,배급사,20163906
20100827,(주)에스와이코마드,제공,20163906
20062854,(주)꿈길제작소,제작사,20174663
20062469,(주)더블앤조이픽쳐스,배급사,20174663
20161603,봄내필름,제작사,20174601
20063002,(주)인디플러그,배급사,20174601
20100652,(재)전주국제영화제조직위원회,제공,20174601
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174601
20157768,(주)그란,제작사,20170272
20162181,이언픽쳐스,배급사,20170272
20157768,(주)그란,배급사,20170272
20020113,(주)오콘,제작사,20174846
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20174846
20157292,(주)인터하우스,제작사,20166762
20157292,(주)인터하우스,배급사,20166762
20126395,노바엔터테인먼트 ,배급사,20166762
20063099,(주)케이알씨지,제작사,20177784
20063099,(주)케이알씨지,배급사,20177784
20186702,장풍E&M,제작사,20170442
20168613,M&M 인터내셔널,배급사,20170442
20168613,M&M 인터내셔널,해외세일즈사,20170442
20139335,영화사 달리기,제작사,20160465
20100036,㈜인디스토리,배급사,20160465
20100036,㈜인디스토리,해외세일즈사,20160465
20158288,(주)와이웍스엔터테인먼트,제작사,20170402
20158011,(주)모팩,제작사,20170402
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20170402
20158288,(주)와이웍스엔터테인먼트,제공,20170402
20100932,(주)넥스트엔터테인먼트월드(NEW),공동제공,20170402
20142968,(주)콘텐츠판다,해외세일즈사,20170402
20141399,(주)포스크리에이티브파티,제작서비스-시각효과/특수효과,20170402
20100540,리얼라이즈픽쳐스(주),제작사,20150976
20160941,(주)덱스터스튜디오,제작사,20150976
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20150976
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20150976
20160941,(주)덱스터스튜디오,제공,20150976
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20150976
20160263,(주)우정필름,제작사,20170590
20110854,씨제이이앤엠(주),배급사,20170590
20110854,씨제이이앤엠(주),제공,20170590
20174801,(주)넥스트월드,공동제공,20170590
20100109,씨제이엔터테인먼트,해외세일즈사,20170590
20141768,궁금단영화,제작사,20160477
20156408,무브먼트,배급사,20160477
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20160477
20063240,파이오니아21,제작사,20176769
20063240,파이오니아21,배급사,20176769
20040209,영화사 온난전선,제작사,20161724
20143338,(주)드림팩트엔터테인먼트,배급사,20161724
20103809,(주)미로비젼,해외세일즈사,20161724
20130011,(주)블랙홀엔터테인먼트,제작사,20175830
20101104,(주)나이너스엔터테인먼트,배급사,20175830
20186641,주식회사 시온픽쳐스,배급사,20175830
20186641,주식회사 시온픽쳐스,제공,20175830
20176301,영화연구소,제작사,20174323
20100827,(주)에스와이코마드,배급사,20174323
20169189,글뫼 주식회사,배급사,20174323
20100827,(주)에스와이코마드,공동제공,20174323
20169189,글뫼 주식회사,공동제공,20174323
20100827,(주)에스와이코마드,해외세일즈사,20174323
20100278,(주)제이케이필름,제작사,20176104
20110854,씨제이이앤엠(주),제작사,20176104
20110854,씨제이이앤엠(주),배급사,20176104
20110854,씨제이이앤엠(주),제공,20176104
20100109,씨제이엔터테인먼트,해외세일즈사,20176104
20123755,냉이영화,제작사,20158358
20174443,영화배급협동조합 씨네소파,배급사,20158358
20063229,(주)와이지엔터테인먼트,제작사,20189525
20063188,씨제이 씨지브이(CJ CGV)(주),배급사,20189525
20100929,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),배급사,20175930
20136955,캣앤독스,해외세일즈사,20175930
20142433,영화사김치(주),제작사,20177473
20168728,씨네그루(주)키다리이엔티,배급사,20177473
20142968,(주)콘텐츠판다,해외세일즈사,20177473
20126335,(주)미인픽쳐스,제작사,20168161
20154688,(주)미디어모굴,제작사,20168161
20139617,(주)리틀빅픽쳐스,배급사,20168161
20139617,(주)리틀빅픽쳐스,제공,20168161
20174801,(주)넥스트월드,공동제공,20168161
20139617,(주)리틀빅픽쳐스,해외세일즈사,20168161
20186721,스튜디오 수집,제작사,20179163
20141508,"애니메이션 배급, 씨앗",배급사,20179163
20141508,"애니메이션 배급, 씨앗",해외세일즈사,20179163
20138515,(주)맑은시네마,제작사,20166083
20138515,(주)맑은시네마,배급사,20166083
20138515,(주)맑은시네마,제공,20166083
20186741,한국영상대학교,제작사,20180321
20186621,필름에이픽쳐스,배급사,20180321
20186741,한국영상대학교,제공,20180321
20186621,필름에이픽쳐스,공동제공,20180321
20101123,성소수문화환경을 위한 모임 '연분홍치마',제작사,20169443
20111582,(주)엣나인필름,배급사,20169443
20123217,(주)시네마달,배급사,20169443
20123217,(주)시네마달,해외세일즈사,20169443
20141331,윈드웰러스 필름(주),제작사,20160484
20173201,영화사 잠,제작사,20160484
20063246,서울독립영화제,배급사,20160484
20156408,무브먼트,배급사,20160484
20141331,윈드웰러스 필름(주),제공,20160484
20173201,영화사 잠,제공,20160484
20141331,윈드웰러스 필름(주),해외세일즈사,20160484
20190602,주식회사 케이무비엔터테인먼트,해외세일즈사,20160484
20140808,(주)영화사레드피터,제작사,20168323
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20168323
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20168323
20142968,(주)콘텐츠판다,해외세일즈사,20168323
20100807,(주)디씨지플러스,제작사,20179936
20156292,(주)엔에이치씨미디어,제작사,20179936
20142968,(주)콘텐츠판다,배급사,20179936
20142968,(주)콘텐츠판다,제공,20179936
20111541,(주)아이엠비씨,공동제공,20179936
20142968,(주)콘텐츠판다,해외세일즈사,20179936
20186961,(주)한마음프로덕션,제작사,20168593
20143338,(주)드림팩트엔터테인먼트,배급사,20168593
20172761,㈜희원엔터테인먼트,제작사,20189761
20161101,(주)제이앤씨미디어그룹,배급사,20189761
20121836,(주)버킷스튜디오,배급사,20189761
20142369,(유)조이앤시네마,제공,20189761
20141337,(주)초이락컨텐츠팩토리,제공,20189761
20100187,청년필름(주),제작사,20179205
20100103,(주)쇼박스,배급사,20179205
20100103,(주)쇼박스,제공,20179205
20100103,(주)쇼박스,해외세일즈사,20179205
20176364,(주)영화사 궁,제작사,20176121
20154588,(주)발렌타인필름,제작사,20176121
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20176121
20114894,(주)대명문화공장,제공,20176121
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20176121
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20176121
20100450,영화사 집,제작사,20168250
20110854,씨제이이앤엠(주),배급사,20168250
20110854,씨제이이앤엠(주),제공,20168250
20100109,씨제이엔터테인먼트,해외세일즈사,20168250
20062557,(주)트리필름,제작사,20179603
20062557,(주)트리필름,배급사,20179603
20141039,하준사,제작사,20179263
20141039,하준사,배급사,20179263
20143068,컨텐츠쇼크(주),제작사,20179039
20161341,(주)스토리제이,배급사,20179039
20143338,(주)드림팩트엔터테인먼트,배급사,20179039
20103809,(주)미로비젼,해외세일즈사,20179039
20175261,(주)도너츠컬처,제작사,20180063
20172421,(주)영화사 그램,배급사,20180063
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20180063
20168488,명필름랩,제작사,20162361
20139617,(주)리틀빅픽쳐스,배급사,20162361
20100851,(주)화인컷,해외세일즈사,20162361
20186982,삼삼공구 브라더스,제작사,20189663
20161101,(주)제이앤씨미디어그룹,배급사,20189663
20161101,(주)제이앤씨미디어그룹,제공,20189663
20142369,(유)조이앤시네마,공동제공,20189663
20100128,(주)주피터필름,제작사,20150969
20110854,씨제이이앤엠(주),배급사,20150969
20110854,씨제이이앤엠(주),제공,20150969
20139617,(주)리틀빅픽쳐스,공동제공,20150969
20100109,씨제이엔터테인먼트,해외세일즈사,20150969
20061784,(주)영화사수박,제작사,20170841
20141469,메가박스중앙(주)플러스엠,배급사,20170841
20141469,메가박스중앙(주)플러스엠,제공,20170841
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20170841
20100475,태흥영화(주),제작사,20141708
20158048,(주)콘텐츠 난다긴다,배급사,20141708
20100123,(주)싸이더스,제작사,20178781
20124237,(주)엠씨엠씨,제작사,20178781
20062469,(주)더블앤조이픽쳐스,제작사,20178781
20168728,씨네그루(주)키다리이엔티,배급사,20178781
20168728,씨네그루(주)키다리이엔티,제공,20178781
20100123,(주)싸이더스,제공,20178781
20142968,(주)콘텐츠판다,해외세일즈사,20178781
20186604,명작엔터테인먼트(주),제작사,20181741
20139275,시네마 뉴원,배급사,20181741
20139841,바른미디어,제작사,20170422
20172421,(주)영화사 그램,배급사,20170422
20157988,(재)CBS,배급사,20170422
20157148,(주)케이프로덕션,제작사,20165444
20101396,버티고필름,제작사,20165444
20123175,플로우식스(주),제작사,20165444
20139617,(주)리틀빅픽쳐스,배급사,20165444
20139617,(주)리틀빅픽쳐스,제공,20165444
20139617,(주)리틀빅픽쳐스,해외세일즈사,20165444
20174382,(주)마운틴무브먼트스토리,제작사,20172244
20139617,(주)리틀빅픽쳐스,배급사,20172244
20139617,(주)리틀빅픽쳐스,해외세일즈사,20172244
20139999,(주)무비락,제작사,20170669
20140755,(주)도서관옆스튜디오,제작사,20170669
20173761,(주)푸른나무픽쳐스,제작사,20170669
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20170669
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20170669
20174801,(주)넥스트월드,공동제공,20170669
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20170669
20063187,㈜리필름,제작사,20177245
20143338,(주)드림팩트엔터테인먼트,배급사,20177245
20169329,(주)컨텐츠 빌리지,제공,20177245
20111564,(주)영화사조아,제작사,20164389
20172802,아이 엠,배급사,20164389
20111564,(주)영화사조아,제공,20164389
20061889,인디라인,공동제공,20164389
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20164389
20173902,(주)영화공장,제작사,20173995
20143338,(주)드림팩트엔터테인먼트,배급사,20173995
20111302,영화사 질주,제작사,20162983
20139617,(주)리틀빅픽쳐스,배급사,20162983
20139617,(주)리틀빅픽쳐스,해외세일즈사,20162983
20000384,(주)삼지애니메이션,제작사,20181366
20000384,(주)삼지애니메이션,배급사,20181366
20000384,(주)삼지애니메이션,제공,20181366
20126116,광화문시네마,제작사,20173962
20176244,(주)모토,제작사,20173962
20102327,CGV아트하우스,배급사,20173962
20126116,광화문시네마,제공,20173962
20176244,(주)모토,제공,20173962
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20173962
20101558,(주)바른손,제작사,20154908
20110854,씨제이이앤엠(주),제작사,20154908
20110854,씨제이이앤엠(주),배급사,20154908
20110854,씨제이이앤엠(주),제공,20154908
20100109,씨제이엔터테인먼트,해외세일즈사,20154908
2016841,(주)하이브미디어코프,제작사,20180804
20100103,(주)쇼박스,배급사,20180804
20100103,(주)쇼박스,제공,20180804
20100103,(주)쇼박스,해외세일즈사,20180804
20174241,힘컨텐츠(주),제작사,20182021
20101784,한국교육방송공사 EBS,제작사,20182021
20174241,힘컨텐츠(주),배급사,20182021
20158370,(주)디스테이션,배급사,20182021
20158292,(주)영화사두둥,제작사,20181561
20156929,(주)곰픽쳐스,제작사,20181561
20141469,메가박스중앙(주)플러스엠,배급사,20181561
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20181561
2016841,(주)하이브미디어코프,제작사,20153447
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20153447
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20153447
20142968,(주)콘텐츠판다,해외세일즈사,20153447
20187261,(주)스위시,제작사,20182781
20143338,(주)드림팩트엔터테인먼트,배급사,20182781
20123441,(주)뱅가드스튜디오,제공,20182781
20111381,주식회사 자파리필름,제작사,20155382
20100631,(주)영화사 진진,배급사,20155382
20111381,주식회사 자파리필름,제공,20155382
20100631,(주)영화사 진진,공동제공,20155382
20100851,(주)화인컷,해외세일즈사,20155382
20143408,영화사 벽돌,제작사,20174010
20123058,그린나래미디어(주),배급사,20174010
20156408,무브먼트,배급사,20174010
20123058,그린나래미디어(주),제공,20174010
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174010
20111482,(주)레드로버,제작사,20182221
20100829,예지림엔터테인먼트,배급사,20182221
20160643,(주)젠픽쳐스,제작사,20165045
20139617,(주)리틀빅픽쳐스,배급사,20165045
20139617,(주)리틀빅픽쳐스,제공,20165045
20139617,(주)리틀빅픽쳐스,해외세일즈사,20165045
20173981,프로젝트 부 ,제작사,20182352
20111582,(주)엣나인필름,배급사,20182352
20111582,(주)엣나인필름,제공,20182352
20187481,엠에스케이컨텐츠,제작사,20177934
20162181,이언픽쳐스,배급사,20177934
20187641,시네마미션,제작사,20175046
20063240,파이오니아21,배급사,20175046
20100572,한국영화아카데미,제작사,20174265
20100036,㈜인디스토리,배급사,20174265
20100548,영화진흥위원회,제공,20174265
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174265
20187721,TBC,제작사,20181603
20126396,영화사 마농(주),배급사,20181603
20100545,(주)명필름,제작사,20177962
20102327,CGV아트하우스,배급사,20177962
20100545,(주)명필름,제공,20177962
20100851,(주)화인컷,해외세일즈사,20177962
20187263,(주)오아시스이엔티,제작사,20177266
20168728,씨네그루(주)키다리이엔티,배급사,20177266
20168728,씨네그루(주)키다리이엔티,제공,20177266
20142968,(주)콘텐츠판다,해외세일즈사,20177266
20100332,(주)영화제작전원사 ,제작사,20176101
20100332,(주)영화제작전원사 ,배급사,20176101
20142968,(주)콘텐츠판다,배급사,20176101
20156408,무브먼트,배급사,20176101
20100332,(주)영화제작전원사 ,제공,20176101
20100851,(주)화인컷,해외세일즈사,20176101
20101149,(주)페퍼민트앤컴퍼니,제작사,20167007
20160721,리드미컬그린(주),제작사,20167007
20153568,(주)스톰픽쳐스코리아,배급사,20167007
20101149,(주)페퍼민트앤컴퍼니,배급사,20167007
20101149,(주)페퍼민트앤컴퍼니,제공,20167007
20100851,(주)화인컷,해외세일즈사,20167007
20187742,가영만사 필름,제작사,20131181
20153894,(주)콘텐츠윙,배급사,20131181
20169072,(주)코코너,제작사,20189783
20100043,워너브러더스 코리아(주),배급사,20189783
20103668,워너 브러더스 픽쳐스,제공,20189783
20100851,(주)화인컷,해외세일즈사,20189783
20138660,(주)안나푸르나필름,제작사,20177005
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20177005
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20177005
20100807,(주)디씨지플러스,제공,20177005
20174801,(주)넥스트월드,공동제공,20177005
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20177005
20156508,레드무비,제작사,20176025
20156508,레드무비,배급사,20176025
20160782,주식회사 무당벌레필름,제작사,20182323
20187001,(주)알앤오엔터테인먼트,제작사,20182323
20187001,(주)알앤오엔터테인먼트,배급사,20182323
20175861,자메이크 필름,제작사,20161568
20153894,(주)콘텐츠윙,제작사,20161568
20153894,(주)콘텐츠윙,배급사,20161568
20114875,KBS,제작사,20183381
20143338,(주)드림팩트엔터테인먼트,배급사,20183381
20143338,(주)드림팩트엔터테인먼트,제공,20183381
20153508,(주)라임오렌지팩토리,공동제공,20183381
20100787,파인하우스필름(주),제작사,20173202
20100248,나우필름(주),제작사,20173202
20102327,CGV아트하우스,배급사,20173202
20100787,파인하우스필름(주),제공,20173202
20100851,(주)화인컷,해외세일즈사,20173202
20169928,노센스필름,제작사,20165181
20173461,윤스,배급사,20165181
20137896,(주)용필름,제작사,20179383
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20179383
20168728,씨네그루(주)키다리이엔티,제공,20179383
20142968,(주)콘텐츠판다,해외세일즈사,20179383
20142435,(주)씨네포트,제작사,20183502
20142435,(주)씨네포트,배급사,20183502
20100036,㈜인디스토리,제작사,20183423
20100036,㈜인디스토리,배급사,20183423
20137275,SK 브로드밴드,제공,20183423
20100036,㈜인디스토리,해외세일즈사,20183423
20188041,(주)훈프로,제작사,20183384
20063002,(주)인디플러그,배급사,20183384
20141655,(주)아토,제작사,20172602
20169808,큐브이미지웍스,제작사,20172602
20139617,(주)리틀빅픽쳐스,배급사,20172602
20139617,(주)리틀빅픽쳐스,제공,20172602
20100851,(주)화인컷,해외세일즈사,20172602
20153568,(주)스톰픽쳐스코리아,제작사,20173865
20130105,(주)원픽쳐스,제작사,20173865
20168728,씨네그루(주)키다리이엔티,배급사,20173865
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20173865
20168629,더블엔비컴퍼니(주),제작사,20184981
20172421,(주)영화사 그램,배급사,20184981
20173822,(주)더블에스,제작사,20179421
20172421,(주)영화사 그램,배급사,20179421
20061727,(주)크리픽쳐스,제작사,20178161
20110854,씨제이이앤엠(주),배급사,20178161
20110854,씨제이이앤엠(주),제공,20178161
20100109,씨제이엔터테인먼트,해외세일즈사,20178161
20122736,(주)영화사울림,제작사,20184101
20188201,네이버웹툰 주식회사,제작사,20184101
20188021,롯데컬처웍스(주)롯데엔터테인먼트,배급사,20184101
20188201,네이버웹툰 주식회사,제공,20184101
20188021,롯데컬처웍스(주)롯데엔터테인먼트,해외세일즈사,20184101
20123320,(주)조이래빗,제작사,20175527
2013214,(주)제이콘컴퍼니,제작사,20175527
20142849,(주)영화사오원,배급사,20175527
2013214,(주)제이콘컴퍼니,제공,20175527
20142968,(주)콘텐츠판다,제공,20175527
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20175527
20102327,CGV아트하우스,배급사,20174647
20100036,㈜인디스토리,배급사,20174647
20100036,㈜인디스토리,해외세일즈사,20174647
20100340,(주)수필름,제작사,20172469
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20172469
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20172469
20142968,(주)콘텐츠판다,해외세일즈사,20172469
20161022,(주)영화사 금월,제작사,20185341
20101149,(주)페퍼민트앤컴퍼니,제작사,20185341
20100043,워너브러더스 코리아(주),배급사,20185341
20103668,워너 브러더스 픽쳐스,제공,20185341
20100851,(주)화인컷,해외세일즈사,20185341
20138478,(주)아이엠티브이,제작사,20174225
20063153,파인스토리,제작사,20174225
20062417,(주)마노엔터테인먼트,배급사,20174225
20138478,(주)아이엠티브이,제공,20174225
20063246,서울독립영화제,제작사,20175865
20063246,서울독립영화제,배급사,20175865
20160661,(주)마일스톤컴퍼니,제작사,20189802
20168728,씨네그루(주)키다리이엔티,배급사,20189802
20061365,이수창업투자(주),제공,20189802
20142968,(주)콘텐츠판다,공동제공,20189802
20142968,(주)콘텐츠판다,해외세일즈사,20189802
20176121,(주)비프로,제작사,20185484
20176121,(주)비프로,배급사,20185484
20188281,변산문화산업전문(유),제작사,20174369
20141469,메가박스중앙(주)플러스엠,배급사,20174369
20141469,메가박스중앙(주)플러스엠,제공,20174369
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174369
20188581,동우하 팩토리,제작사,20177534
20153568,(주)스톰픽쳐스코리아,배급사,20177534
20139196,TCO(주)더콘텐츠온,배급사,20177534
20153568,(주)스톰픽쳐스코리아,제공,20177534
20188601,(주)파이브데이,제작사,20180282
20186901,(주)그노스,배급사,20180282
20061365,이수창업투자(주),공동제공,20180282
20111211,케이티하이텔(주),공동제공,20180282
