순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1370,왕의 남자,2005.12.29,"594,000",0.0%,"66,016,030,400",66,"10,513,781",1,2,한국,한국,"(주)씨네월드,(주)이글픽쳐스",(주)시네마서비스,15세이상관람가,드라마,이준익,"감우성,이준기,유해진,정진영,박영수,강성연,이건우,이동수,이동헌,유효정,윤준식,박성호,김주홍,이정민,김윤정,장항선,정석용,신정근,우현,정대용,최일화,윤주상"
1370,인디피크닉2017-단편3,,"359,000",0.0%,"359,000",66,66,1,10,한국,한국,,,,기타,,
1370,파도치는 땅,2019.4.4,"440,000",0.0%,"440,000",66,66,1,3,한국,한국,(재)전주국제영화제조직위원회,아이 엠,12세이상관람가,드라마,임태규,"박정학,이태경,맹세창,양조아,고관재,안민영,정희태,전영운,임채리,임예리,강영구,박성일"
1376,퀴어영화 뷰티풀,2018.10.6,"584,000",0.0%,"584,000",65,65,1,2,한국,한국,99film,99film,청소년관람불가,"멜로/로맨스,코미디",백인규,"김현목,나도환,최찬호,최지웅,이지현,전진희,최정호"
1377,제16회 미쟝센 단편영화제 수상작 특별전 단편섹션 3,,"320,000",0.0%,"320,000",64,64,1,4,한국,한국,,,,기타,,
1378,꾸루꾸루와 친구들: 무지개 나무의 비밀,2015.11.19,"315,000",0.0%,"51,682,500",63,"7,408",1,13,한국,한국,(주)팡고엔터토이먼트,(주)팝엔터테인먼트,전체관람가,애니메이션,문제대,서유리
1378,마이 리틀 히어로,2013.1.9,"316,000",0.0%,"1,303,823,128",63,"186,141",1,2,한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),전체관람가,드라마,김성훈,"김래원,지대한,이성민,조안,이광수,이청미,이효선,조선아,최지연,김원해,이해영,이민아,김강일,강두,김성은"
1378,오렌지필름 3주년,,"441,000",0.0%,"441,000",63,63,1,2,한국,한국,,,,기타,,
1381,마왕의 딸 이리샤,2019.9.26,"408,000",0.0%,"408,000",62,62,1,2,한국,한국,"한국영화아카데미,(주)지금이 아니면 안돼","(주)싸이더스,(주)삼백상회",전체관람가,애니메이션,장형윤,"천우희,심희섭,김일우,이영기,김준배"
1381,"특별전3. 브릴리언트 모먼트:퀴어, 반짝반짝 빛나는",,"431,500",0.0%,"431,500",62,62,1,1,한국,한국,,,,기타,,
1383,SIFF2018-특별단편 3,,"413,000",0.0%,"413,000",61,61,1,2,한국,한국,,,,기타,,
1383,그녀들의 점심시간,,"363,000",0.0%,"640,000",61,161,1,2,한국,한국,,,,다큐멘터리,구대희,
1385,그녀와 아줌마의 동거,2018.12.7,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)나우콘텐츠,(주)나우콘텐츠,청소년관람불가,,유강,"진시아,설영,조완진"
1385,리얼라이저,2018.9.3,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,유로 프로덕션,유로 프로덕션,청소년관람불가,"성인물(에로),코미디,판타지",백마,"안민상,이유찬"
1385,"밀양, 반가운 손님",,"300,000",0.0%,"1,264,500",60,248,1,2,한국,한국,,,,다큐멘터리,"하샛별,노은지,허철녕,넝쿨,이재환",
1385,올래?! 천사들의 도시편 무삭제,2017.11.21,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승탁,
1385,음란한 모델 무삭제판,2018.11.2,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,
1385,젊은 형부 무삭제판,2017.1.25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,멜로/로맨스,박은호,"박주빈,위지웅,주예빈,최채일"
1385,화끈한 홈서비스 무삭제판,2018.8.17,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)제이에이와이이엔터테인먼트,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,노승택,
1392,"지금, 이대로가 좋아요",2009.4.23,"413,000",0.0%,"146,022,000",59,"21,645",1,1,한국,한국,"(주)디엔에이프로덕션,디앤에이프로덕션","(주)스폰지이엔티,스폰지",15세이상관람가,드라마,부지영,"공효진,신민아,서인애"
1393,"감각의 시간, 기억의 공간 –인디피크닉2018",,"298,000",0.0%,"298,000",58,58,2,11,한국,한국,,,,기타,,
1393,또떼미즘 - 박소담 특집,,"385,000",0.0%,"385,000",58,58,1,4,한국,한국,,,,기타,,
1393,"안녕, 전우치! 도술로봇대결전",2015.10.8,"395,000",0.0%,"92,830,600",58,"13,113",1,8,한국,한국,"(주)얼리버드픽쳐스,(주)쏘울 크리에이티브",(주)리틀빅픽쳐스,전체관람가,애니메이션,김대창,"김율,김새해,정선혜"
1393,일사각오,2016.3.17,"116,000",0.0%,"682,697,500",58,"94,825",1,6,한국,한국,KBS,파이오니아21,12세이상관람가,드라마,"권혁만,고문안","이지형,설지윤,서광재"
1393,청연,2005.12.29,"176,000",0.0%,"3,106,824,400",58,"496,061",1,2,한국,한국,코리아픽쳐스(주),코리아픽쳐스(주),12세관람가,드라마,윤종찬,"장진영,김주혁,김응수,한지민,나카무라 토오루,진태현,현종욱,최호진,박상윤,박성진,임정혁,유재명,이승호"
1393,침입자,2017.12.14,"146,000",0.0%,"146,000",58,58,5,54,한국,한국,(주)케이알씨지,(주)케이알씨지,15세이상관람가,"범죄,스릴러",이숭환,
1399,AISFF 2018 국내경쟁 그룹3,,"284,000",0.0%,"284,000",57,57,1,2,한국,한국,,,,기타,,
1399,SIFF2017-특별단편 1,,"398,500",0.0%,"398,500",57,57,1,3,한국,한국,,,,기타,,
1399,두 개의 문,2012.6.21,"362,000",0.0%,"505,692,000",57,"73,787",1,5,한국,한국,성소수문화환경을 위한 모임 '연분홍치마',(주)시네마달,15세이상관람가,다큐멘터리,"김일란,홍지유","정태현,이종걸"
1399,양치기들,2016.6.2,"274,500",0.0%,"52,229,200",57,"6,522",1,6,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선,이가섭,이해운"
1403,"MSFF2017 (나), 카메라, 세계",,"338,000",0.0%,"338,000",56,56,1,2,한국,한국,,,,다큐멘터리,,
1403,벼꽃,,"299,000",0.0%,"299,000",56,56,1,10,한국,한국,,,,다큐멘터리,오정훈,
1403,안양국제청소년영화제 국내 경쟁 2 (언더 19),,"70,000",0.0%,"70,000",56,56,1,2,한국,한국,,,,기타,,
1403,제19회 대전독립영화제 수상작 초청,,"280,000",0.0%,"280,000",56,56,1,1,한국,한국,,,,기타,,
1403,"제20회 대전독립영화제 한국독립영화, 현재 진행형 2",,"280,000",0.0%,"280,000",56,56,1,1,한국,한국,,,,드라마,,
1403,표적,2014.4.30,"112,000",0.0%,"22,256,881,300",56,"2,841,884",1,1,한국,한국,"(주)바른손이앤에이,(주)용필름",씨제이이앤엠(주),15세이상관람가,"액션,드라마",창,"류승룡,유준상,이진욱,김성령,조여정,조은지,진구,강구현,배정현,서동필,임일규,정순태,홍성민,김동준,김대명,김영재,이현욱,장준녕"
1409,어멍,,"374,400",0.0%,"374,400",55,55,1,3,한국,한국,,,15세이상관람가,드라마,고훈,
1409,인디피크닉2017-단편4,,"290,000",0.0%,"290,000",55,55,1,8,한국,한국,,,,기타,"이시대,김한라,이란희,정일건",
1411,AISFF 2018 국내경쟁 그룹2,,"270,000",0.0%,"270,000",54,54,1,2,한국,한국,,,,기타,,
1411,넛잡: 땅콩 도둑들,2014.1.29,"276,000",0.0%,"3,284,959,800",54,"479,280",1,10,한국,"한국,캐나다,미국","(주)레드로버,툰박스 엔터테인먼트",(주)싸이더스,전체관람가,"애니메이션,어드벤처,코미디,가족",피터 레페니오티스,"윌 아넷,브렌든 프레이저,리암 니슨,캐서린 헤이글,싸이(박재상)"
1411,다른 세계,,"245,000",0.0%,"245,000",54,54,1,2,한국,한국,,,,다큐멘터리,양수환,
1411,다이노 타임,2015.4.30,"329,100",0.0%,"2,109,592,900",54,"285,084",1,18,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈"
1411,마더,2009.5.28,"445,000",0.0%,"19,971,510,600",54,"2,979,805",1,3,한국,한국,(주)바른손이앤에이,씨제이엔터테인먼트,청소년관람불가,드라마,봉준호,"김혜자,원빈,진구,윤제문,최재원,전미선,송새벽,천우희,정영기,이미도,유인수,박태준,오원식,이옥주,김홍집,윤혜진,임성미,임근아,김태환,황영희,한지희,남성호,권병길,고규필,박명신,염동헌"
1411,아내가 결혼했다,2008.10.23,"378,000",0.0%,"12,062,558,000",54,"1,799,501",1,2,한국,한국,(주)주피터필름,씨제이엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",정윤수,"손예진,김주혁,주상욱,이주실,천성훈,오정세,김병춘,정세형"
1411,우동 한 그릇,,"432,000",0.0%,"432,000",54,54,1,1,한국,한국,주식회사 극동,,전체관람가,드라마,,"최정윤,방영,임은혜,김동화,박태성,최용,김선덕,연준석,민경현,배상용"
1411,청불학원,2017.3.14,"270,000",0.0%,"270,000",54,54,1,1,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"멜로/로맨스,코미디",최무연,유지원
1419,"708호, 이등병의 편지",,"275,000",0.0%,"275,000",53,53,1,3,한국,한국,한국영화아카데미,,,다큐멘터리,김환태,이진석
1419,SIFF2018-깜짝상영,,"363,000",0.0%,"363,000",53,53,1,1,한국,한국,,,,기타,,
1419,SIFF2018-아카이브전 1,,"364,000",0.0%,"364,000",53,53,1,2,한국,한국,,,,기타,,
1419,구르는 돌처럼,,"295,000",0.0%,"295,000",53,53,1,3,한국,한국,,,,다큐멘터리,박소현,
1419,녹차의 중력,2019.11.28,"345,000",0.0%,"345,000",53,53,1,1,한국,한국,영화사 키노(주),,,다큐멘터리,정성일,임권택
1419,미디어로 행동하라 in 김천/성주,,"265,000",0.0%,"265,000",53,53,1,2,한국,한국,,,,다큐멘터리,,
1419,산나리,,"367,000",0.0%,"367,000",53,53,1,2,한국,한국,,,,다큐멘터리,김응수,
1419,여배우X여감독 열전!,,"386,000",0.0%,"386,000",53,53,1,1,한국,한국,,,,기타,,
1419,인디스데이 7월 단편,,"53,000",0.0%,"53,000",53,53,1,2,한국,한국,,,,기타,,
1419,"제자, 옥한흠",2014.10.30,"106,000",0.0%,"366,823,200",53,"50,392",1,3,한국,한국,파이오니아21,주식회사 마운틴픽쳐스,전체관람가,다큐멘터리,김상철,"권오중,성유리,옥한흠"
1429,SIFF2018-통일기획전 7,,"355,800",0.0%,"355,800",52,52,1,1,한국,한국,,,,다큐멘터리,임흥순,
1429,낮은 목소리 3 : 숨결,2000.3.18,"350,500",0.0%,"1,211,500",52,185,1,3,한국,한국,기록영화제작소보임,,전체관람가,다큐멘터리,변영주,
1429,대구단편영화제 배우목격담 김새벽,,"360,000",0.0%,"360,000",52,52,1,2,한국,한국,,,,기타,,
1429,열세살 수아,2007.6.14,"288,000",0.0%,"32,864,500",52,"6,053",1,2,한국,한국,"(주)수필름,스폰지",스폰지,12세이상관람가,"가족,드라마",김희정,"이세영,김윤아,추상미,김명환,조용상,김민숙,임지환,최명수,박주용,정지안"
1429,우리에겐 새로움이 필요해!,,"361,000",0.0%,"361,000",52,52,1,2,한국,한국,,,,기타,,
1429,카오산 탱고,,"213,000",0.0%,"213,000",52,52,1,1,한국,한국,,,,"드라마,멜로/로맨스",김범삼,
1435,60만번의 트라이,2014.9.18,"131,000",0.0%,"148,903,300",51,"21,483",1,9,한국,"한국,일본","꼬마프레스,60만번의트라이제작위원회",㈜인디스토리,12세이상관람가,다큐멘터리,"박사유,박돈사","문정희,조성경,최현,김관태,문정희,문정희"
1435,나는 아직도 당신이 궁금하여 자다가도 일어납니다,,"459,000",0.0%,"459,000",51,51,1,1,한국,한국,,,,드라마,"요조,김충근","강봉성,박지수,황순원,요조,강봉성"
1435,백두 번째 구름,,"323,500",0.0%,"323,500",51,51,1,1,한국,한국,,,,다큐멘터리,정성일,임권택
1435,오렌지필름 기획전- 지금 당장! 김나경!,,"337,000",0.0%,"337,000",51,51,1,5,한국,한국,,,,기타,김나경,
1435,제20회 부산독립영화제 - 경쟁4,,"230,000",0.0%,"230,000",51,51,1,2,한국,한국,,,,기타,,
1440,Diff 2018 경쟁1,,"338,000",0.0%,"338,000",50,50,1,2,한국,한국,,,,드라마,,
1440,"낯선 곳, 낯선 시간",,"175,000",0.0%,"175,000",50,50,1,1,한국,한국,바다필름,(주)키노아이디엠씨,12세이상관람가,드라마,김영혜,"김지완,조하나"
1440,여성감독 단편선_인디포럼 월례비행 12월,,"347,000",0.0%,"347,000",50,50,1,1,한국,한국,,,,기타,"김은선,정가영,김보람,박현영",
1440,제12회 대단한 단편영화제 단편 초청 섹션 1,,"400,000",0.0%,"400,000",50,50,1,2,한국,한국,,,,기타,,
1444,[인디포럼2018] 신작전 07 성인이 되는 길,,"343,000",0.0%,"343,000",49,49,1,2,한국,한국,,,,기타,,
1444,오오단편극장 - 이학주 배우전,,"338,000",0.0%,"338,000",49,49,1,1,한국,한국,,,,드라마,"장재현,이은정,김민주","이학주,박지일,임성미,박주희,이수경,우지현,서현우"
1446,Diff 2018 경쟁3,,"328,000",0.0%,"328,000",48,48,1,2,한국,한국,,,,드라마,,
1446,드롭박스,2016.5.19,"381,000",0.0%,"16,963,800",48,"2,280",1,7,한국,"한국,미국","Arbella Studio,킨드리드 이미지","(사)필레마,필름포럼,홀리가든",전체관람가,다큐멘터리,브라이언 아이비,
1446,무녀도,,"322,200",0.0%,"322,200",48,48,1,1,한국,한국,"TCO(주)더콘텐츠온,(주)연필로명상하기",,,애니메이션,안재훈,
1449,5월 단편 상상극장-가족의 모양들,,"375,200",0.0%,"375,200",47,47,1,4,한국,한국,,,,기타,,
1449,오늘도 위위,2019.10.17,"235,000",0.0%,"235,000",47,47,1,1,한국,한국,(주)코쿤나인,(주)영화사오원,전체관람가,드라마,박범준,"선우선,심형탁,남지우"
1451,AISFF 2018 국내경쟁 그룹1,,"224,000",0.0%,"224,000",46,46,1,2,한국,한국,,,,기타,,
1451,Diff 2018 경쟁4,,"319,000",0.0%,"319,000",46,46,1,2,한국,한국,,,,기타,,
1451,EIDF 2017 한국 다큐멘터리 파노라마,,"218,000",0.0%,"218,000",46,46,1,2,한국,한국,,,,다큐멘터리,,
1451,[인디포럼2017]신작전07 빈 자리,,"259,000",0.0%,"259,000",46,46,1,2,한국,한국,,,,기타,,
1451,기프실,,"306,000",0.0%,"306,000",46,46,1,6,한국,한국,오지필름,,12세이상관람가,다큐멘터리,문창현,
1451,대구단편영화제 배우목격담 김예은,,"318,000",0.0%,"318,000",46,46,1,2,한국,한국,,,,기타,,
1451,순교,2015.8.13,"92,000",0.0%,"116,111,000",46,"16,248",1,4,한국,한국,파이오니아21,파이오니아21,전체관람가,다큐멘터리,김상철,임미선
1451,야광,,"316,000",0.0%,"316,000",46,46,1,2,한국,한국,,,,다큐멘터리,임철민,
1451,완득이,2011.10.20,"317,000",0.0%,"38,533,831,000",46,"5,311,353",1,2,한국,한국,"(주)유비유필름,어나더픽쳐스(주)",씨제이이앤엠(주),12세이상관람가,드라마,이한,"김윤석,유아인,김효숙,조병찬,조세현,신창수,정한진,강별,박효주,박종현,박진아,서대현,서왕석,김광섭,차선영,천영암,최명경,윤경호,전승엽,임정환,오희준,김신우,이경숙,이유나,이태영,김영재,조덕제,조상건,안길강,김상호,리우진,성유빈,박수영,김도영,김동영"
1460,10월 단편 상상극장-제11회 대단한 단편영화제 수상작 모음,,"360,000",0.0%,"360,000",45,45,1,4,한국,한국,,,,기타,,
1460,3월 단편 상상극장-광화문시네마 단편전,,"360,000",0.0%,"360,000",45,45,1,8,한국,한국,,,,기타,,
1460,Diff 2018 경쟁8,,"308,000",0.0%,"308,000",45,45,1,2,한국,한국,,,,기타,,
1460,기억할 만한 지나침,,"298,000",0.0%,"298,000",45,45,1,4,한국,한국,순리필름,영화배급협동조합 씨네소파,15세이상관람가,드라마,박영임,
1460,대구단편영화제 경쟁1,,"313,000",0.0%,"313,000",45,45,1,2,한국,한국,,,,기타,,
1460,아웃도어 비긴즈,2018.5.21,"175,000",0.0%,"175,000",45,45,5,45,한국,한국,노센스필름,윤스,청소년관람불가,"코미디,스릴러,공포(호러)",임진승,"조덕제,홍서백,연송하,이유미,이새별,임지석,지대한,지대한"
1460,이제는 퀴어 영화도 해피 엔딩!,,"540,000",0.0%,"540,000",45,45,1,2,한국,한국,,,,기타,,
1460,인디스데이 1월 단편,,"45,000",0.0%,"45,000",45,45,1,2,한국,한국,,,,기타,김태용,"박찬진,이미라,윤종훈,윤승훈,고경민,박수진,최용현,정인선,김희찬,윤박"
1468,Diff 2018 경쟁9,,"304,000",0.0%,"304,000",44,44,1,2,한국,한국,,,,기타,,
1468,SIDOF2018_송전탑/765와 용회마을,,"220,000",0.0%,"220,000",44,44,1,2,한국,한국,,,,다큐멘터리,"이동렬,김소희",
1468,김씨표류기,2009.5.14,"258,000",0.0%,"4,736,776,000",44,"725,031",1,2,한국,한국,반짝반짝영화사(주),(주)시네마서비스,12세이상관람가,"코미디,드라마",이해준,"정재영,구교환,정려원,강문정,박보영,이성배,임수진,최소영,이규형,양미경,이정애,장소연"
1468,들국화는 피었는데,1974.12.7,"284,000",0.0%,"284,000",44,44,1,4,한국,한국,영화진흥위원회,,전체관람가,"드라마,전쟁",이만희,"신성일,김정훈"
1468,따뜻한 여름으로 갈래?,,"438,000",0.0%,"438,000",44,44,1,2,한국,한국,,,,기타,,
1468,백야,2012.11.15,"132,000",0.0%,"45,622,000",44,"6,403",1,2,한국,한국,(주)시네마달,(주)시네마달,청소년관람불가,멜로/로맨스,이송희일,"원태희,이이경,현성"
1468,뿔을 가진 소년,2019.6.13,"308,000",0.0%,"308,000",44,44,1,1,한국,한국,김휘근필름,(주)콘텐츠윙,15세이상관람가,드라마,김휘근,"황성균,조하은,최일순,김예나,권기하"
