순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
189,기적의 피아노,2015.9.3,"63,003,800",0.0%,"63,003,800","8,567","8,567",74,958,한국,한국,(주)보고싶은영화사,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,다큐멘터리,"임성구,김은주","유예은,박정순,유장주,박유천,정혜연,정옥화,김현지,김현희"
190,뚜르: 내 생애 최고의 49일,2017.2.1,"67,336,500",0.0%,"67,336,500","8,468","8,468",8,39,한국,한국,"미디어길,(주)영화사 북극곰",(주)리틀빅픽쳐스,12세이상관람가,다큐멘터리,"임정하,전일우,박형준,김양래","이윤혁,전일우,이다윗,이윤혁,이정훈,김민정,김지영"
191,나홀로 휴가,2016.9.22,"62,136,700",0.0%,"62,136,700","8,220","8,220",165,"1,767",한국,한국,(주)수현재엔터테인먼트,(주)리틀빅픽쳐스,청소년관람불가,멜로/로맨스,조재현,"박혁권,윤주,이준혁,박재홍,조재현,이광기,이상욱,이서연,이성호,이승용,이승철,차봄,김유라,이정은,김수진"
192,물숨,2016.9.29,"56,838,500",0.0%,"56,838,500","7,640","7,640",51,846,한국,한국,영화사 숨비,(주)영화사 진진,전체관람가,다큐멘터리,고희영,고희영
193,꾸루꾸루와 친구들: 무지개 나무의 비밀,2015.11.19,"51,367,500",0.0%,"51,367,500","7,345","7,345",103,578,한국,한국,(주)팡고엔터토이먼트,(주)팝엔터테인먼트,전체관람가,애니메이션,문제대,서유리
194,돼지 같은 여자,2015.9.10,"52,852,400",0.0%,"52,852,400","7,238","7,238",91,"1,125",한국,한국,(주)아이필름홀딩스,CGV아트하우스,15세이상관람가,멜로/로맨스,장문일,"황정음,이종혁,최여진,박진주,최지연,정민지,임민주,이용호,김대식,박소연"
195,초인,2016.5.5,"52,072,600",0.0%,"52,072,600","6,769","6,769",30,690,한국,한국,"퍼레이드 픽쳐스,(주)나무와 숲","(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)",12세이상관람가,멜로/로맨스,서은영,"채서진,김정현,서영화,정준화,조재영,이우주"
196,양치기들,2016.6.2,"51,954,700",0.0%,"51,954,700","6,465","6,465",56,986,한국,한국,한국영화아카데미,CGV아트하우스,청소년관람불가,"드라마,범죄,스릴러",김진황,"박종환,차래형,송하준,윤정일,김종수,류준열,방민호,손지훈,송여진,이소정,최윤주,김철영,민영선,이가섭,이해운"
197,잡식가족의 딜레마,2015.5.7,"44,759,800",0.0%,"45,778,800","6,438","6,684",18,515,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
198,맛있는 택배,2015.4.2,"31,122,000",0.0%,"31,122,000","6,276","6,276",50,130,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,멜로/로맨스,기대호,"송기준,윤원선,이성민,이예은,이원"
199,설행_눈길을 걷다,2016.3.3,"44,048,700",0.0%,"44,048,700","5,934","5,934",72,"1,126",한국,한국,(주)인스터,(주)인디플러그,15세이상관람가,드라마,김희정,"박소담,최무성,김중기,송현영,이선주,김새벽,전국향,김태훈"
200,서태지밴드 콘서트투어 '콰이어트나이트',2015.11.26,"52,669,600",0.0%,"52,669,600","5,908","5,908",6,151,한국,한국,(주)서태지컴퍼니,(주)서태지컴퍼니,전체관람가,공연,서태지,서태지
201,쿼바디스,2014.12.10,"42,652,600",0.0%,"155,635,500","5,841","20,731",17,485,한국,한국,주식회사 단유필름,"주식회사 단유필름,주식회사 푸르모디티",12세이상관람가,다큐멘터리,김재환,"이종윤,안석환,남명렬"
202,커튼콜,2016.12.8,"40,501,100",0.0%,"40,501,100","5,503","5,503",80,691,한국,한국,(주)모멘텀엔터테인먼트,(주)모멘텀엔터테인먼트,15세이상관람가,코미디,류훈,"장현성,박철민,전무송,유지수,이이경,채서진,장혁진,서호철,고보결,신문성,김명성,박선주,방한솔,최승호,김태준,유수빈"
203,슈팅걸스,,"37,059,000",0.0%,"37,059,000","5,423","5,423",7,33,한국,한국,"새바엔터테인먼트,(주)아이언 스튜디오",,12세이상관람가,"드라마,가족",배효민,"정웅인,김보경,정우림,정지혜,조성희"
204,거짓말,2015.10.29,"41,365,000",0.0%,"41,901,600","5,121","5,212",30,592,한국,한국,방인리필름,"(주)대명문화공장,(주)리틀빅픽쳐스",청소년관람불가,드라마,김동명,"김꽃비,전신환,이병희,김지연,김하나,임희라,허준석"
205,황진이,1986.9.18,"10,194,000",0.0%,"11,688,000","5,078","5,593",1,61,한국,한국,(주)동아수출공사,,국민학생관람불가,사극,배창호,"장미희,안성기,전무송,김윤경,김지영,신일룡,조주미,홍윤정"
206,프랑스 영화처럼,2016.1.14,"37,786,300",0.0%,"37,786,300","4,885","4,885",30,714,한국,한국,(주) 루스이소니도스,(주)콘텐츠판다,15세이상관람가,드라마,신연식,"이영란,전지윤,다솜,정준원,소이,스티븐 연,신민철,봉만대,후지이 미나,정한비,신지수,이유미"
207,세상끝의 사랑,2015.11.12,"37,203,300",0.0%,"37,203,300","4,746","4,746",97,929,한국,한국,(주)담소필름,(주)스톰픽쳐스코리아,청소년관람불가,멜로/로맨스,김인식,"한은정,조동혁,공예지,오원빈,권오민,최자영,조규상,김성규,이찬규,이은향,유연수,김민희,김정훈,송희주,송영헌,박지연,서수석,정석용"
208,늙은 자전거,2015.11.12,"24,107,800",0.0%,"24,107,800","4,705","4,705",17,311,한국,한국,"(주)영화사 북촌,대국미디어그룹,한국방송예술교육진흥원 ,영화사 키노(주)",주식회사 마운틴픽쳐스,전체관람가,"드라마,가족",문희융,"최종원,박민상,박상면,조안,춘자,김형범"
209,반짝이는 박수 소리,2015.4.23,"29,039,600",0.0%,"29,350,100","4,628","4,718",21,602,한국,한국,영화사 낭만,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이길보라,"이상국,길경희,이길보라,이광희,정임순,이광희"
210,마이 페어 웨딩,2015.6.4,"34,708,000",0.0%,"35,097,000","4,521","4,586",39,593,한국,한국,(주)레인보우팩토리,(주)영화사 진진,12세이상관람가,다큐멘터리,장희선,"김조광수,김승환,한가람,김선경,김용균,김태용,김현주,소준문,백재호,윤소라,이원재,이윤정,이준호"
211,세계일주,2015.3.26,"32,479,400",0.0%,"32,479,400","4,449","4,449",56,519,한국,한국,(주)쿠나,(주)나이너스엔터테인먼트,12세이상관람가,"가족,어드벤처",이항배,"김정태,박하영,구승현,최정우,지대한,나윤성,이종경,손여은,성유빈,정민성"
212,그림자들의 섬,2016.8.25,"29,675,800",0.0%,"30,532,300","4,251","4,408",15,288,한국,한국,부산민주언론시민연합사업단 미디토리,(주)시네마달,15세이상관람가,다큐멘터리,김정근,
213,할머니의 먼 집,2016.9.29,"26,946,900",0.0%,"26,946,900","4,237","4,237",18,530,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
214,꿈보다 해몽,2015.2.12,"30,881,700",0.0%,"32,762,900","4,192","4,427",36,727,한국,한국,영화사 벽돌,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"드라마,코미디",이광국,"유준상,신동미,김강현,이채은,이주원,박수민,서영화,윤영민,백수장,이봉련,김동현"
215,"나의 아들, 나의 어머니",2015.12.17,"29,756,800",0.0%,"30,061,800","4,157","4,218",24,406,한국,한국,"창작집단917,민프로덕션",(주)인디플러그,전체관람가,다큐멘터리,안재민,
216,업사이드 다운,2016.4.14,"27,484,000",0.0%,"27,484,000","4,005","4,005",22,437,한국,한국,프로젝트 투게더,(주)시네마달,12세이상관람가,다큐멘터리,김동빈,박영우
217,그라운드의 이방인,2015.3.19,"26,020,000",0.0%,"26,170,000","3,982","4,007",28,632,한국,한국,㈜인디스토리,㈜인디스토리,전체관람가,다큐멘터리,김명준,"김근,양시철,배수찬,권해효,박용진,정원덕,조은성,김정아"
218,산다,2015.5.21,"30,364,200",0.0%,"32,633,200","3,951","4,398",33,604,한국,한국,"세컨드윈드 필름,(유)산다문화산업전문회사",(주)리틀빅픽쳐스,청소년관람불가,드라마,박정범,"박정범,이승연,이재동,이재복,이찬호,장민애,전용선,전지현,고상훈,정동구,서진원,서호영,성민지,성민지,최소영,최수복,신시정,신유경,신준호,신혜진,오현석,유보라,이두희,허은실,현용주,황경현,이성호,이수진,이승연,이승준,이은미,이나라,주영호,박희본,박명훈,박희본"
219,생각보다 맑은,2015.1.22,"27,417,900",0.0%,"27,417,900","3,887","3,887",17,462,한국,한국,Studio Allo,"애니메이션 배급, 씨앗,㈜인디스토리",12세이상관람가,애니메이션,한지원,"엄상현,양정화,한지원,한지원,이홍수,이홍수,이홍수,이호민,이영기,유아람,서정원,서정원"
220,을화,1979.9.28,"7,743,000",0.0%,"8,937,000","3,869","4,466",1,55,한국,한국,(주)동아수출공사,,국민학생관람불가,드라마,변장호,"백일섭,김지미,유장현,정애란,이순재"
221,시간의 종말,2016.11.3,"25,703,400",0.0%,"25,703,400","3,806","3,806",33,440,한국,한국,인디라인,(주)영화사 진진,전체관람가,다큐멘터리,김대현,
222,철원기행,2016.4.21,"26,473,600",0.0%,"26,473,600","3,765","3,765",29,545,한국,한국,"(주)타이거시네마,DGC",주식회사 디에스이이디,12세이상관람가,드라마,김대환,"문창길,이영란,이상희,김민혁,허재원,박찬윤,양흥주"
223,깊고 푸른 밤,1985.3.1,"7,620,500",0.0%,"10,078,500","3,634","4,279",2,67,한국,한국,동수,,연소자관람불가,"드라마,멜로/로맨스",배창호,"장미희,안성기"
224,레나,2016.5.26,"22,393,700",0.0%,"22,393,700","3,526","3,526",14,247,한국,한국,(주)씨네코뮨,(주)모멘텀엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",김도원,"박기림,김재만,최호중,이창배,이창배,박정민,고재철,이승민,이유리,이은빈,황지은,김근영,허성태"
225,삼례,2016.6.23,"24,191,600",0.0%,"24,191,600","3,264","3,264",26,364,한국,한국,리람,(주)인디플러그,15세이상관람가,"드라마,판타지",이현정,"이선호,김보라,오동진"
226,미라클 여행기,2015.1.15,"20,562,500",0.0%,"21,417,500","3,228","3,399",12,320,한국,한국,"미라클필름,(주)꿈길제작소,허철필름",미라클필름,전체관람가,다큐멘터리,허철,"최미라,김영민,김정민"
227,아름다운 팔도강산,1972.1.1,"6,343,000",0.0%,"9,749,000","3,170","4,873",1,45,한국,한국,보한산업,,,드라마,강혁,"김희갑,황정순"
228,맛있는 비행,2015.10.22,"16,041,000",0.0%,"16,041,000","3,141","3,141",21,87,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,멜로/로맨스,전병철,"손덕기,정유진,신유주"
229,영도,2015.9.10,"24,339,000",0.0%,"24,339,000","3,094","3,094",21,386,한국,한국,브릿지 프로덕션,(주)콘텐츠판다,청소년관람불가,"드라마,범죄,미스터리",손승웅,"태인호,김근수,이상희,권소현,허승원,조혜원,조우성,정연현,전지민,임슬기,김성진,이재현,이익수,이윤상,김경원,김다솔,이나영,유혜민,오승환,김동현,김민규,양영철,김우진,김지훈,신효진,박정훈,강보경,조영진,양지웅,김태준"
230,우리 연애의 이력,2016.6.29,"24,084,800",0.0%,"24,084,800","3,043","3,043",26,475,한국,한국,더블엔비컴퍼니(주),(주)모멘텀엔터테인먼트,15세이상관람가,멜로/로맨스,조성은,"전혜빈,신민철,황미영,박주영,박지영,박진영,박솔희,강 숙,양종곤,채조은,이강우,이근원,이상준,구성근,이승진,이용수,도호현,류시문,예수정,황승언,신희철,황영희"
231,목숨,2014.12.4,"21,361,500",0.0%,"295,597,600","2,976","38,641",11,230,한국,한국,(주)비트윈픽처스,필라멘트픽쳐스,12세이상관람가,다큐멘터리,이창재,"박진우,신창열,김호경,유진희"
232,파리의 한국남자,2016.1.28,"21,816,000",0.0%,"21,816,000","2,966","2,966",24,471,한국,한국,"(주)동녘필름,주식회사 마운틴픽쳐스,네온프로덕션",(주)모멘텀엔터테인먼트,청소년관람불가,드라마,전수일,"조재현,팽지인,서양선,유나론"
233,밀양 아리랑,2015.7.16,"17,735,000",0.0%,"18,155,000","2,927","3,007",14,260,한국,한국,오지필름,(주)시네마달,15세이상관람가,다큐멘터리,박배일,
234,겨울나그네,1986.4.12,"5,848,000",0.0%,"6,904,000","2,921","3,449",1,36,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",곽지균,"강석우,이미숙,이혜영,안성기,양택조"
235,고양이 장례식,2015.1.15,"23,200,900",0.0%,"23,200,900","2,865","2,865",46,394,한국,한국,영화 고양이 장례식 제작 조합,(주)인디플러그,12세이상관람가,멜로/로맨스,이종훈,"강인,박세영,정겨운,강신유,신무호,김민지,이민희,남기준,민지,김병춘,김도영,차민지"
236,장희빈,,"5,684,000",0.0%,"11,207,000","2,837","5,591",1,23,한국,한국,화성영화,,,사극,정창화,"김진규,김지미,주증녀"
237,설해,2015.1.8,"20,767,500",0.0%,"29,770,500","2,796","3,933",34,335,한국,한국,(주)맑음영화사,"(주)마인스 엔터테인먼트,주식회사 마운틴픽쳐스",12세이상관람가,"멜로/로맨스,드라마",김정권,"박해진,이영아,송재희,전무송,최원주,이상민,이기열,윤기호,김수환,김정권,김혜진,박재한,성낙규,김정균,이용녀,오은호,편보승,정재훈"
238,파란 이별의 글씨,,"5,486,000",0.0%,"5,486,000","2,738","2,738",1,50,한국,한국,세기상사㈜,,,드라마,정진우,"문희,윤정희,신성일"
239,하숙생,,"5,436,000",0.0%,"5,436,000","2,718","2,718",2,36,한국,한국,,,,기타,정진우,"신성일,김지미"
240,조류인간,2015.2.26,"20,120,700",0.0%,"20,685,500","2,640","2,738",21,412,한국,한국,(주) 루스이소니도스,(주) 루스이소니도스,15세이상관람가,드라마,신연식,"김정팔,소이,정한비,강신효,임동훈,배영민,신연식,신연식,이새별,김장호,이연진,최종률,이유미,정준원,최홍일"
241,망원동 인공위성,2015.2.5,"19,509,200",0.0%,"20,876,700","2,560","2,972",21,410,한국,한국,플레인 픽처스,(주)시네마달,12세이상관람가,다큐멘터리,김형주,"송호준,조성윤,송호준,유지선,홍성훈"
242,레드 툼,2015.7.9,"15,805,000",0.0%,"17,027,000","2,514","2,737",13,232,한국,한국,레드무비,(주)따미픽쳐스,15세이상관람가,다큐멘터리,구자환,"김원규,김주완,김형렬,박영대,윤명호,이재근,정방수,조현기"
243,리칭의 여선생,1972.7.6,"7,245,000",0.0%,"11,975,000","2,477","4,827",1,55,한국,한국,새한필림,,,"멜로/로맨스,드라마",이형표,"리칭,신영균,신성일"
244,스틸 플라워,2016.4.7,"17,442,700",0.0%,"17,442,700","2,472","2,472",22,365,한국,한국,(주)무비엔진,㈜인디스토리,15세이상관람가,드라마,박석영,"정하담,박명훈"
245,장군의 아들,1990.6.9,"4,929,000",0.0%,"5,959,000","2,459","2,974",1,27,한국,한국,태흥영화(주),,고등학생이상관람가,"드라마,액션",임권택,"김형일,이일재,방은희,박상민,양택조,신현준,김승우,김해곤,손호균"
