,영화명,점유율집계일,매출액,개봉n일차(int),좌석판매율,좌석수,스크린수,관객수,좌석점유율,상영횟수,총공급좌석수,F-rated
1749,공작,2018-09-01,260248000,24,17.2,171494,536,29573,5.47,1296,6010785.0,0
1750,공작,2018-09-02,293121400,25,20.4,161167,514,32887,5.24,1222,6010785.0,0
1751,공작,2018-09-03,90816700,26,7.3,159546,516,11584,5.61,1185,6010785.0,0
1752,공작,2018-09-04,79771300,27,6.8,151765,515,10306,5.35,1148,6010785.0,0
1753,공작,2018-09-05,68943700,28,6.1,144854,480,8865,5.12,1103,6010785.0,0
1754,공작,2018-09-06,48562100,29,7.6,84213,361,6365,2.94,689,6010785.0,0
1755,공작,2018-09-07,62162200,30,8.5,86143,367,7305,2.9,708,6010785.0,0
1756,공작,2018-09-08,110964600,31,14.5,86943,375,12580,2.76,692,6010785.0,0
1757,공작,2018-09-09,103051450,32,15.6,83498,363,12994,2.7,668,6010785.0,0
1758,공작,2018-09-10,33462900,33,5.4,79921,365,4331,2.89,652,6010785.0,0
1759,공작,2018-09-11,37874050,34,6.3,84595,387,5328,3.05,686,6010785.0,0
1760,공작,2018-09-12,8687700,35,5.6,20959,130,1181,0.71,179,6010785.0,0
1761,공작,2018-09-13,11323300,36,8.5,21307,139,1801,0.71,180,6010785.0,0
1762,공작,2018-09-14,10776100,37,6.5,20862,133,1363,0.68,178,6010785.0,0
1763,공작,2018-09-15,22337750,38,12.1,21320,138,2586,0.66,187,6010785.0,0
1764,공작,2018-09-16,18382900,39,10.4,20598,131,2150,0.65,178,6010785.0,0
1765,공작,2018-09-17,7760350,40,5.6,19943,118,1117,0.71,167,6010785.0,0
1766,공작,2018-09-18,7665300,41,5.1,19924,123,1011,0.73,165,6010785.0,0
1767,공작,2018-09-19,968000,42,16.4,1129,9,185,0.04,10,6010785.0,0
1768,공작,2018-09-20,5302000,43,44.3,1834,14,812,0.06,15,6010785.0,0
1769,공작,2018-09-21,907000,44,16.0,1062,7,170,0.04,7,6010785.0,0
1770,공작,2018-09-22,1102000,45,23.8,789,6,188,0.02,6,6010785.0,0
1771,공작,2018-09-23,1116000,46,22.9,830,7,190,0.03,7,6010785.0,0
1772,공작,2018-09-24,1625000,47,26.1,946,9,247,0.03,9,6010785.0,0
1773,공작,2018-09-25,1417000,48,26.5,880,8,233,0.03,8,6010785.0,0
1774,공작,2018-09-26,1203000,49,26.8,760,6,204,0.02,6,6010785.0,0
1775,공작,2018-09-27,1194000,50,22.9,1019,8,233,0.04,8,6010785.0,0
1776,공작,2018-09-28,797000,51,17.0,917,7,156,0.03,7,6010785.0,0
1777,공작,2018-09-29,870000,52,18.1,918,7,166,0.03,7,6010785.0,0
1778,공작,2018-09-30,1019000,53,18.7,963,7,180,0.03,7,6010785.0,0
1779,공작,2018-10-01,819000,54,16.9,964,7,163,0.04,7,6010785.0,0
1780,공작,2018-10-02,798000,55,14.4,1091,7,157,0.04,7,6010785.0,0
1781,공작,2018-10-03,895000,56,17.4,952,6,166,0.03,6,6010785.0,0
1782,공작,2018-10-10,10000,63,1.8,114,1,2,0.0,1,6010785.0,0
1783,공작,2018-10-11,55000,64,3.6,304,2,11,0.01,2,6010785.0,0
1784,공작,2018-10-12,35000,65,6.1,114,1,7,0.0,1,6010785.0,0
1785,공작,2018-10-13,30000,66,5.3,114,1,6,0.0,1,6010785.0,0
1786,공작,2018-10-14,40000,67,7.0,114,1,8,0.0,1,6010785.0,0
1787,공작,2018-10-15,15000,68,2.6,114,1,3,0.0,1,6010785.0,0
1788,공작,2018-10-16,15000,69,2.6,114,1,3,0.0,1,6010785.0,0
1789,공작,2018-10-17,472000,70,39.5,200,2,79,0.01,2,6010785.0,0
1790,공작,2018-10-19,0,72,0.0,212,1,0,0.01,1,6010785.0,0
1791,공작,2018-10-27,2544000,80,100.0,318,1,318,0.01,1,6010785.0,0
1792,공작,2018-10-30,484500,83,43.2,132,1,57,0.0,1,6010785.0,0
1793,공작,2018-10-31,484500,84,24.7,231,1,57,0.01,1,6010785.0,0
1794,공작,2018-11-01,493000,85,16.1,360,1,58,0.01,1,6010785.0,0
1795,공작,2018-11-13,0,97,0.0,85,1,0,0.0,1,6010785.0,0
1796,공작,2018-11-17,0,101,0.0,85,1,0,0.0,1,6010785.0,0
1797,공작,2018-12-29,160000,143,100.0,8,1,8,0.0,1,6010785.0,0
1798,공작,2019-03-31,2324000,235,100.0,332,1,332,0.01,1,6010785.0,0
1799,공작,2019-04-27,88000,262,100.0,8,1,8,0.0,1,6010785.0,0
1800,공작,2019-05-08,353100,273,1.9,2828,22,55,0.12,22,6010785.0,0
1801,공작,2019-05-09,134600,274,1.3,1678,12,21,0.07,12,6010785.0,0
1802,공작,2019-05-10,246300,275,1.9,2211,16,41,0.08,16,6010785.0,0
1803,공작,2019-05-11,264800,276,2.6,1615,13,42,0.06,13,6010785.0,0
1804,공작,2019-05-12,135500,277,1.5,1353,10,20,0.05,10,6010785.0,0
1805,공작,2019-05-13,362800,278,2.3,2705,21,61,0.11,21,6010785.0,0
1806,공작,2019-05-14,262600,279,1.6,2705,20,42,0.11,20,6010785.0,0
1807,공작,2019-06-08,509940,304,25.7,202,1,52,0.01,1,6010785.0,0
1808,공작,2019-08-18,1008000,375,100.0,168,1,168,0.01,1,6010785.0,0
1809,공작,2019-09-03,200000,391,25.5,157,1,40,0.01,1,6010785.0,0
1810,공작,2019-09-04,200000,392,25.5,157,1,40,0.01,1,6010785.0,0
1811,공작,2019-09-21,750000,409,100.0,75,1,75,0.0,1,6010785.0,0
1812,안시성,2018-09-10,2436000,-9,98.1,414,1,406,0.01,1,6915718.0,0
1813,안시성,2018-09-12,26019000,-7,90.5,3196,9,2891,0.11,12,6915718.0,0
1814,안시성,2018-09-13,53821000,-6,100.0,7425,29,7425,0.25,29,6915718.0,0
1815,안시성,2018-09-14,43886900,-5,58.5,7162,29,4187,0.23,29,6915718.0,0
1816,안시성,2018-09-17,53218400,-2,88.1,6588,31,5806,0.23,31,6915718.0,0
1817,안시성,2018-09-18,31070500,-1,85.0,5335,19,4535,0.19,21,6915718.0,0
1818,안시성,2018-09-19,977031400,0,14.3,859161,1121,122859,29.64,4772,6915718.0,0
1819,안시성,2018-09-20,1020541800,1,15.5,859193,1172,133051,29.57,4795,6915718.0,0
1820,안시성,2018-09-21,1875047821,2,23.3,908872,1175,211699,30.17,5107,6915718.0,0
1821,안시성,2018-09-22,3861432870,3,42.9,1011070,1279,433290,31.4,5598,6915718.0,0
1822,안시성,2018-09-23,4388599150,4,44.9,1077829,1344,484415,33.89,5942,6915718.0,0
1823,안시성,2018-09-24,6316161600,5,57.8,1197084,1476,691357,38.31,6578,6915718.0,0
1824,안시성,2018-09-25,7068100250,6,62.9,1265109,1540,795259,39.67,6965,6915718.0,0
1825,안시성,2018-09-26,4761104650,7,56.2,1167909,1430,655960,37.55,6354,6915718.0,0
1826,안시성,2018-09-27,1282889100,8,15.2,1073939,1264,163516,37.09,5794,6915718.0,0
1827,안시성,2018-09-28,1471649166,9,15.4,1110305,1318,170503,37.99,5982,6915718.0,0
1828,안시성,2018-09-29,2992112635,10,28.0,1204052,1383,337367,39.46,6484,6915718.0,0
1829,안시성,2018-09-30,2689375400,11,26.0,1183710,1365,307431,39.72,6327,6915718.0,0
1830,안시성,2018-10-01,725899250,12,8.7,1086479,1277,93971,40.05,5805,6915718.0,0
1831,안시성,2018-10-02,819189800,13,9.4,1110010,1294,103875,39.83,5919,6915718.0,0
1832,안시성,2018-10-03,1168592250,14,39.2,347517,657,136204,10.83,2395,6915718.0,0
1833,안시성,2018-10-04,255152100,15,10.2,324869,633,33082,10.98,2295,6915718.0,0
1834,안시성,2018-10-05,416228636,16,15.5,313523,649,48512,10.39,2259,6915718.0,0
1835,안시성,2018-10-06,907016448,17,37.7,274730,644,103687,8.64,2100,6915718.0,0
1836,안시성,2018-10-07,714441150,18,30.9,267698,622,82669,8.54,2039,6915718.0,0
1837,안시성,2018-10-08,391234800,19,19.0,269904,635,51263,8.78,2095,6915718.0,0
1838,안시성,2018-10-09,548971600,20,33.0,196854,584,64896,6.3,1550,6915718.0,0
1839,안시성,2018-10-10,141179150,21,9.8,193232,544,18852,6.83,1518,6915718.0,0
1840,안시성,2018-10-11,98065450,22,9.9,132295,484,13036,4.57,1048,6915718.0,0
1841,안시성,2018-10-12,135498700,23,11.9,141114,522,16843,4.76,1117,6915718.0,0
1842,안시성,2018-10-13,251992850,24,18.9,152883,535,28823,4.8,1231,6915718.0,0
1843,안시성,2018-10-14,233984650,25,17.8,149571,528,26620,4.79,1194,6915718.0,0
1844,안시성,2018-10-15,74871550,26,6.7,145048,489,9655,5.08,1142,6915718.0,0
1845,안시성,2018-10-16,68390750,27,6.5,138473,492,8984,4.92,1098,6915718.0,0
1846,안시성,2018-10-17,73148650,28,7.0,137590,470,9682,4.88,1099,6915718.0,0
1847,안시성,2018-10-18,36294350,29,10.4,51365,248,5337,1.91,422,6915718.0,0
1848,안시성,2018-10-19,43876700,30,12.4,50429,260,6243,1.83,414,6915718.0,0
1849,안시성,2018-10-20,70276450,31,19.1,50230,262,9575,1.71,423,6915718.0,0
1850,안시성,2018-10-21,70731350,32,19.1,50182,269,9604,1.74,424,6915718.0,0
1851,안시성,2018-10-22,25835550,33,7.3,53706,261,3936,2.07,433,6915718.0,0
1852,안시성,2018-10-23,32873000,34,9.7,53649,271,5222,2.1,434,6915718.0,0
1853,안시성,2018-10-24,27630500,35,7.7,53320,256,4093,2.09,432,6915718.0,0
1854,안시성,2018-10-25,10708150,36,12.0,14302,91,1720,0.53,120,6915718.0,0
1855,안시성,2018-10-26,11351700,37,12.3,14164,87,1746,0.51,119,6915718.0,0
1856,안시성,2018-10-27,11192650,38,13.5,11482,72,1545,0.39,96,6915718.0,0
1857,안시성,2018-10-28,10362850,39,12.8,10920,67,1402,0.38,94,6915718.0,0
1858,안시성,2018-10-29,8390500,40,10.5,11402,67,1196,0.43,94,6915718.0,0
1859,안시성,2018-10-30,9369850,41,12.4,11367,66,1410,0.43,94,6915718.0,0
1860,안시성,2018-10-31,4836000,42,41.0,1838,14,754,0.06,16,6915718.0,0
1861,안시성,2018-11-01,4160000,43,47.1,1265,9,596,0.05,11,6915718.0,0
1862,안시성,2018-11-02,1819000,44,32.9,1088,8,358,0.04,9,6915718.0,0
1863,안시성,2018-11-03,522000,45,11.2,547,4,61,0.02,5,6915718.0,0
1864,안시성,2018-11-04,367000,46,7.5,669,5,50,0.02,6,6915718.0,0
1865,안시성,2018-11-05,91000,47,1.3,987,4,13,0.04,5,6915718.0,0
1866,안시성,2018-11-06,2198000,48,28.5,1514,8,431,0.06,9,6915718.0,0
1867,안시성,2018-11-07,137000,49,4.0,596,5,24,0.02,5,6915718.0,0
1868,안시성,2018-11-08,2579000,50,33.7,1355,8,456,0.05,8,6915718.0,0
1869,안시성,2018-11-09,1477000,51,31.7,695,6,220,0.02,6,6915718.0,0
1870,안시성,2018-11-10,44000,52,1.9,371,3,7,0.01,3,6915718.0,0
1871,안시성,2018-11-11,741000,53,21.4,457,4,98,0.02,4,6915718.0,0
1872,안시성,2018-11-12,13000,54,0.7,298,2,2,0.01,2,6915718.0,0
1873,안시성,2018-11-13,57000,55,2.6,381,3,10,0.01,3,6915718.0,0
1874,안시성,2018-11-14,1168000,56,46.0,376,4,173,0.01,4,6915718.0,0
1875,안시성,2018-11-15,0,57,0.0,85,1,0,0.0,1,6915718.0,0
1876,안시성,2018-11-16,92000,58,3.3,546,5,18,0.02,5,6915718.0,0
1877,안시성,2018-11-17,50000,59,7.6,106,1,8,0.0,1,6915718.0,0
1878,안시성,2018-11-19,23000,61,1.4,212,1,3,0.01,2,6915718.0,0
1879,안시성,2018-11-20,7000,62,0.9,117,1,1,0.0,1,6915718.0,0
1880,안시성,2018-11-22,1000000,64,88.1,227,1,200,0.01,1,6915718.0,0
1881,안시성,2018-11-25,1295000,67,100.0,185,1,185,0.01,1,6915718.0,0
1882,안시성,2018-11-28,1448000,70,55.7,323,2,180,0.01,2,6915718.0,0
1883,안시성,2018-11-29,2512000,71,100.0,427,3,427,0.02,3,6915718.0,0
1884,안시성,2018-11-30,516000,72,100.0,86,1,86,0.0,1,6915718.0,0
1885,안시성,2018-12-13,933000,85,100.0,185,1,185,0.01,1,6915718.0,0
1886,안시성,2019-01-24,2720000,127,92.9,366,2,340,0.01,2,6915718.0,0
1887,안시성,2019-01-27,1872000,130,93.6,250,1,234,0.01,1,6915718.0,0
1888,안시성,2019-01-28,2080000,131,81.5,319,2,260,0.01,2,6915718.0,0
1889,국가부도의 날,2018-11-07,2436000,-21,98.1,414,1,406,0.02,1,6971192.0,1
1890,국가부도의 날,2018-11-19,23732000,-9,99.7,2644,8,2636,0.1,11,6971192.0,1
1891,국가부도의 날,2018-11-20,8151000,-8,74.0,1236,4,915,0.05,5,6971192.0,1
1892,국가부도의 날,2018-11-21,20285000,-7,98.4,2936,19,2888,0.11,19,6971192.0,1
1893,국가부도의 날,2018-11-22,33167000,-6,94.6,3874,18,3663,0.14,19,6971192.0,1
1894,국가부도의 날,2018-11-23,21690000,-5,97.9,2462,14,2410,0.09,14,6971192.0,1
1895,국가부도의 날,2018-11-24,4596000,-4,100.0,383,2,383,0.01,2,6971192.0,1
1896,국가부도의 날,2018-11-25,4596000,-3,100.0,383,2,383,0.01,2,6971192.0,1
1897,국가부도의 날,2018-11-26,20458300,-2,43.0,3657,16,1571,0.14,16,6971192.0,1
1898,국가부도의 날,2018-11-27,34504000,-1,84.4,4684,22,3953,0.18,22,6971192.0,1
1899,국가부도의 날,2018-11-28,1800650600,0,28.1,1071380,1180,301330,38.05,5726,6971192.0,1
1900,국가부도의 날,2018-11-29,1411054550,1,17.0,1070007,1133,181581,38.0,5709,6971192.0,1
1901,국가부도의 날,2018-11-30,2049727220,2,21.8,1110647,1156,242516,38.58,5964,6971192.0,1
1902,국가부도의 날,2018-12-01,3781021791,3,36.9,1157712,1171,427163,38.97,6302,6971192.0,1
1903,국가부도의 날,2018-12-02,3542110050,4,35.2,1136841,1152,400083,38.95,6166,6971192.0,1
1904,국가부도의 날,2018-12-03,1209795250,5,14.5,1074590,1138,155844,38.94,5837,6971192.0,1
1905,국가부도의 날,2018-12-04,1112397950,6,13.5,1068005,1173,144472,38.58,5824,6971192.0,1
1906,국가부도의 날,2018-12-05,881901150,7,14.3,784205,975,111993,27.54,4461,6971192.0,1
1907,국가부도의 날,2018-12-06,852869550,8,15.3,713826,960,108907,24.73,4044,6971192.0,1
1908,국가부도의 날,2018-12-07,1107575296,9,17.4,744024,982,129288,25.19,4209,6971192.0,1
1909,국가부도의 날,2018-12-08,2286103244,10,32.2,795041,976,256115,25.48,4520,6971192.0,1
1910,국가부도의 날,2018-12-09,2194806000,11,31.3,785047,974,245798,25.57,4451,6971192.0,1
1911,국가부도의 날,2018-12-10,662302600,12,11.7,723998,952,84333,25.54,4147,6971192.0,1
1912,국가부도의 날,2018-12-11,692226800,13,12.3,728307,1012,89309,25.7,4209,6971192.0,1
1913,국가부도의 날,2018-12-12,661832000,14,13.3,643145,896,85784,22.45,3640,6971192.0,1
1914,국가부도의 날,2018-12-13,686522150,15,13.9,632586,919,87984,22.22,3574,6971192.0,1
1915,국가부도의 날,2018-12-14,898696465,16,15.8,670222,971,106108,22.91,3766,6971192.0,1
1916,국가부도의 날,2018-12-15,1655863971,17,26.4,707654,961,187005,22.88,3968,6971192.0,1
1917,국가부도의 날,2018-12-16,1525655800,18,24.7,693539,946,171177,22.91,3878,6971192.0,1
1918,국가부도의 날,2018-12-17,494199700,19,9.2,687114,917,63357,24.68,3847,6971192.0,1
1919,국가부도의 날,2018-12-18,495762100,20,9.7,664960,966,64550,23.72,3785,6971192.0,1
1920,국가부도의 날,2018-12-19,89585050,21,22.2,55298,302,12265,2.05,445,6971192.0,1
1921,국가부도의 날,2018-12-20,74417200,22,18.8,54157,300,10177,2.01,436,6971192.0,1
1922,국가부도의 날,2018-12-21,87576800,23,20.9,51877,285,10857,1.88,415,6971192.0,1
1923,국가부도의 날,2018-12-22,122079950,24,31.4,45544,238,14297,1.55,358,6971192.0,1
1924,국가부도의 날,2018-12-23,107788450,25,30.1,41257,232,12412,1.41,328,6971192.0,1
1925,국가부도의 날,2018-12-24,68209000,26,28.0,31885,187,8923,1.07,253,6971192.0,1
1926,국가부도의 날,2018-12-25,43583050,27,42.6,12311,65,5244,0.39,91,6971192.0,1
1927,국가부도의 날,2018-12-26,13484150,28,24.4,8045,51,1964,0.28,69,6971192.0,1
1928,국가부도의 날,2018-12-27,11790700,29,19.8,7723,46,1528,0.27,61,6971192.0,1
1929,국가부도의 날,2018-12-28,10836800,30,19.8,6990,44,1384,0.24,56,6971192.0,1
1930,국가부도의 날,2018-12-29,11670950,31,23.1,6184,37,1426,0.2,49,6971192.0,1
1931,국가부도의 날,2018-12-30,11035450,32,20.5,6462,39,1326,0.21,49,6971192.0,1
1932,국가부도의 날,2018-12-31,17115050,33,32.2,6962,38,2244,0.23,56,6971192.0,1
1933,국가부도의 날,2019-01-01,8972450,34,32.4,3466,21,1124,0.11,28,6971192.0,1
1934,국가부도의 날,2019-01-02,4000300,35,14.5,3772,20,548,0.13,29,6971192.0,1
1935,국가부도의 날,2019-01-03,4839200,36,26.6,3000,16,797,0.1,20,6971192.0,1
1936,국가부도의 날,2019-01-04,1667600,37,9.6,2547,13,244,0.09,17,6971192.0,1
1937,국가부도의 날,2019-01-05,3490700,38,18.0,2651,14,477,0.09,18,6971192.0,1
1938,국가부도의 날,2019-01-06,3297200,39,16.9,2487,12,419,0.08,16,6971192.0,1
1939,국가부도의 날,2019-01-07,1424600,40,9.7,2368,13,229,0.09,16,6971192.0,1
1940,국가부도의 날,2019-01-08,1530500,41,10.1,2368,13,239,0.09,15,6971192.0,1
1941,국가부도의 날,2019-01-09,632000,42,8.2,1475,7,121,0.05,9,6971192.0,1
1942,국가부도의 날,2019-01-10,716000,43,9.4,1399,8,131,0.05,9,6971192.0,1
1943,국가부도의 날,2019-01-11,285000,44,6.7,654,2,44,0.02,3,6971192.0,1
1944,국가부도의 날,2019-01-12,923000,45,20.9,751,3,157,0.02,4,6971192.0,1
1945,국가부도의 날,2019-01-13,203000,46,5.1,506,2,26,0.02,3,6971192.0,1
1946,국가부도의 날,2019-01-14,107000,47,4.6,416,2,19,0.01,2,6971192.0,1
1947,국가부도의 날,2019-01-15,3993650,48,21.6,3506,27,756,0.13,27,6971192.0,1
1948,국가부도의 날,2019-01-16,324000,49,15.3,385,3,59,0.01,3,6971192.0,1
1949,국가부도의 날,2019-01-17,4807500,50,26.6,3508,25,932,0.12,25,6971192.0,1
1950,국가부도의 날,2019-01-18,290000,51,18.0,278,2,50,0.01,2,6971192.0,1
1951,국가부도의 날,2019-01-19,1026500,52,15.3,1049,7,160,0.03,7,6971192.0,1
1952,국가부도의 날,2019-01-20,120000,53,6.6,226,1,15,0.01,1,6971192.0,1
1953,국가부도의 날,2019-01-21,779000,54,14.5,1163,5,169,0.04,7,6971192.0,1
1954,국가부도의 날,2019-01-22,37000,55,2.7,226,1,6,0.01,1,6971192.0,1
1955,국가부도의 날,2019-01-23,29000,56,2.7,189,2,5,0.01,2,6971192.0,1
1956,국가부도의 날,2019-01-24,260000,57,47.6,105,1,50,0.0,1,6971192.0,1
1957,국가부도의 날,2019-01-25,5000,58,1.0,97,1,1,0.0,1,6971192.0,1
1958,국가부도의 날,2019-01-28,5000,61,1.0,104,1,1,0.0,1,6971192.0,1
1959,국가부도의 날,2019-01-29,5000,62,1.0,104,1,1,0.0,1,6971192.0,1
1960,국가부도의 날,2019-02-13,2133500,77,93.7,268,1,251,0.01,1,6971192.0,1
1961,국가부도의 날,2019-04-12,1050000,135,69.4,216,1,150,0.01,1,6971192.0,1
1962,말모이,2018-11-27,2000,-43,1.7,59,1,1,0.0,1,6096352.0,2
1963,말모이,2018-12-17,2358000,-23,100.0,262,1,262,0.01,1,6096352.0,2
1964,말모이,2018-12-18,118793000,-22,98.9,23038,108,22785,0.82,116,6096352.0,2
1965,말모이,2018-12-19,57850000,-21,98.3,11769,44,11570,0.44,50,6096352.0,2
1966,말모이,2018-12-20,56665000,-20,99.3,10207,39,10133,0.38,41,6096352.0,2
1967,말모이,2018-12-21,1805000,-19,100.0,361,2,361,0.01,2,6096352.0,2
1968,말모이,2018-12-22,1840000,-18,100.0,230,2,230,0.01,2,6096352.0,2
1969,말모이,2018-12-27,39747000,-13,99.3,5165,24,5127,0.18,24,6096352.0,2
1970,말모이,2018-12-28,1485000,-12,100.0,297,2,297,0.01,2,6096352.0,2
1971,말모이,2018-12-29,11718000,-11,100.0,1361,6,1361,0.04,6,6096352.0,2
1972,말모이,2018-12-30,11184000,-10,100.0,1237,6,1237,0.04,6,6096352.0,2
1973,말모이,2018-12-31,1060000,-9,100.0,212,1,212,0.01,1,6096352.0,2
1974,말모이,2019-01-02,11265000,-7,84.7,2661,13,2253,0.09,14,6096352.0,2
1975,말모이,2019-01-03,29050500,-6,57.1,5998,30,3422,0.21,30,6096352.0,2
1976,말모이,2019-01-04,10252000,-5,99.9,1772,10,1770,0.06,10,6096352.0,2
1977,말모이,2019-01-05,383652650,-4,37.5,114264,447,42874,3.77,735,6096352.0,2
1978,말모이,2019-01-06,433474450,-3,42.5,113101,449,48084,3.82,734,6096352.0,2
1979,말모이,2019-01-07,58290000,-2,91.7,7860,35,7208,0.28,35,6096352.0,2
1980,말모이,2019-01-08,16665000,-1,95.0,3509,18,3333,0.13,18,6096352.0,2
1981,말모이,2019-01-09,984040250,0,13.4,913424,1077,122458,32.9,4853,6096352.0,2
1982,말모이,2019-01-10,915333400,1,12.7,901486,1112,114367,31.49,4761,6096352.0,2
1983,말모이,2019-01-11,1218285077,2,14.8,936743,1128,138509,31.96,4932,6096352.0,2
1984,말모이,2019-01-12,2851905264,3,33.6,959415,1203,322741,31.27,5132,6096352.0,2
1985,말모이,2019-01-13,2850305040,4,34.6,936464,1202,324324,31.3,5007,6096352.0,2
1986,말모이,2019-01-14,897802890,5,12.5,895330,1106,112027,32.03,4766,6096352.0,2
1987,말모이,2019-01-15,888051170,6,12.5,893140,1116,111887,31.94,4783,6096352.0,2
1988,말모이,2019-01-16,845121470,7,14.0,768300,1015,107579,27.05,3993,6096352.0,2
1989,말모이,2019-01-17,719737710,8,14.5,623046,965,90529,21.84,3403,6096352.0,2
1990,말모이,2019-01-18,952212478,9,15.8,686534,1021,108567,23.76,3749,6096352.0,2
1991,말모이,2019-01-19,2279623114,10,33.1,786209,1135,259951,26.05,4305,6096352.0,2
1992,말모이,2019-01-20,2167597280,11,31.9,781045,1137,249109,26.57,4279,6096352.0,2
1993,말모이,2019-01-21,648894960,12,11.0,747684,1046,82069,27.37,4038,6096352.0,2
1994,말모이,2019-01-22,592247980,13,10.2,741291,1081,75518,27.19,4012,6096352.0,2
1995,말모이,2019-01-23,367555780,14,11.3,417406,807,47177,14.29,2837,6096352.0,2
1996,말모이,2019-01-24,313423900,15,10.3,393926,827,40419,13.53,2702,6096352.0,2
1997,말모이,2019-01-25,329164678,16,9.9,392291,826,38664,13.25,2716,6096352.0,2
1998,말모이,2019-01-26,691611042,17,22.9,350278,810,80123,11.27,2562,6096352.0,2
1999,말모이,2019-01-27,591831080,18,21.3,324666,783,69004,10.65,2384,6096352.0,2
2000,말모이,2019-01-28,185643950,19,7.6,317453,760,24255,11.06,2295,6096352.0,2
2001,말모이,2019-01-29,188179030,20,8.0,314370,783,25202,10.85,2302,6096352.0,2
2002,말모이,2019-01-30,121453510,21,21.5,98453,391,21211,3.3,818,6096352.0,2
2003,말모이,2019-01-31,71817810,22,12.3,80557,338,9897,2.65,688,6096352.0,2
2004,말모이,2019-02-01,83062122,23,14.3,74333,318,10617,2.4,645,6096352.0,2
2005,말모이,2019-02-02,133440445,24,26.3,61150,281,16107,1.87,531,6096352.0,2
2006,말모이,2019-02-03,158192230,25,30.9,60574,286,18715,1.86,525,6096352.0,2
2007,말모이,2019-02-04,164920690,26,32.6,58860,281,19166,1.81,511,6096352.0,2
2008,말모이,2019-02-05,130901580,27,39.1,36767,179,14371,1.15,313,6096352.0,2
2009,말모이,2019-02-06,107285750,28,35.5,34462,177,12231,1.08,286,6096352.0,2
2010,말모이,2019-02-07,26956900,29,11.4,29909,147,3419,0.99,252,6096352.0,2
2011,말모이,2019-02-08,32978800,30,12.1,32123,151,3895,1.05,260,6096352.0,2
2012,말모이,2019-02-09,58823410,31,18.9,34240,174,6466,1.09,291,6096352.0,2
2013,말모이,2019-02-10,51244980,32,16.7,33783,175,5642,1.09,287,6096352.0,2
2014,말모이,2019-02-11,19484750,33,8.1,32505,159,2627,1.12,269,6096352.0,2
2015,말모이,2019-02-12,19106200,34,7.9,32464,160,2550,1.11,264,6096352.0,2
2016,말모이,2019-02-13,7324800,35,24.8,4542,30,1128,0.16,42,6096352.0,2
2017,말모이,2019-02-14,2122100,36,25.1,1276,10,320,0.04,12,6096352.0,2
2018,말모이,2019-02-15,1900300,37,20.3,1062,8,216,0.04,9,6096352.0,2
2019,말모이,2019-02-16,3036900,38,24.2,1639,10,396,0.05,12,6096352.0,2
2020,말모이,2019-02-17,1542800,39,17.5,1015,8,178,0.03,9,6096352.0,2
2021,말모이,2019-02-18,2275600,40,12.8,2927,17,375,0.1,21,6096352.0,2
2022,말모이,2019-02-19,5938600,41,23.8,4493,35,1067,0.15,37,6096352.0,2
2023,말모이,2019-02-20,3779000,42,42.1,1251,9,526,0.04,9,6096352.0,2
2024,말모이,2019-02-21,7217000,43,33.6,4073,33,1369,0.14,34,6096352.0,2
2025,말모이,2019-02-22,1044300,44,28.9,598,5,173,0.02,5,6096352.0,2
2026,말모이,2019-02-23,3030000,45,26.6,1622,10,432,0.05,10,6096352.0,2
2027,말모이,2019-02-24,4682000,46,64.8,910,5,590,0.03,5,6096352.0,2
2028,말모이,2019-02-25,1575300,47,23.9,972,7,232,0.03,7,6096352.0,2
2029,말모이,2019-02-26,169500,48,6.2,516,3,32,0.02,3,6096352.0,2
2030,말모이,2019-02-27,220000,49,22.3,197,3,44,0.01,3,6096352.0,2
2031,말모이,2019-03-01,482000,51,61.3,80,1,49,0.0,2,6096352.0,2
2032,말모이,2019-03-03,2628000,53,81.3,359,3,292,0.01,3,6096352.0,2
2033,말모이,2019-03-06,9000,56,2.5,40,1,1,0.0,1,6096352.0,2
2034,말모이,2019-03-10,28000,60,10.0,40,1,4,0.0,1,6096352.0,2
2035,말모이,2019-03-12,9000,62,2.5,40,1,1,0.0,1,6096352.0,2
2036,말모이,2019-03-14,118000,64,40.0,40,1,16,0.0,1,6096352.0,2
2037,말모이,2019-03-15,1181000,65,100.0,183,1,183,0.01,1,6096352.0,2
2038,말모이,2019-03-16,2744000,66,100.0,343,2,343,0.01,2,6096352.0,2
2039,말모이,2019-03-17,20000,67,5.0,40,1,2,0.0,1,6096352.0,2
2040,말모이,2019-03-20,9092000,70,98.2,1063,5,1044,0.04,5,6096352.0,2
2041,말모이,2019-03-22,1225000,72,100.0,175,1,175,0.01,1,6096352.0,2
2042,말모이,2019-03-24,3060000,74,100.0,306,1,306,0.01,1,6096352.0,2
2043,말모이,2019-03-27,3304000,77,100.0,586,2,586,0.02,3,6096352.0,2
2044,말모이,2019-03-30,1530000,80,100.0,255,2,255,0.01,2,6096352.0,2
2045,말모이,2019-04-03,500000,84,86.2,116,1,100,0.0,1,6096352.0,2
2046,말모이,2019-04-13,1500000,94,100.0,225,1,225,0.01,3,6096352.0,2
2047,말모이,2019-04-18,1098000,99,100.0,183,1,183,0.01,1,6096352.0,2
2048,말모이,2019-05-14,1062000,125,59.2,299,2,177,0.01,2,6096352.0,2
